rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G4 | G6 | G8	20	3	0.0	G4, G6, G8	3	2	0.26943022876514766
2	G4 | G6 | G8	20	3	0.0	G4, G6, G8	3	2	0.26943022876514766
3	G4 | G6 | G8	20	3	0.0	G4, G6, G8	3	2	0.26943022876514766
4	G4 | G6 | G8	20	3	0.0	G4, G6, G8	3	2	0.26943022876514766
5	G4 | G6 | G8	20	3	0.0	G4, G6, G8	3	2	0.26943022876514766
6	G4 | G6 | G8	20	3	0.0	G4, G6, G8	3	2	0.26943022876514766
7	G4 | G6 | G8	20	3	0.0	G4, G6, G8	3	2	0.26943022876514766
8	G4 | G6 | G8	20	3	0.0	G4, G6, G8	3	2	0.26943022876514766
9	G4 | G6 | G8	20	3	0.0	G4, G6, G8	3	2	0.26943022876514766
10	G4 | G6 | G8	20	3	0.0	G4, G6, G8	3	2	0.26943022876514766
11	G4 | G6 | G8	20	3	0.0	G4, G6, G8	3	2	0.26943022876514766
12	G6 | (G4 & G8)	20	3	0.0	G4, G6, G8	3	2	0.26943826339169347
13	G4 | G6	20	2	0.0	G4, G6	2	2	0.26943826339169347
14	G4 | G6	20	2	0.0	G4, G6	2	2	0.26943826339169347
15	G4 | G6	20	2	0.0	G4, G6	2	2	0.3915190024018721
16	G6 | G8	20	2	0.0	G6, G8	2	2	0.4951418013564874
17	G6 | G8	20	2	0.0	G6, G8	2	2	0.4951436746559259
18	G6 | G8	20	2	0.0	G6, G8	2	2	0.4951436746559259
19	G6 | G8	20	2	0.0	G6, G8	2	2	0.4951436746559259
20	G2 | G6	20	2	0.0	G2, G6	2	2	1.1328989175028943
21	G4 | G6 | G8 | G9	20	4	0.5	G4, G6, G8, G9	4	2	0.2208485841469784
22	G6	20	1	0.5	G6	1	2	0.9601392899236717
23	G6	20	1	0.5	G6	1	2	0.9601392899236717
24	G6	20	1	0.5	G6	1	2	0.9601392899236717
25	G6	20	1	0.5	G6	1	2	0.9601392899236717
26	G1 | G6	19	2	0.0	G1, G6	2	2	0.6853597783281967
27	G1 | G6	19	2	0.0	G1, G6	2	2	0.6853597783281967
28	G1 | G6	19	2	0.0	G1, G6	2	2	0.6853597783281967
29	G1 | G4 | G6 | G8 | G9	19	5	1.0	G1, G4, G6, G8, G9	5	2	0.05999971141294384
30	G1	18	1	0.5	G1	1	2	0.8183476534068388
31	G10 & G6	11	2	0.0	G10, G6	2	2	0.8221479463220099
32	G10	11	1	0.5	G10	1	2	0.8440175945145918
33	G4 | G8 | G9	6	3	0.0	G4, G8, G9	3	2	0.10413826454323893
34	G4 | G8	6	2	0.0	G4, G8	2	2	0.28488601032488237
35	G4 | G8	6	2	0.0	G4, G8	2	2	0.28488601032488237
36	G4 | G8	6	2	0.0	G4, G8	2	2	0.28488601032488237
37	G4 | ~G1	6	2	0.0	G1, G4	2	2	0.4084358218102445
38	G4 | G9	5	2	0.0	G4, G9	2	2	0.4632721484675775
39	G4 | G9	5	2	0.0	G4, G9	2	2	0.4632721484675775
40	G4	5	1	0.5	G4	1	2	0.40576611728542167
41	G4	5	1	0.5	G4	1	2	0.40576611728542167
42	G4 | G5	4	2	0.0	G4, G5	2	2	0.4667701003020877
43	G8 | G9	3	2	0.0	G8, G9	2	2	0.3529420274384201
44	G8	2	1	0.5	G8	1	2	0.4988164534471596
45	G8	2	1	0.5	G8	1	2	0.4988164534471596
46	~G1	2	1	0.5	G1	1	2	0.8183476534068388
47	G5 | G8	1	2	0.0	G5, G8	2	2	0.4247628368903684
48	G5 | G8	1	2	0.0	G5, G8	2	2	0.4247628368903684
49	G5 | G8	1	2	0.0	G5, G8	2	2	0.4247628368903684
50	~G6	0	1	0.5	G6	1	2	0.9601392899236717
