rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G4	18	1	0.5	G4	1	10	0.34767210265705983
2	G4	18	1	0.5	G4	1	10	0.34767210265705983
3	G4	18	1	0.5	G4	1	10	0.34767210265705983
4	G4	18	1	0.5	G4	1	10	0.34767210265705983
5	G4	18	1	0.5	G4	1	10	0.34767210265705983
6	G4	18	1	0.5	G4	1	10	0.34767210265705983
7	G4	18	1	0.5	G4	1	10	0.34767210265705983
8	G4	18	1	0.5	G4	1	10	0.34767210265705983
9	G4	18	1	0.5	G4	1	10	0.34767210265705983
10	G4	18	1	0.5	G4	1	10	0.34767210265705983
11	G4	18	1	0.5	G4	1	10	0.34767210265705983
12	G4	18	1	0.5	G4	1	10	0.34767210265705983
13	G4	18	1	0.5	G4	1	10	0.34767210265705983
14	G4 & (G10 | G6)	18	3	0.0	G10, G4, G6	3	10	0.3809045497998048
15	G4	18	1	0.5	G4	1	10	0.5138862711562118
16	G4 & (G3 | G6 | G7)	18	4	0.5	G3, G4, G6, G7	4	10	0.2728709254142867
17	G4	18	1	0.5	G4	1	10	0.490882543835725
18	G4	18	1	0.5	G4	1	10	0.490882543835725
19	G4 | (G3 & G7)	17	3	0.0	G3, G4, G7	3	10	0.34767210265705983
20	G3 & G4	17	2	0.0	G3, G4	2	10	0.37444654578758313
21	G4 | G8 | G9	17	3	0.0	G4, G8, G9	3	10	0.38592826760553733
22	G4 | (G3 & G7)	17	3	0.0	G3, G4, G7	3	10	0.2728709254142867
23	(G3 & G7) | (G4 & G6) | (G4 & G7)	17	4	0.5	G3, G4, G6, G7	4	10	0.2728709254142867
24	G3 & (G2 | G4)	16	3	0.0	G2, G3, G4	3	10	0.3738889139615715
25	G10 & G7	16	2	0.0	G10, G7	2	10	0.9729123655605026
26	G10 & G2	16	2	0.0	G10, G2	2	10	1.5931059534471799
27	G4 & G9	15	2	0.0	G4, G9	2	10	0.3942435379541056
28	G3 & G7	15	2	0.0	G3, G7	2	10	0.8994055500559412
29	G3 & G7	15	2	0.0	G3, G7	2	10	0.8994055500559412
30	G3 & G7	15	2	0.0	G3, G7	2	10	0.8994055500559412
31	G3 & G7	15	2	0.0	G3, G7	2	10	0.8994055500559412
32	G3 & G7 & (G4 | G6)	15	4	0.5	G3, G4, G6, G7	4	10	0.2728709254142867
33	G7 | (G5 & G6)	15	3	0.0	G5, G6, G7	3	10	0.3201944044987715
34	G7	15	1	0.5	G7	1	10	0.9859466587435808
35	G7	15	1	0.5	G7	1	10	0.9859466587435808
36	G7	15	1	0.5	G7	1	10	0.9859466587435808
37	G2	11	1	0.5	G2	1	10	1.6524130466744413
38	G3 | G4	7	2	0.0	G3, G4	2	10	0.34767210265705983
39	G3 | G4 | G7	7	3	0.0	G3, G4, G7	3	10	0.34767210265705983
40	G3 | G4 | G7	7	3	0.0	G3, G4, G7	3	10	0.34767210265705983
41	G1 & G3	7	2	0.0	G1, G3	2	10	0.9267277129953057
42	G3 | G4 | G7	7	3	0.0	G3, G4, G7	3	10	0.2728709254142867
43	G10 | G2 | G7	6	3	0.0	G10, G2, G7	3	10	0.28466510977988985
44	G4 | G6	5	2	0.0	G4, G6	2	10	0.5138862711562118
45	G4 | G6	5	2	0.0	G4, G6	2	10	0.5138862711562118
46	G6 | G7	5	2	0.0	G6, G7	2	10	0.9849301831358106
47	G6	5	1	0.5	G6	1	10	1.248804570248171
48	G4 | G6 | G7 | (G3 & G9)	5	5	1.0	G3, G4, G6, G7, G9	5	10	0.35330359410014167
49	True	4	1	0.5	True	1	10	0.37444654578758313
50	~G3 | ~G4	3	2	0.0	G3, G4	2	10	0.37444654578758313
