rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G10 & (~G2 | ~G7)	18	3	0.0	G10, G2, G7	3	6	0.375427947570754
2	G10 & (~G2 | ~G7)	18	3	0.0	G10, G2, G7	3	6	0.375427947570754
3	G10 & (~G2 | ~G7)	18	3	0.0	G10, G2, G7	3	6	0.375427947570754
4	G10 & (~G2 | ~G7)	18	3	0.0	G10, G2, G7	3	6	0.375427947570754
5	G10 & (~G2 | ~G7)	18	3	0.0	G10, G2, G7	3	6	0.375427947570754
6	G10 & (~G2 | ~G7)	18	3	0.0	G10, G2, G7	3	6	0.375427947570754
7	G10 & (~G2 | ~G7)	18	3	0.0	G10, G2, G7	3	6	0.375427947570754
8	G10 & (~G2 | ~G7)	18	3	0.0	G10, G2, G7	3	6	0.375427947570754
9	G10 & (~G2 | ~G7)	18	3	0.0	G10, G2, G7	3	6	0.375427947570754
10	G10 & (~G2 | ~G7)	18	3	0.0	G10, G2, G7	3	6	0.375427947570754
11	G10 & (~G2 | ~G7)	18	3	0.0	G10, G2, G7	3	6	0.375427947570754
12	G10 & (~G2 | ~G7)	18	3	0.0	G10, G2, G7	3	6	0.375427947570754
13	G10 & (~G2 | ~G7)	18	3	0.0	G10, G2, G7	3	6	0.375427947570754
14	G10 & (~G2 | ~G7)	18	3	0.0	G10, G2, G7	3	6	0.375427947570754
15	G10 | G8	18	2	0.0	G10, G8	2	6	0.6421670801578925
16	G10 | G8	18	2	0.0	G10, G8	2	6	0.6421670801578925
17	G10 | G8	18	2	0.0	G10, G8	2	6	0.7025481850818018
18	G10 | G8	18	2	0.0	G10, G8	2	6	0.7025481850818018
19	G10 & ~G7	18	2	0.0	G10, G7	2	6	0.7502195339721602
20	G10	18	1	0.5	G10	1	6	0.7864781009063091
21	G10	18	1	0.5	G10	1	6	0.7864781009063091
22	G10	18	1	0.5	G10	1	6	0.7864781009063091
23	G10 | (G7 & ~G5)	17	3	0.0	G10, G5, G7	3	6	0.6093130756285642
24	G10 & G3	17	2	0.0	G10, G3	2	6	0.7706750909662359
25	G10 & ~G4	14	2	0.0	G10, G4	2	6	0.6529604514170072
26	G1 & G4	14	2	0.0	G1, G4	2	6	1.2177216947562912
27	G3 & ~G5	13	2	0.0	G3, G5	2	6	1.784833197986201
28	G1	11	1	0.5	G1	1	6	1.4979516527146468
29	~G7	11	1	0.5	G7	1	6	1.7191019182356788
30	~G5	11	1	0.5	G5	1	6	2.3260478720414124
31	~G5	11	1	0.5	G5	1	6	2.3260478720414124
32	G5 & G8	10	2	0.0	G5, G8	2	6	0.711879028576532
33	G5 & G8	10	2	0.0	G5, G8	2	6	0.711879028576532
34	~G10 | ~G7	10	2	0.0	G10, G7	2	6	0.7502195339721602
35	~G10 | ~G5	10	2	0.0	G10, G5	2	6	0.7986917485860014
36	G2 & G7	10	2	0.0	G2, G7	2	6	1.0462430348157499
37	G2 & G7	10	2	0.0	G2, G7	2	6	1.0462430348157499
38	G5 & G7	10	2	0.0	G5, G7	2	6	1.684060256438252
39	G5 & G7	10	2	0.0	G5, G7	2	6	1.684060256438252
40	G2 & G3 & G5 & ~G7	10	4	0.5	G2, G3, G5, G7	4	6	0.120564160321934
41	G1 & G10 & G4 & G5	10	4	0.5	G1, G10, G4, G5	4	6	0.5977605606065329
42	False	10	1	0.5	False	1	6	0.7864781009063091
43	G5 & ~G7	9	2	0.0	G5, G7	2	6	1.684060256438252
44	~G6	9	1	0.5	G6	1	6	2.1638098631795093
45	G5	9	1	0.5	G5	1	6	2.3260478720414124
46	G4 | ~G10	6	2	0.0	G10, G4	2	6	0.6529604514170072
47	G2	5	1	0.5	G2	1	6	1.5452756078034633
48	~G10	2	1	0.5	G10	1	6	0.7864781009063091
49	~G10	2	1	0.5	G10	1	6	0.7864781009063091
50	~G10	2	1	0.5	G10	1	6	0.7864781009063091
