rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	8	0.2572192924381397
2	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	8	0.2572192924381397
3	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	8	0.2572192924381397
4	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	8	0.2572192924381397
5	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	8	0.2572192924381397
6	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	8	0.2572192924381397
7	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	8	0.2572192924381397
8	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	8	0.2572192924381397
9	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	8	0.2572192924381397
10	G4 | G6	20	2	0.0	G4, G6	2	8	0.2572192924381397
11	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	8	0.2572192924381397
12	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	8	0.2572192924381397
13	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	8	0.2572192924381397
14	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	8	0.2572192924381397
15	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	8	0.2572192924381397
16	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	8	0.2572192924381397
17	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	8	0.2572192924381397
18	G4 | G6	20	2	0.0	G4, G6	2	8	0.3915190024018721
19	G4 | G6	20	2	0.0	G4, G6	2	8	0.3915190024018721
20	G4 | G6	20	2	0.0	G4, G6	2	8	0.3915190024018721
21	G4 | G6	20	2	0.0	G4, G6	2	8	0.3915190024018721
22	G6 | (~G1 & ~G9)	20	3	0.0	G1, G6, G9	3	8	0.5468856191789324
23	G6 | G7	20	2	0.0	G6, G7	2	8	0.8724861610666681
24	G6 | G7	20	2	0.0	G6, G7	2	8	0.8724861610666681
25	G4 | G6 | G7 | G8	20	4	0.5	G4, G6, G7, G8	4	8	0.09104309877641273
26	G2 | G4 | G6 | G7	20	4	0.5	G2, G4, G6, G7	4	8	0.26536879856273826
27	G6	20	1	0.5	G6	1	8	0.9601392899236717
28	G6	20	1	0.5	G6	1	8	0.9601392899236717
29	G6	20	1	0.5	G6	1	8	0.9601392899236717
30	G6	20	1	0.5	G6	1	8	0.9601392899236717
31	G10 | G2 | G4 | G6 | G7	20	5	1.0	G10, G2, G4, G6, G7	5	8	0.20224429202655894
32	G4 | G6 | ~G7	19	3	0.0	G4, G6, G7	3	8	0.2572192924381397
33	G4 | G6 | ~G9	19	3	0.0	G4, G6, G9	3	8	0.3899784573655007
34	True	19	1	0.5	True	1	8	0.40797407664597946
35	G1 | G4 | G6 | G7	19	4	0.5	G1, G4, G6, G7	4	8	0.11424204436094369
36	~G7	18	1	0.5	G7	1	8	0.38606177670805997
37	G1	18	1	0.5	G1	1	8	0.8183476534068388
38	~G7	18	1	0.5	G7	1	8	0.9767419036822724
39	G10 | G4 | G8 | G9	11	4	0.5	G10, G4, G8, G9	4	8	0.1164773049171313
40	G2 | G4	10	2	0.0	G2, G4	2	8	0.40797407664597946
41	G4 | G7	6	2	0.0	G4, G7	2	8	0.38606177670805997
42	G4 | G7	6	2	0.0	G4, G7	2	8	0.38606177670805997
43	G4 | G7	6	2	0.0	G4, G7	2	8	0.38606177670805997
44	G4 & G6	5	2	0.0	G4, G6	2	8	0.3915190024018721
45	G4	5	1	0.5	G4	1	8	0.40576611728542167
46	~G1	2	1	0.5	G1	1	8	0.8183476534068388
47	G7	2	1	0.5	G7	1	8	0.9767419036822724
48	G7	2	1	0.5	G7	1	8	0.9767419036822724
49	G9	2	1	0.5	G9	1	8	1.5373975660633246
50	G7 & G9	1	2	0.0	G7, G9	2	8	0.8122681667603935
