rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G10 | (G1 & G3)	20	3	0.0	G1, G10, G3	3	4	0.2760396402790657
2	G10 | (G1 & G3)	20	3	0.0	G1, G10, G3	3	4	0.2760396402790657
3	G10 | (G1 & G3)	20	3	0.0	G1, G10, G3	3	4	0.2760396402790657
4	G1 & (G10 | G3)	20	3	0.0	G1, G10, G3	3	4	0.2760396402790657
5	G10 | (G1 & G3)	20	3	0.0	G1, G10, G3	3	4	0.2760396402790657
6	G10 | (G1 & G3)	20	3	0.0	G1, G10, G3	3	4	0.2760396402790657
7	G10 | (G1 & G3)	20	3	0.0	G1, G10, G3	3	4	0.2760396402790657
8	G10 | (G1 & G3)	20	3	0.0	G1, G10, G3	3	4	0.2760396402790657
9	G1 & (G10 | G3)	20	3	0.0	G1, G10, G3	3	4	0.2760396402790657
10	G10 | (G1 & G3)	20	3	0.0	G1, G10, G3	3	4	0.2760396402790657
11	G10 | (G1 & G3)	20	3	0.0	G1, G10, G3	3	4	0.2760396402790657
12	G10 | (G1 & G3)	20	3	0.0	G1, G10, G3	3	4	0.2760396402790657
13	G10 | (G1 & G3) | (G5 & G6)	20	5	1.0	G1, G10, G3, G5, G6	5	4	0.21292088986854046
14	G1 & G3	19	2	0.0	G1, G3	2	4	0.3782092719246084
15	G3	18	1	0.5	G3	1	4	0.2760396402790657
16	G3	18	1	0.5	G3	1	4	0.3782092719246084
17	G3	18	1	0.5	G3	1	4	0.4749444143860296
18	G3	18	1	0.5	G3	1	4	0.4749444143860296
19	G3	18	1	0.5	G3	1	4	0.4749444143860296
20	G3	18	1	0.5	G3	1	4	0.4749444143860296
21	G3 & G6	17	2	0.0	G3, G6	2	4	0.44054987942993795
22	G1 & G10	16	2	0.0	G1, G10	2	4	0.2760396402790657
23	G1 & G10	16	2	0.0	G1, G10	2	4	0.5063906353158186
24	G10	16	1	0.5	G10	1	4	0.5016136070250418
25	G10	16	1	0.5	G10	1	4	0.5016136070250418
26	G1	15	1	0.5	G1	1	4	0.2760396402790657
27	G10 & G3	15	2	0.0	G10, G3	2	4	0.2760396402790657
28	G1 & G10 & G3	15	3	0.0	G1, G10, G3	3	4	0.2760396402790657
29	G1 | G10	15	2	0.0	G1, G10	2	4	0.5063906353158186
30	G1	15	1	0.5	G1	1	4	1.0366950021727388
31	G1 | G3 | G5	14	3	0.0	G1, G3, G5	3	4	0.13515607859766166
32	G1 | G3 | G5	14	3	0.0	G1, G3, G5	3	4	0.13515607859766166
33	G2 | G3	14	2	0.0	G2, G3	2	4	0.35525904969526834
34	G1 | G3	14	2	0.0	G1, G3	2	4	0.3782092719246084
35	G1 | G3	14	2	0.0	G1, G3	2	4	0.3782092719246084
36	G1 | G3	14	2	0.0	G1, G3	2	4	0.3782092719246084
37	G1 | G3	14	2	0.0	G1, G3	2	4	0.3782092719246084
38	G3 | G6	14	2	0.0	G3, G6	2	4	0.44054987942993795
39	G1 & G6	14	2	0.0	G1, G6	2	4	0.9104116109296873
40	G1 | G3	14	2	0.0	G1, G3	2	4	0.24005920161838346
41	G6 | (G10 & G7)	13	3	0.0	G10, G6, G7	3	4	0.3178913854101144
42	G4	10	1	0.5	G4	1	4	0.8155891955424617
43	G1 & G4	10	2	0.0	G1, G4	2	4	1.0078989667801408
44	G8	7	1	0.5	G8	1	4	0.5354687928046045
45	G8	7	1	0.5	G8	1	4	0.5354687928046045
46	G1 & G4 & G7	6	3	0.0	G1, G4, G7	3	4	0.8980830755238398
47	G10 & G6 & G7 & (G3 | G9)	6	5	1.0	G10, G3, G6, G7, G9	5	4	0.12617870894874558
48	~G1	5	1	0.5	G1	1	4	1.0366950021727388
49	~G10	4	1	0.5	G10	1	4	0.2760396402790657
50	G2	1	1	0.5	G2	1	4	0.8627699139172942
