rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	1	0.2572192924381397
2	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	1	0.2572192924381397
3	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	1	0.2572192924381397
4	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	1	0.2572192924381397
5	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	1	0.2572192924381397
6	G6	20	1	0.5	G6	1	1	0.2572192924381397
7	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	1	0.2572192924381397
8	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	1	0.2572192924381397
9	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	1	0.2572192924381397
10	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	1	0.2572192924381397
11	G6	20	1	0.5	G6	1	1	0.2572192924381397
12	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	1	0.2572192924381397
13	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	1	0.2572192924381397
14	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	1	0.2572192924381397
15	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	1	0.2572192924381397
16	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	1	0.2572192924381397
17	G4 | G6 | G7	20	3	0.0	G4, G6, G7	3	1	0.2572192924381397
18	G4 | G6	20	2	0.0	G4, G6	2	1	0.3915190024018721
19	G4 | G6	20	2	0.0	G4, G6	2	1	0.3915190024018721
20	G4 | G6	20	2	0.0	G4, G6	2	1	0.3915190024018721
21	G4 | G6	20	2	0.0	G4, G6	2	1	0.3915190024018721
22	G4 | G6	20	2	0.0	G4, G6	2	1	0.3915190024018721
23	G4 | G6	20	2	0.0	G4, G6	2	1	0.3915190024018721
24	G10 | G6	20	2	0.0	G10, G6	2	1	0.8221479463220099
25	G6 | G9	20	2	0.0	G6, G9	2	1	1.2988147314357321
26	G6 | G7 | (~G1 & ~G4)	20	4	0.5	G1, G4, G6, G7	4	1	0.11424204436094369
27	G6	20	1	0.5	G6	1	1	0.9601392899236717
28	G6	20	1	0.5	G6	1	1	0.9601392899236717
29	G4 | G5 | G6	19	3	0.0	G4, G5, G6	3	1	0.26795431345417636
30	G1 | G4 | G6	19	3	0.0	G1, G4, G6	3	1	0.33831881900098526
31	G1 | G4 | G6 | G7	19	4	0.5	G1, G4, G6, G7	4	1	0.11424204436094369
32	G4 | G5 | G6 | G7	19	4	0.5	G4, G5, G6, G7	4	1	0.21925766198606222
33	G1 | G4 | G6 | G8	19	4	0.5	G1, G4, G6, G8	4	1	0.2663275670205345
34	G1 | G2 | G4 | G5 | G7	19	5	1.0	G1, G2, G4, G5, G7	5	1	0.06204503828285644
35	G1 | G4 | G7	18	3	0.0	G1, G4, G7	3	1	0.23520830124080847
36	G1 | G7	18	2	0.0	G1, G7	2	1	0.5564114602355352
37	(G6 | ~G4) & (G6 | ~G7) & (~G1 | ~G4) & (~G1 | ~G7)	14	4	0.5	G1, G4, G6, G7	4	1	0.11424204436094369
38	G2 | G4 | G5	9	3	0.0	G2, G4, G5	3	1	0.40667141358451253
39	G4 | G7	6	2	0.0	G4, G7	2	1	0.38606177670805997
40	G4 | G7	6	2	0.0	G4, G7	2	1	0.38606177670805997
41	G4 | G7	6	2	0.0	G4, G7	2	1	0.38606177670805997
42	G4 | G7	6	2	0.0	G4, G7	2	1	0.38606177670805997
43	G4 | G7	6	2	0.0	G4, G7	2	1	0.38606177670805997
44	G4 | G7	6	2	0.0	G4, G7	2	1	0.38606177670805997
45	G4 | G7	6	2	0.0	G4, G7	2	1	0.38606177670805997
46	G4 | G7	6	2	0.0	G4, G7	2	1	0.38606177670805997
47	G2	6	1	0.5	G2	1	1	1.2809857978935684
48	G4 & G6	5	2	0.0	G4, G6	2	1	0.3915190024018721
49	G4	5	1	0.5	G4	1	1	0.40576611728542167
50	G4	5	1	0.5	G4	1	1	0.40576611728542167
