rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G1 | G2 | G7	19	3	0.0	G1, G2, G7	3	10	0.5663054047763998
2	G1 | G2 | G7	19	3	0.0	G1, G2, G7	3	10	0.5663054047763998
3	G1 | G2 | G7	19	3	0.0	G1, G2, G7	3	10	0.5663054047763998
4	G1 | G2 | G7	19	3	0.0	G1, G2, G7	3	10	0.5663054047763998
5	G1 | G2 | G7	19	3	0.0	G1, G2, G7	3	10	0.5663054047763998
6	G1 | G2 | G7	19	3	0.0	G1, G2, G7	3	10	0.5663054047763998
7	G1 | G2 | G7	19	3	0.0	G1, G2, G7	3	10	0.5663054047763998
8	G1 | G2 | G7	19	3	0.0	G1, G2, G7	3	10	0.5663054047763998
9	G1 | G2 | G7	19	3	0.0	G1, G2, G7	3	10	0.5663054047763998
10	G1 | G2 | G7	19	3	0.0	G1, G2, G7	3	10	0.5663054047763998
11	G1 | G2 | G7	19	3	0.0	G1, G2, G7	3	10	0.5663054047763998
12	G1 | G2 | G7	19	3	0.0	G1, G2, G7	3	10	0.5663054047763998
13	G1 | G2 | G7	19	3	0.0	G1, G2, G7	3	10	0.5663054047763998
14	G1 | G2 | G7	19	3	0.0	G1, G2, G7	3	10	0.5663054047763998
15	G1 | G2 | G7	19	3	0.0	G1, G2, G7	3	10	0.5663054047763998
16	G1 | G2 | G7	19	3	0.0	G1, G2, G7	3	10	0.5663054047763998
17	G1 | G2 | G7	19	3	0.0	G1, G2, G7	3	10	0.5663054047763998
18	G1 | G2 | G7	19	3	0.0	G1, G2, G7	3	10	0.5663054047763998
19	G1 | G2 | G7	19	3	0.0	G1, G2, G7	3	10	0.5663054047763998
20	G1 | G2 | G7	19	3	0.0	G1, G2, G7	3	10	0.5663054047763998
21	G1 | G2 | G7	19	3	0.0	G1, G2, G7	3	10	0.5663054047763998
22	G1 | (~G7 & ~G9)	19	3	0.0	G1, G7, G9	3	10	0.9067765515173397
23	G1 | G2	19	2	0.0	G1, G2	2	10	1.1926438814499858
24	G1 | G3	19	2	0.0	G1, G3	2	10	1.1939207915537984
25	G1 | G10 | G2 | G7	19	4	0.5	G1, G10, G2, G7	4	10	0.6801834099904367
26	G1 | G2 | G3 | G7 | G9	19	5	1.0	G1, G2, G3, G7, G9	5	10	0.8078448552774777
27	G1 | G2 | G3 | G7 | G9	19	5	1.0	G1, G2, G3, G7, G9	5	10	0.8078448552774777
28	G1	18	1	0.5	G1	1	10	1.0834439090884047
29	G1 | G7	18	2	0.0	G1, G7	2	10	1.220013499187817
30	G1 | G7	18	2	0.0	G1, G7	2	10	1.220013499187817
31	G1 | G7	18	2	0.0	G1, G7	2	10	1.220013499187817
32	G1 | G7	18	2	0.0	G1, G7	2	10	1.220013499187817
33	G10 | G2 | G3 | G7	18	4	0.5	G10, G2, G3, G7	4	10	0.7262285495047516
34	G1	18	1	0.5	G1	1	10	1.0667635082495566
35	G1	18	1	0.5	G1	1	10	1.0667635082495566
36	G1	18	1	0.5	G1	1	10	1.0667635082495566
37	G2 | G3 | G4 | G5 | G7	18	5	1.0	G2, G3, G4, G5, G7	5	10	0.7749081936428244
38	G10 | G2 | G7	17	3	0.0	G10, G2, G7	3	10	0.3706044763990064
39	G2 | G3	17	2	0.0	G2, G3	2	10	1.2333000567326278
40	G2 | G3 | G7 | ~G1	17	4	0.5	G1, G2, G3, G7	4	10	1.0631253651709105
41	G10 | G2 | G4	16	3	0.0	G10, G2, G4	3	10	0.671771707730012
42	G3 | G7 | G8	13	3	0.0	G3, G7, G8	3	10	1.1973825046870472
43	~G2 & ~G7	13	2	0.0	G2, G7	2	10	1.3742829658382951
44	~G2 & ~G7	13	2	0.0	G2, G7	2	10	1.3742829658382951
45	G2 | G7 | G8	8	3	0.0	G2, G7, G8	3	10	0.8337140071970781
46	G4 | G5	6	2	0.0	G4, G5	2	10	1.2141422052372273
47	G2	6	1	0.5	G2	1	10	1.2868585299900142
48	G4	5	1	0.5	G4	1	10	1.1455974550190928
49	G7	2	1	0.5	G7	1	10	1.1036990940671423
50	~G1 & ~G2 & ~G3 & ~G7	1	4	0.5	G1, G2, G3, G7	4	10	1.0631253651709105
