rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G10 & G6	18	2	0.0	G10, G6	2	8	0.47279915383202986
2	G10 & G6	18	2	0.0	G10, G6	2	8	0.47279915383202986
3	G4 | (G10 & G6)	18	3	0.0	G10, G4, G6	3	8	0.47279915383202986
4	G6 & (G10 | G4)	18	3	0.0	G10, G4, G6	3	8	0.47279915383202986
5	G6 & (G10 | G4)	18	3	0.0	G10, G4, G6	3	8	0.47279915383202986
6	G4 | (G10 & G6)	18	3	0.0	G10, G4, G6	3	8	0.47279915383202986
7	G10 | G4	18	2	0.0	G10, G4	2	8	0.47279915383202986
8	G10 & G6	18	2	0.0	G10, G6	2	8	0.47279915383202986
9	G10 & G6	18	2	0.0	G10, G6	2	8	0.47279915383202986
10	G6 & (G10 | G4)	18	3	0.0	G10, G4, G6	3	8	0.47279915383202986
11	G10	18	1	0.5	G10	1	8	0.47279915383202986
12	G10 & G6	18	2	0.0	G10, G6	2	8	0.47279915383202986
13	G4 | (G10 & G6)	18	3	0.0	G10, G4, G6	3	8	0.47279915383202986
14	G6 & (G10 | G4)	18	3	0.0	G10, G4, G6	3	8	0.47279915383202986
15	G10 | G4	18	2	0.0	G10, G4	2	8	0.6529604514170072
16	G10 | G4	18	2	0.0	G10, G4	2	8	0.6529604514170072
17	G10 | G4	18	2	0.0	G10, G4	2	8	0.6529604514170072
18	G10	18	1	0.5	G10	1	8	0.6529604514170072
19	G10 | G4	18	2	0.0	G10, G4	2	8	0.6529604514170072
20	G10	18	1	0.5	G10	1	8	0.6529604514170072
21	G10 | G4	18	2	0.0	G10, G4	2	8	0.6529604514170072
22	G10 | G8	18	2	0.0	G10, G8	2	8	0.7025481850818018
23	G10 & G6	18	2	0.0	G10, G6	2	8	0.7974631033304507
24	G10 & G6	18	2	0.0	G10, G6	2	8	0.7974631033304507
25	G10	18	1	0.5	G10	1	8	0.7864781009063091
26	G10	18	1	0.5	G10	1	8	0.7864781009063091
27	G10 & G3	17	2	0.0	G10, G3	2	8	0.7706750909662359
28	G10 | ~G3	15	2	0.0	G10, G3	2	8	0.7706750909662359
29	G10 & G4 & G6	14	3	0.0	G10, G4, G6	3	8	0.47279915383202986
30	G10 & G4	14	2	0.0	G10, G4	2	8	0.6529604514170072
31	G4	14	1	0.5	G4	1	8	0.6529604514170072
32	G10 & G4	14	2	0.0	G10, G4	2	8	0.6529604514170072
33	G10 & G4	14	2	0.0	G10, G4	2	8	0.6529604514170072
34	G4 | G9	14	2	0.0	G4, G9	2	8	0.9438610377229104
35	G4	14	1	0.5	G4	1	8	1.3318645781897833
36	G6 | (G10 & G4)	11	3	0.0	G10, G4, G6	3	8	0.47279915383202986
37	G4 | G6	11	2	0.0	G4, G6	2	8	0.47279915383202986
38	G10 | G4 | G6	11	3	0.0	G10, G4, G6	3	8	0.47279915383202986
39	G10 & G6 & G8	11	3	0.0	G10, G6, G8	3	8	0.6427246929798212
40	G6 & G8	11	2	0.0	G6, G8	2	8	0.7094806824976573
41	G6 | G8	11	2	0.0	G6, G8	2	8	0.7094806824976573
42	G3 & G8	11	2	0.0	G3, G8	2	8	0.7115716192235677
43	G10 | G6	11	2	0.0	G10, G6	2	8	0.7974631033304507
44	G8	11	1	0.5	G8	1	8	0.6746231792433598
45	G4 & G8	10	2	0.0	G4, G8	2	8	0.6649631421637427
46	True	10	1	0.5	True	1	8	0.7974631033304507
47	G1 | G6	10	2	0.0	G1, G6	2	8	1.360819027066484
48	G10 & G4 & G6 & G8	10	4	0.5	G10, G4, G6, G8	4	8	0.1704437856061605
49	G10 | G4 | G6 | ~G8	10	4	0.5	G10, G4, G6, G8	4	8	0.6028080094213388
50	G7	9	1	0.5	G7	1	8	1.7191019182356788
