rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G9	20	1	0.5	G9	1	1	0.49579353227697187
2	G9	20	1	0.5	G9	1	1	0.49579353227697187
3	G9	20	1	0.5	G9	1	1	0.49579353227697187
4	G9	20	1	0.5	G9	1	1	0.49579353227697187
5	G3 & G9	20	2	0.0	G3, G9	2	1	0.49579353227697187
6	G9	20	1	0.5	G9	1	1	0.49579353227697187
7	G9	20	1	0.5	G9	1	1	0.49579353227697187
8	G3 & G9	20	2	0.0	G3, G9	2	1	0.49579353227697187
9	G9 & (G3 | G7)	20	3	0.0	G3, G7, G9	3	1	0.49579353227697187
10	G9	20	1	0.5	G9	1	1	0.49579353227697187
11	G9	20	1	0.5	G9	1	1	0.49579353227697187
12	G9	20	1	0.5	G9	1	1	0.49579353227697187
13	G9 & (G3 | G7)	20	3	0.0	G3, G7, G9	3	1	0.49579353227697187
14	G9	20	1	0.5	G9	1	1	0.49579353227697187
15	G9	20	1	0.5	G9	1	1	0.49579353227697187
16	G9	20	1	0.5	G9	1	1	0.49579353227697187
17	G9	20	1	0.5	G9	1	1	0.49579353227697187
18	G9 | (G10 & G7)	20	3	0.0	G10, G7, G9	3	1	0.6814777486858767
19	G9 & (G5 | ~G7)	20	3	0.0	G5, G7, G9	3	1	0.9248831325855913
20	G3 & G9	20	2	0.0	G3, G9	2	1	2.234739120287302
21	G9	20	1	0.5	G9	1	1	2.450400930134412
22	G9	20	1	0.5	G9	1	1	2.450400930134412
23	G9	20	1	0.5	G9	1	1	2.450400930134412
24	G9	20	1	0.5	G9	1	1	2.450400930134412
25	G9	20	1	0.5	G9	1	1	2.450400930134412
26	G9 | (G3 & G7)	19	3	0.0	G3, G7, G9	3	1	0.49579353227697187
27	G9 | (G3 & G7)	19	3	0.0	G3, G7, G9	3	1	0.49579353227697187
28	G3 & G7 & G9	19	3	0.0	G3, G7, G9	3	1	0.49579353227697187
29	G3 & G7 & G9	19	3	0.0	G3, G7, G9	3	1	0.49579353227697187
30	G3 & G8 & G9	19	3	0.0	G3, G8, G9	3	1	0.9464677033808495
31	G7 & (G9 | ~G1)	19	3	0.0	G1, G7, G9	3	1	1.3560054294922266
32	G7 & G9	19	2	0.0	G7, G9	2	1	1.625381489209706
33	G7 & G9 & (G2 | G3)	19	4	0.5	G2, G3, G7, G9	4	1	0.06443693134868379
34	G1 & G3 & G7 & G9	19	4	0.5	G1, G3, G7, G9	4	1	0.47473434376743595
35	G3 & G4 & G7 & G9	19	4	0.5	G3, G4, G7, G9	4	1	0.7760862248246171
36	G1 & G10 & G3 & G7 & G9	19	5	1.0	G1, G10, G3, G7, G9	5	1	0.8356176898264676
37	G3 & G4	18	2	0.0	G3, G4	2	1	0.902515736709429
38	G7	18	1	0.5	G7	1	1	1.3451458126188194
39	G3 & G7	18	2	0.0	G3, G7	2	1	1.3451458126188194
40	G3 & G5	18	2	0.0	G3, G5	2	1	2.4973739520082896
41	G4 & (G3 | G7 | G9)	18	4	0.5	G3, G4, G7, G9	4	1	0.7760862248246171
42	G4 & G6	17	2	0.0	G4, G6	2	1	1.296446564806791
43	G1 & G2	15	2	0.0	G1, G2	2	1	1.678628959194016
44	G10 & (G3 | G9)	12	3	0.0	G10, G3, G9	3	1	0.8373211625046635
45	G10 | G4	11	2	0.0	G10, G4	2	1	0.7903206148570321
46	G1 & G10	11	2	0.0	G1, G10	2	1	1.0726797343990766
47	G4 | (G1 & G10) | (G3 & G8)	11	5	1.0	G1, G10, G3, G4, G8	5	1	0.6996735475614941
48	G1 & G3	8	2	0.0	G1, G3	2	1	1.8816659999177334
49	G1 | G10	2	2	0.0	G1, G10	2	1	1.0726797343990766
50	~G9	0	1	0.5	G9	1	1	2.450400930134412
