rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G3 | G4 | G7	19	3	0.0	G3, G4, G7	3	8	0.16208737962985356
2	G3 | G4 | G7	19	3	0.0	G3, G4, G7	3	8	0.16208737962985356
3	G3 | G4 | G7	19	3	0.0	G3, G4, G7	3	8	0.16208737962985356
4	G3 | G4 | G7	19	3	0.0	G3, G4, G7	3	8	0.16208737962985356
5	G3 | G4 | G7	19	3	0.0	G3, G4, G7	3	8	0.16208737962985356
6	G3 | G4 | G7	19	3	0.0	G3, G4, G7	3	8	0.16208737962985356
7	G3 | G4 | G7	19	3	0.0	G3, G4, G7	3	8	0.16208737962985356
8	G3 | G4 | G7	19	3	0.0	G3, G4, G7	3	8	0.16208737962985356
9	G3 | G4 | G7	19	3	0.0	G3, G4, G7	3	8	0.16208737962985356
10	G3 | G4 | G7	19	3	0.0	G3, G4, G7	3	8	0.16208737962985356
11	G3 | G4 | G7	19	3	0.0	G3, G4, G7	3	8	0.16208737962985356
12	G3 | G4 | G7	19	3	0.0	G3, G4, G7	3	8	0.16208737962985356
13	G3 | G4 | G7	19	3	0.0	G3, G4, G7	3	8	0.16208737962985356
14	G3 | G4 | G5	19	3	0.0	G3, G4, G5	3	8	0.24842264519790092
15	G3 | G4	19	2	0.0	G3, G4	2	8	0.258621726547528
16	G3 | G4	19	2	0.0	G3, G4	2	8	0.258621726547528
17	G3 | G4	19	2	0.0	G3, G4	2	8	0.258621726547528
18	G10 | G3	19	2	0.0	G10, G3	2	8	0.29853150899804093
19	G3 | G7	18	2	0.0	G3, G7	2	8	0.30683289777053174
20	G3 | G7	18	2	0.0	G3, G7	2	8	0.30683289777053174
21	G3 | G7	18	2	0.0	G3, G7	2	8	0.30683289777053174
22	G3 | G5	18	2	0.0	G3, G5	2	8	0.38936312600965195
23	G3 | G5	18	2	0.0	G3, G5	2	8	0.38936312600965195
24	G3	18	1	0.5	G3	1	8	0.4749444143860296
25	G3	18	1	0.5	G3	1	8	0.4749444143860296
26	G3	18	1	0.5	G3	1	8	0.4749444143860296
27	G2 | G3 | G8	14	3	0.0	G2, G3, G8	3	8	0.13691508730404003
28	G3 | G6 | G7	14	3	0.0	G3, G6, G7	3	8	0.20212013087067893
29	G3 | G6 | G7	14	3	0.0	G3, G6, G7	3	8	0.20212013087067893
30	G1 | G3	14	2	0.0	G1, G3	2	8	0.3782092719246084
31	G3 | G6	14	2	0.0	G3, G6	2	8	0.44054987942993795
32	G3 | G5 | G6 | G8	14	4	0.5	G3, G5, G6, G8	4	8	0.21253002863705261
33	G6	13	1	0.5	G6	1	8	1.7759088444747833
34	G4 | G7 | G8	12	3	0.0	G4, G7, G8	3	8	0.18827434843529256
35	G4 | G8	11	2	0.0	G4, G8	2	8	0.4967637281425449
36	G4 | G5	11	2	0.0	G4, G5	2	8	1.8784985913989711
37	G4 | G7	11	2	0.0	G4, G7	2	8	1.8861968534503886
38	G4 | G7	11	2	0.0	G4, G7	2	8	1.8861968534503886
39	G4	10	1	0.5	G4	1	8	1.7527181063874229
40	G5 | G8	8	2	0.0	G5, G8	2	8	0.6594536832485325
41	G5 | G7	8	2	0.0	G5, G7	2	8	2.033361989244752
42	G3 & G7	7	2	0.0	G3, G7	2	8	0.30683289777053174
43	G3 & G7	7	2	0.0	G3, G7	2	8	0.30683289777053174
44	G9	7	1	0.5	G9	1	8	0.743193727047539
45	~G5 & ~G6	6	2	0.0	G5, G6	2	8	1.865296205408622
46	G2 | G4	5	2	0.0	G2, G4	2	8	0.6766052622989326
47	G7 | ~G3	3	2	0.0	G3, G7	2	8	0.30683289777053174
48	G7 | ~G3	3	2	0.0	G3, G7	2	8	0.30683289777053174
49	G2 | G5	2	2	0.0	G2, G5	2	8	0.7550862126568731
50	G2	1	1	0.5	G2	1	8	0.8627699139172942
