rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G19 | (~G32 & ~G38)	18	3	0.0	G19, G32, G38	3	1	0.19979976588405873
2	G19 & (~G32 | ~G88)	18	3	0.0	G19, G32, G88	3	1	0.25000659733492536
3	G19 & (~G32 | ~G88)	18	3	0.0	G19, G32, G88	3	1	0.25000659733492536
4	G19 & ~G32	18	2	0.0	G19, G32	2	1	0.28218816208075315
5	G19 & ~G32	18	2	0.0	G19, G32	2	1	0.28218816208075315
6	G19 & ~G32	18	2	0.0	G19, G32	2	1	0.28218816208075315
7	G19 & ~G32	18	2	0.0	G19, G32	2	1	0.28218816208075315
8	G19 | ~G32	18	2	0.0	G19, G32	2	1	0.28218816208075315
9	G19 & ~G32	18	2	0.0	G19, G32	2	1	0.28218816208075315
10	G19 & ~G32	18	2	0.0	G19, G32	2	1	0.28218816208075315
11	G19 & ~G32	18	2	0.0	G19, G32	2	1	0.28218816208075315
12	G19 & ~G32	18	2	0.0	G19, G32	2	1	0.28218816208075315
13	G19 | G91	18	2	0.0	G19, G91	2	1	0.569431701017624
14	~G32	18	1	0.5	G32	1	1	0.36935676245436666
15	~G32	18	1	0.5	G32	1	1	0.36935676245436666
16	~G32	18	1	0.5	G32	1	1	0.36935676245436666
17	G19	18	1	0.5	G19	1	1	0.6036127645881605
18	G19	18	1	0.5	G19	1	1	0.6036127645881605
19	~G94	17	1	0.5	G94	1	1	0.6197057641196494
20	G31	16	1	0.5	G31	1	1	1.2064947976574776
21	G91 & (G19 | G88)	15	3	0.0	G19, G88, G91	3	1	0.42041801188769
22	G88 & G91	15	2	0.0	G88, G91	2	1	1.2092505905290063
23	G24	15	1	0.5	G24	1	1	0.8125085134374965
24	G24	15	1	0.5	G24	1	1	0.8125085134374965
25	~G32 & ~G88	13	2	0.0	G32, G88	2	1	0.33520500870513914
26	G19 | G7	13	2	0.0	G19, G7	2	1	0.6916539135265636
27	G21	13	1	0.5	G21	1	1	1.7134006016774022
28	G23	12	1	0.5	G23	1	1	1.286053821012187
29	G19 & G32 & G6	11	3	0.0	G19, G32, G6	3	1	0.1802825542140974
30	G96	10	1	0.5	G96	1	1	1.7314482137566518
31	G19 | G32 | G7	9	3	0.0	G19, G32, G7	3	1	0.2786010709506216
32	G19 | ~G88 | ~G91	9	3	0.0	G19, G88, G91	3	1	0.42041801188769
33	G88 | ~G24 | ~G76	9	3	0.0	G24, G76, G88	3	1	0.6028432881744439
34	G19 | ~G25	9	2	0.0	G19, G25	2	1	0.6626872549815176
35	G21 | G7	9	2	0.0	G21, G7	2	1	1.7076895041959153
36	G24 | G32 | G91 | ~G88	9	4	0.5	G24, G32, G88, G91	4	1	0.18359639303621006
37	G32 & G66	8	2	0.0	G32, G66	2	1	0.35186075427235736
38	~G24 & ~G88	7	2	0.0	G24, G88	2	1	0.8251772444506912
39	~G88	7	1	0.5	G88	1	1	1.3066589425074326
40	~G25	6	1	0.5	G25	1	1	0.8881568328478013
41	G30 | ~G63 | ~G88	5	3	0.0	G30, G63, G88	3	1	0.3836436055763026
42	~G88 | ~G91	5	2	0.0	G88, G91	2	1	1.2092505905290063
43	~G91	5	1	0.5	G91	1	1	1.176625552623347
44	G32 & ~G61 & ~G91	4	3	0.0	G32, G61, G91	3	1	0.2011764416930641
45	G32 | (~G24 & ~G88)	4	3	0.0	G24, G32, G88	3	1	0.2417258731283371
46	~G31	4	1	0.5	G31	1	1	1.2064947976574776
47	G32 | ~G19	2	2	0.0	G19, G32	2	1	0.28218816208075315
48	G32	2	1	0.5	G32	1	1	0.36935676245436666
49	~G19	2	1	0.5	G19	1	1	0.6036127645881605
50	~G19	2	1	0.5	G19	1	1	0.6036127645881605
