rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G48 | G61 | G89	17	3	0.0	G48, G61, G89	3	1	0.86287965236827
2	G48 | G61 | G89	17	3	0.0	G48, G61, G89	3	1	0.86287965236827
3	G48 | G61 | G89	17	3	0.0	G48, G61, G89	3	1	0.86287965236827
4	G48 | G61 | G89	17	3	0.0	G48, G61, G89	3	1	0.86287965236827
5	G25 | G48 | G61	17	3	0.0	G25, G48, G61	3	1	0.868549765545396
6	G25 | G48 | G61	17	3	0.0	G25, G48, G61	3	1	0.868549765545396
7	G25 | G48 | G61	17	3	0.0	G25, G48, G61	3	1	0.868549765545396
8	G25 | G48 | G61	17	3	0.0	G25, G48, G61	3	1	0.868549765545396
9	G25 | G48 | G61	17	3	0.0	G25, G48, G61	3	1	0.868549765545396
10	G25 | G48 | G61	17	3	0.0	G25, G48, G61	3	1	0.868549765545396
11	G25 | G48 | G61	17	3	0.0	G25, G48, G61	3	1	0.868549765545396
12	G25 | G48 | G61	17	3	0.0	G25, G48, G61	3	1	0.868549765545396
13	G25 | G48 | G61	17	3	0.0	G25, G48, G61	3	1	0.868549765545396
14	G25 | G48 | G61	17	3	0.0	G25, G48, G61	3	1	0.868549765545396
15	G25 | G48 | G61	17	3	0.0	G25, G48, G61	3	1	0.868549765545396
16	G48 | G61	16	2	0.0	G48, G61	2	1	1.2845606614518639
17	G25 | G48 | G56 | G61	15	4	0.5	G25, G48, G56, G61	4	1	0.7564142353115845
18	G61	14	1	0.5	G61	1	1	0.8171821386952122
19	G61 | G68	14	2	0.0	G61, G68	2	1	1.2594367044529857
20	G61	14	1	0.5	G61	1	1	1.163526821590714
21	G61	14	1	0.5	G61	1	1	1.163526821590714
22	G61	14	1	0.5	G61	1	1	1.163526821590714
23	G61	14	1	0.5	G61	1	1	1.163526821590714
24	G25 | G48 | G61 | G77 | G88	14	5	1.0	G25, G48, G61, G77, G88	5	1	1.127383252788757
25	G23 | G25 | G61	13	3	0.0	G23, G25, G61	3	1	0.6862523312108322
26	G25 | G61 | G80	13	3	0.0	G25, G61, G80	3	1	0.8759079115481225
27	G57 | G61	13	2	0.0	G57, G61	2	1	1.2811216977456563
28	G25 | G48	13	2	0.0	G25, G48	2	1	1.3050837561899533
29	G25 | G48	13	2	0.0	G25, G48	2	1	1.3050837561899533
30	G25 | G48	13	2	0.0	G25, G48	2	1	1.3050837561899533
31	G25 | G48	13	2	0.0	G25, G48	2	1	1.3050837561899533
32	G25 | G46 | G48 | G61 | G68	13	5	1.0	G25, G46, G48, G61, G68	5	1	1.0502215761168165
33	True	12	1	0.5	True	1	1	0.7852698376284433
34	G25 | G86	12	2	0.0	G25, G86	2	1	1.2734945679062144
35	G100 | G61	12	2	0.0	G100, G61	2	1	1.285785375208338
36	G61 | G77	12	2	0.0	G61, G77	2	1	1.291388323987216
37	G25 | G26	12	2	0.0	G25, G26	2	1	1.3120092730105442
38	G36 | G88	12	2	0.0	G36, G88	2	1	1.4183616458299748
39	G61 | G78	11	2	0.0	G61, G78	2	1	1.1457568977128856
40	G25 | G77	11	2	0.0	G25, G77	2	1	1.3082787033813519
41	G48 | G89	11	2	0.0	G48, G89	2	1	1.3882856752893429
42	G48 | G89	11	2	0.0	G48, G89	2	1	1.3882856752893429
43	G77 | G88	11	2	0.0	G77, G88	2	1	1.4262842324168483
44	G25	11	1	0.5	G25	1	1	1.2311730152482698
45	G61 | G77 | ~G48	10	3	0.0	G48, G61, G77	3	1	0.621490246457996
46	G48	10	1	0.5	G48	1	1	1.3997646713769414
47	G48	10	1	0.5	G48	1	1	1.3997646713769414
48	G25 & G48	8	2	0.0	G25, G48	2	1	1.3050837561899533
49	G44 & (G25 | G48 | G73)	8	4	0.5	G25, G44, G48, G73	4	1	0.5777045772925327
50	~G61	6	1	0.5	G61	1	1	1.163526821590714
