generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	10.28	3.43	2	18	0.380	0.0	0.5	1.2720	0.1928	1.9287
1	12.68	3.52	4	19	0.310	0.0	1.0	1.1609	0.2500	1.9163
2	13.14	3.47	5	19	0.230	0.0	0.5	1.0958	0.2488	1.9163
3	14.02	4.21	2	19	0.290	0.0	1.0	1.0138	0.2088	1.9469
4	14.68	3.82	6	19	0.160	0.0	0.5	0.8238	0.2088	1.8707
5	14.96	3.39	7	19	0.100	0.0	1.0	0.6857	0.0854	1.8784
6	14.76	4.29	5	19	0.150	0.0	1.0	0.8022	0.1868	1.8815
7	14.38	4.34	2	19	0.170	0.0	1.0	0.7840	0.2088	1.8784
8	14.44	3.51	9	19	0.160	0.0	1.0	0.7909	0.1808	1.9039
9	14.64	4.34	2	19	0.190	0.0	1.0	0.6165	0.0568	1.8879
10	15.00	3.50	8	19	0.150	0.0	0.5	0.8311	0.1418	1.9166
11	14.46	3.90	5	19	0.170	0.0	1.0	0.7214	0.1531	1.6691
12	13.64	4.55	4	19	0.160	0.0	1.0	0.7832	0.1162	1.8966
13	14.68	3.86	5	19	0.120	0.0	1.0	0.6601	0.1412	1.8784
14	14.72	3.54	8	19	0.120	0.0	0.5	0.6415	0.0916	1.8479
15	14.54	3.92	4	19	0.140	0.0	1.0	0.6921	0.1162	1.8754
16	14.38	3.70	4	19	0.150	0.0	0.5	0.6442	0.2088	1.7125
17	14.96	3.26	5	19	0.120	0.0	1.0	0.5960	0.0419	1.4325
18	14.90	3.14	7	19	0.140	0.0	1.0	0.5534	0.0655	1.6431
19	14.46	4.21	5	19	0.150	0.0	1.0	0.5356	0.0435	1.4068
20	14.72	3.73	4	19	0.150	0.0	1.0	0.6240	0.2041	1.6296
21	14.18	4.37	4	19	0.240	0.0	1.0	0.5791	0.0761	1.5260
22	13.16	4.95	2	19	0.220	0.0	1.0	0.7549	0.1051	1.8007
23	14.66	3.90	5	19	0.160	0.0	0.5	0.6337	0.1585	1.7454
24	14.72	4.14	2	19	0.090	0.0	0.5	0.6295	0.2088	1.4662
25	14.96	3.54	5	19	0.070	0.0	0.5	0.5619	0.2088	1.4068
26	14.66	4.02	4	19	0.180	0.0	1.0	0.5556	0.1162	1.4923
27	15.72	3.03	9	19	0.150	0.0	1.5	0.5969	0.0194	1.5445
28	14.40	4.02	4	19	0.150	0.0	1.0	0.6642	0.2088	1.8510
29	14.32	3.44	6	19	0.150	0.0	1.0	0.6694	0.1278	1.6749
30	14.04	3.85	5	19	0.140	0.0	1.0	0.5788	0.1077	1.7125
31	14.88	3.46	6	19	0.170	0.0	1.5	0.5946	0.0821	1.4417
32	14.02	3.64	5	19	0.160	0.0	1.0	0.6033	0.0757	1.4306
33	14.10	3.59	5	19	0.210	0.0	1.5	0.5707	0.0691	1.4068
34	14.40	3.59	5	19	0.150	0.0	1.5	0.6919	0.0821	1.7454
35	14.36	3.66	5	19	0.160	0.0	1.0	0.6987	0.0924	1.8135
36	15.12	3.27	4	19	0.170	0.0	1.0	0.6258	0.0100	1.6749
37	14.06	4.43	5	19	0.120	0.0	1.0	0.7303	0.1162	1.9551
38	14.08	4.30	4	19	0.100	0.0	1.5	0.5466	0.0194	1.6738
39	14.30	3.16	8	19	0.150	0.0	1.0	0.5554	0.1585	1.7454
40	13.66	4.40	2	19	0.150	0.0	1.5	0.5684	0.1259	1.8754
41	14.50	3.88	4	19	0.150	0.0	1.0	0.6199	0.0837	1.8369
42	14.18	3.68	5	19	0.190	0.0	1.0	0.6598	0.1128	1.9437
43	14.82	3.66	5	19	0.210	0.0	1.0	0.6414	0.0996	1.8127
44	14.74	3.64	2	19	0.200	0.0	1.0	0.5283	0.1211	1.2995
45	15.00	3.79	5	19	0.110	0.0	0.5	0.6072	0.1483	1.6296
46	14.68	3.96	5	19	0.180	0.0	1.0	0.5376	0.0624	1.6944
47	14.68	4.12	2	19	0.270	0.0	1.0	0.6025	0.0872	1.6888
48	13.58	4.67	2	19	0.170	0.0	1.5	0.6326	0.0189	1.8966
49	14.82	4.22	5	19	0.180	0.0	1.0	0.6320	0.1162	1.4674
50	14.92	4.10	3	19	0.180	0.0	1.5	0.5816	0.0531	1.7081
