Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G1	236	~G3 & ~G9	3	2		1.6875
G10	59	G3 | G5 | G7	4	3		1.9375
G2	234	~G3 | ~G4 | ~G6	3	3		1.6875
G3	58	G4 | G5	3	2		1.6875
G4	234	~G7 & ~G8	4	2		1.9375
G5	241	G1 | G10 | ~G3	4	3		1.9375
G6	219	G4 | ~G10	3	2		1.6875
G7	235	~G3 | ~G4 | ~G9	3	3		1.6875
G8	57	G6 & ~G7	4	2		1.9375
G9	225	~G8 | (~G1 & ~G6)	4	3		1.9375
