generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	10.80	2.63	4	15	0.380	0.0	1.0	1.0755	0.0852	1.6259
1	12.12	2.28	7	15	0.380	0.0	0.5	1.0336	0.3325	1.5866
2	12.56	2.58	5	16	0.360	0.0	1.0	0.9777	0.1817	1.6354
3	12.72	2.74	6	16	0.300	0.0	1.0	0.9092	0.0166	1.5935
4	12.54	3.20	4	16	0.220	0.0	0.5	0.8759	0.3962	1.5990
5	12.54	2.90	5	16	0.300	0.0	1.0	0.9049	0.0759	1.6354
6	12.46	3.44	4	16	0.280	0.0	0.5	1.0369	0.2782	1.6354
7	13.04	3.09	6	16	0.330	0.0	1.0	1.0184	0.4334	1.6354
8	13.70	3.43	4	16	0.410	0.0	0.5	1.1007	0.5087	1.6354
9	12.14	4.09	4	16	0.450	0.0	0.5	1.1949	0.6512	1.6354
10	12.12	3.80	6	16	0.490	0.0	0.5	1.1983	0.6512	1.6354
11	12.40	3.85	4	16	0.460	0.0	0.5	1.1386	0.5328	1.6354
12	13.60	3.33	4	16	0.470	0.0	0.5	1.0700	0.4866	1.6354
13	13.48	3.31	4	16	0.470	0.0	0.5	1.1257	0.2932	1.6354
14	13.44	3.54	4	16	0.430	0.0	0.5	1.0595	0.2313	1.6227
15	12.08	4.39	4	16	0.480	0.0	0.5	1.1128	0.6512	1.6227
16	11.94	4.49	4	16	0.440	0.0	0.5	1.0931	0.6512	1.6289
17	12.90	3.45	4	16	0.470	0.0	0.5	1.1440	0.6512	1.6289
18	12.52	3.67	6	16	0.450	0.0	0.5	1.1630	0.5623	1.5724
19	12.78	3.96	4	16	0.450	0.0	0.5	1.1524	0.6512	1.5866
20	12.26	3.96	4	16	0.440	0.0	0.5	1.1125	0.4008	1.6236
21	13.04	3.75	4	16	0.470	0.0	0.5	1.1118	0.2949	1.6354
22	13.22	3.73	4	16	0.490	0.0	0.5	1.1728	0.9442	1.6354
23	13.20	3.50	4	16	0.450	0.0	0.5	1.1326	0.1348	1.6354
24	12.72	3.68	4	16	0.450	0.0	0.5	1.0730	0.3060	1.5724
25	12.76	3.44	4	16	0.450	0.0	0.5	1.1263	0.4760	1.6354
26	12.98	4.01	4	16	0.450	0.0	0.5	1.0983	0.5328	1.6227
27	13.04	3.32	6	16	0.470	0.0	0.5	1.1070	0.4008	1.6227
28	12.60	3.79	4	16	0.470	0.0	0.5	1.0935	0.2587	1.6354
29	12.84	3.82	4	16	0.430	0.0	0.5	1.0392	0.4008	1.6354
30	12.10	4.17	4	16	0.400	0.0	0.5	1.0774	0.3007	1.4722
31	11.94	4.03	4	16	0.470	0.0	0.5	1.1457	0.6512	1.6354
32	12.56	3.82	4	16	0.440	0.0	0.5	1.1544	0.7065	1.6354
33	12.92	3.79	4	16	0.470	0.0	0.5	1.1348	0.6785	1.6354
34	13.68	3.22	4	16	0.450	0.0	0.5	1.0983	0.3872	1.6354
35	12.34	4.78	4	16	0.440	0.0	0.5	1.0876	0.5101	1.6354
36	12.54	3.78	4	16	0.450	0.0	0.5	1.1659	0.4008	1.6354
37	12.64	3.49	5	16	0.450	0.0	0.5	1.1373	0.4704	1.6354
38	12.52	3.69	4	16	0.470	0.0	0.5	1.0790	0.4704	1.5724
39	13.14	3.66	4	16	0.480	0.0	0.5	1.1781	0.6512	1.6354
40	12.18	3.96	4	16	0.480	0.0	0.5	1.1601	0.6512	1.6354
41	12.00	3.54	4	16	0.430	0.0	0.5	1.1199	0.5681	1.6354
42	12.56	3.52	4	16	0.450	0.0	0.5	1.1331	0.4704	1.6354
43	12.74	3.43	4	16	0.440	0.0	0.5	1.1456	0.4008	1.6354
44	13.26	3.09	6	16	0.470	0.0	0.5	1.1493	0.6512	1.6354
45	13.50	3.34	4	16	0.460	0.0	0.5	1.1233	0.6503	1.6354
46	13.50	3.58	4	16	0.470	0.0	0.5	1.0704	0.3875	1.4722
47	13.68	3.33	6	16	0.490	0.0	0.5	1.1042	0.6512	1.6354
48	12.26	4.19	4	16	0.450	0.0	0.5	1.0730	0.4008	1.6227
49	12.74	3.90	4	16	0.420	0.0	0.5	1.0948	0.3742	1.6354
50	12.60	3.68	4	16	0.440	0.0	0.5	1.0430	0.1561	1.6354
