generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	9.84	4.34	1	18	0.450	0.0	1.0	0.6964	0.0270	1.4161
1	12.70	4.54	3	20	0.400	0.0	1.0	0.7206	0.1213	1.4161
2	13.62	5.29	0	20	0.380	0.0	1.5	0.5428	0.0392	1.4161
3	13.48	6.20	0	20	0.330	0.0	1.0	0.4728	0.1320	1.3914
4	15.22	5.35	1	20	0.320	0.0	0.5	0.4964	0.2220	1.3548
5	14.68	6.97	0	20	0.430	0.0	0.5	0.5310	0.2220	1.3911
6	15.22	6.52	0	20	0.490	0.0	0.5	0.4972	0.2220	1.2388
7	15.42	6.73	0	20	0.480	0.0	0.5	0.4490	0.2220	1.1891
8	14.24	7.56	0	20	0.460	0.0	0.5	0.4881	0.2628	1.2208
9	15.40	6.75	0	20	0.460	0.0	0.5	0.4689	0.2628	1.3979
10	13.68	7.09	0	20	0.430	0.0	0.5	0.5659	0.1998	1.3914
11	15.02	6.91	0	20	0.430	0.0	0.5	0.5445	0.2598	1.3979
12	13.64	7.80	0	20	0.400	0.0	0.5	0.4938	0.2246	1.3563
13	15.88	6.28	0	20	0.420	0.0	0.5	0.4393	0.1587	1.4142
14	12.16	8.22	0	20	0.400	0.0	0.5	0.4673	0.2222	1.3911
15	14.40	7.16	0	20	0.400	0.0	0.5	0.4631	0.2099	1.3563
16	15.88	6.74	0	20	0.440	0.0	0.5	0.4429	0.2220	1.3979
17	14.88	6.72	0	20	0.400	0.0	0.5	0.4619	0.1998	1.3734
18	13.72	8.38	0	20	0.370	0.0	0.5	0.3673	0.2242	1.1744
19	14.38	7.18	0	20	0.310	0.0	0.5	0.3858	0.2242	1.1744
20	13.86	7.27	0	20	0.330	0.0	0.5	0.5202	0.2628	1.2404
21	14.52	6.61	0	20	0.270	0.0	0.5	0.5498	0.2044	1.4142
22	13.70	6.68	1	20	0.230	0.0	0.5	0.5016	0.1920	1.1744
23	12.00	7.44	0	20	0.330	0.0	1.0	0.5148	0.0794	1.3832
24	14.14	6.03	0	20	0.220	0.0	0.5	0.4712	0.1448	1.3490
25	13.92	6.42	0	20	0.240	0.0	0.5	0.5180	0.2200	1.4142
26	14.38	6.25	1	20	0.230	0.0	0.5	0.5194	0.1107	1.4142
27	13.94	6.70	0	20	0.270	0.0	0.5	0.5700	0.2167	1.3914
28	13.08	7.55	0	20	0.240	0.0	0.5	0.4978	0.2162	1.2996
29	13.64	7.04	0	20	0.230	0.0	0.5	0.4431	0.1593	1.2352
30	12.74	7.06	1	20	0.240	0.0	0.5	0.5089	0.1583	1.3080
31	12.40	6.79	0	20	0.250	0.0	0.5	0.6074	0.2200	1.3490
32	15.38	5.92	0	20	0.230	0.0	0.5	0.4995	0.2157	1.1744
33	13.44	7.05	0	20	0.190	0.0	0.5	0.4110	0.0889	1.1744
34	13.72	7.29	0	20	0.230	0.0	1.0	0.4671	0.0760	1.4052
35	13.14	7.23	0	20	0.200	0.0	0.5	0.4650	0.1266	1.4052
36	14.00	6.91	0	20	0.150	0.0	0.5	0.3880	0.1388	0.8979
37	13.70	6.98	0	20	0.160	0.0	0.5	0.3779	0.1497	1.1593
38	13.58	5.83	0	20	0.210	0.0	1.0	0.4292	0.1219	1.3548
39	12.72	6.71	0	20	0.240	0.0	1.0	0.4900	0.1268	1.4061
40	13.04	7.23	0	20	0.210	0.0	1.0	0.4530	0.1275	1.4061
41	12.72	7.04	0	20	0.160	0.0	1.0	0.3977	0.1107	1.4061
42	12.22	7.46	0	20	0.230	0.0	0.5	0.4376	0.0886	1.3490
43	11.96	5.88	0	20	0.170	0.0	0.5	0.4972	0.2006	1.4061
44	12.22	6.94	0	20	0.150	0.0	0.5	0.3803	0.1388	1.3914
45	12.84	6.26	0	20	0.150	0.0	0.5	0.4611	0.1366	1.3914
46	14.04	7.06	0	20	0.260	0.0	0.5	0.4183	0.1107	1.4073
47	12.82	7.35	0	20	0.250	0.0	0.5	0.4666	0.1577	1.3832
48	12.84	7.18	0	20	0.220	0.0	0.5	0.4229	0.0814	1.3490
49	12.92	7.19	0	20	0.230	0.0	0.5	0.4412	0.0991	1.2901
50	12.14	6.79	0	20	0.200	0.0	0.5	0.4524	0.0622	1.3080
