Size	Network	Method	Binarization	Rep	Source_File	Gene	Position	Rule	Score	MSE	Correct	TP	FP	FN	TN	Precision	Recall	F1_score	Accuracy	DynamicAccuracy	N_Predictions	N_Errors	N_Regulators
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	1	G5 & ~G1	1.9375	N/A	4	0	1	0	8	0	0	0	0.888888888888889	1	4	0	1
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	2	~G2 & ~G8	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	3	~G6 & ~G8	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	4	~G3 & ~G6	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	5	G5 & (G10 | ~G2)	1.9375	N/A	4	0	3	0	6	0	0	0	0.666666666666667	1	4	0	3
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	6	~G8 & ~G9	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	7	~G2 & (~G4 | ~G8)	1.9375	N/A	4	0	3	0	6	0	0	0	0.666666666666667	1	4	0	3
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	8	G5 & ~G2	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	9	~G3 & ~G9	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	10	~G2 & (~G3 | ~G8)	1.9375	N/A	4	0	3	0	6	0	0	0	0.666666666666667	1	4	0	3
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	11	~G2 & ~G3	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	12	G4 & (G1 | G7)	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	13	G4 & G7	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	14	G7 & ~G3	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	15	G4 & G5	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	16	G5 & ~G6 & ~G9	1.9375	N/A	4	0	3	0	6	0	0	0	0.666666666666667	1	4	0	3
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	17	~G2 & ~G6	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	18	~G1 & ~G3 & ~G9	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	19	G4 & ~G10	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	20	~G10 & ~G3	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	21	~G1 & ~G3	1.9375	N/A	4	0	1	0	8	0	0	0	0.888888888888889	1	4	0	1
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	22	G5 & ~G9	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	23	G4 & ~G10 & ~G8	1.9375	N/A	4	0	3	0	6	0	0	0	0.666666666666667	1	4	0	3
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	24	~G8 | (G10 & G2)	1.9375	N/A	4	0	3	0	6	0	0	0	0.666666666666667	1	4	0	3
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	25	~G3 & ~G8	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	26	~G8 & (G6 | ~G10)	1.9375	N/A	4	0	3	0	6	0	0	0	0.666666666666667	1	4	0	3
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	27	~G8 & (G9 | ~G1)	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	28	G4 & G5 & ~G1	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	29	~G8 & (G1 | ~G9)	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	30	G5 & ~G8	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	31	G4 & ~G8	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	32	G4 & (G2 | G5)	1.9375	N/A	4	0	3	0	6	0	0	0	0.666666666666667	1	4	0	3
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	33	~G3 & (G4 | G8)	1.9375	N/A	4	0	3	0	6	0	0	0	0.666666666666667	1	4	0	3
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	34	G4 & ~G6	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	35	~G10 & ~G2	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	36	G7 & ~G8	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	37	~G8 | (G6 & G7)	1.9375	N/A	4	0	3	0	6	0	0	0	0.666666666666667	1	4	0	3
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	38	G7 & ~G2	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	39	G4 & G5 & ~G8	1.9375	N/A	4	0	3	0	6	0	0	0	0.666666666666667	1	4	0	3
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	40	G7 & (G10 | G4)	1.9375	N/A	4	0	3	0	6	0	0	0	0.666666666666667	1	4	0	3
10	size10_2	rules_WCSS_size10_2_1_5times	WCSS	1_5times	rules_by_gene.tsv	G1	41	G4 & ~G3	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
