Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G1	1	G4 | (G1 & ~G3)	18	3	0.076735	2.7608
G1	2	G1 | (G3 & G4)	18	3	0.076735	2.7608
G1	3	G1 | (G4 & ~G6)	18	3	0.088713	2.7488
G1	4	G1 | (G4 & G6)	18	3	0.088713	2.7488
G1	5	G1 & (G4 | ~G6)	18	3	0.088713	2.7488
G1	6	G1 | (G4 & G7)	18	3	0.091928	2.7456
G1	7	G4 | (G1 & G10)	18	3	0.103997	2.7335
G1	8	G1 | (G3 & G5)	18	3	0.114376	2.7231
G1	9	G1 | (G2 & G4)	18	3	0.141495	2.6960
G1	10	G5 | (G1 & G2)	18	3	0.146282	2.6912
G1	11	G1 | (G2 & G9)	18	3	0.256801	2.5807
G1	12	G1 | (G4 & G8)	18	3	0.421853	2.4156
G1	13	G1 | G4	18	2	0.452755	2.3847
G1	14	G1 | (G3 & G4) | (G4 & G9)	18	4	0.078972	2.2585
G1	15	G1 | G5	18	2	0.591411	2.2461
G1	16	G1 | G4 | (G5 & G6)	18	4	0.095613	2.2419
G1	17	G1 & (G10 | G3 | G5)	18	4	0.178235	2.1593
G1	18	G1 | (G10 & G2 & G9)	19	4	0.275143	2.1124
G1	19	G1	18	1	0.369161	1.9683
G1	20	G1 | (G4 & G7) | (G4 & G8)	18	4	0.417790	1.9197
G2	1	~G1 & (G10 | G6)	18	3	0.246707	2.5908
G2	2	~G1 | (G6 & ~G5)	18	3	0.306518	2.5310
G2	3	~G1 & (~G5 | ~G6)	18	3	0.306518	2.5310
G2	4	~G1 & (G6 | ~G5)	18	3	0.306518	2.5310
G2	5	G2 & ~G1 & ~G4	18	3	0.407192	2.4303
G2	6	~G1 & (~G2 | ~G4)	18	3	0.407192	2.4303
G2	7	~G1 & (G6 | ~G7)	18	3	0.421535	2.4160
G2	8	~G1 & (G7 | ~G8)	19	3	0.486910	2.4006
G2	9	~G1 & (~G3 | ~G8)	19	3	0.497778	2.3897
G2	10	~G1 & (~G4 | ~G8)	18	3	0.475636	2.3619
G2	11	~G1 & ~G4 & ~G8	18	3	0.475636	2.3619
G2	12	~G1 & (~G10 | ~G3)	19	3	0.564697	2.3228
G2	13	~G1 & ~G5 & ~G8	18	3	0.533675	2.3038
G2	14	~G1 & (G10 | G9)	18	3	0.535838	2.3017
G2	15	G2 & ~G1	18	2	0.595929	2.2416
G2	16	~G1 & ~G5	18	2	0.634664	2.2028
G2	17	~G1 & (G7 | ~G3)	18	3	0.641164	2.1963
G2	18	~G1 & ~G8	18	2	0.645569	2.1919
G2	19	~G1 & (~G3 | ~G8) & (~G7 | ~G8)	18	4	0.146984	2.1905
G2	20	~G1 & ~G4	18	2	0.648487	2.1890
G2	21	~G1 & (G4 | G6 | ~G7)	18	4	0.249568	2.0879
G2	22	~G1	18	1	0.660255	1.6772
G3	1	G5 | (G3 & ~G2)	20	3	0.122402	2.8151
