Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G1	1	G4 | (G1 & ~G3)	18	3	0.076735	2.7608
G10	1	~G4 | (G6 & G8)	16	3	0.291374	2.4461
G2	1	~G1 & (G10 | G6)	18	3	0.246707	2.5908
G3	1	G5 | (G3 & ~G2)	20	3	0.122402	2.8151
G4	1	G4 & (~G10 | ~G8)	19	3	0.163776	2.7237
G5	1	G4 & (G1 | G10)	19	3	0.122161	2.7653
G6	1	G3 | (G4 & G8)	15	3	0.546304	2.1412
G7	1	G3 & (G10 | G2) & (G2 | G6)	17	4	0.543883	1.7436
G8	1	G1 & G3 & G9	15	3	0.34183	2.3457
G9	1	G5 | ~G2 | ~G6	18	3	0.728825	2.1087
