rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G3 | ~G5 | ~G9	18	3	0.0	G3, G5, G9	3	8	0.2398922863450625
2	G3 | ~G5 | ~G9	18	3	0.0	G3, G5, G9	3	8	0.2398922863450625
3	G3 | ~G5 | ~G9	18	3	0.0	G3, G5, G9	3	8	0.2398922863450625
4	G3 | ~G5 | ~G9	18	3	0.0	G3, G5, G9	3	8	0.2398922863450625
5	G3 | ~G5 | ~G9	18	3	0.0	G3, G5, G9	3	8	0.2398922863450625
6	G3 | ~G5 | ~G9	18	3	0.0	G3, G5, G9	3	8	0.2398922863450625
7	G3 | ~G5 | ~G9	18	3	0.0	G3, G5, G9	3	8	0.2398922863450625
8	G3 | ~G5 | ~G9	18	3	0.0	G3, G5, G9	3	8	0.2398922863450625
9	G3 | ~G5 | ~G9	18	3	0.0	G3, G5, G9	3	8	0.2398922863450625
10	G3 | ~G5 | ~G9	18	3	0.0	G3, G5, G9	3	8	0.2398922863450625
11	G3 | ~G5	18	2	0.0	G3, G5	2	8	0.5549095639562446
12	G3 | ~G5	18	2	0.0	G3, G5	2	8	0.5549095639562446
13	~G5 | (~G10 & ~G9)	17	3	0.0	G10, G5, G9	3	8	0.2840066840671674
14	G2 | G3	17	2	0.0	G2, G3	2	8	0.5507139516149517
15	G2 | G3	17	2	0.0	G2, G3	2	8	0.5507139516149517
16	~G5	17	1	0.5	G5	1	8	0.6496160177062837
17	G3 | ~G9	16	2	0.0	G3, G9	2	8	0.27832557031045235
18	G3 | ~G9	16	2	0.0	G3, G9	2	8	0.5398597186445475
19	G3 | (G2 & G4)	15	3	0.0	G2, G3, G4	3	8	0.5496203093490879
20	G1 | G10	15	2	0.0	G1, G10	2	8	0.7896202662634431
21	G3	15	1	0.5	G3	1	8	0.7493416027474824
22	G3 & ~G5 & ~G9	14	3	0.0	G3, G5, G9	3	8	0.2398922863450625
23	G1 | G2	14	2	0.0	G1, G2	2	8	0.8923965264861802
24	G2	14	1	0.5	G2	1	8	0.787243202544943
25	G10 | G3	13	2	0.0	G10, G3	2	8	0.7522971009691626
26	G3 | ~G10	12	2	0.0	G10, G3	2	8	0.7522641675149743
27	G10	12	1	0.5	G10	1	8	1.5497514461328272
28	G10	12	1	0.5	G10	1	8	1.5497514461328272
29	G10	12	1	0.5	G10	1	8	1.5497514461328272
30	G3 & G9	11	2	0.0	G3, G9	2	8	0.5398597186445475
31	G1 & G10	11	2	0.0	G1, G10	2	8	0.7896202662634431
32	G2 | G3 | G7	10	3	0.0	G2, G3, G7	3	8	0.46547904461782313
33	G10 | G2 | G3 | G5 | ~G4	10	5	1.0	G10, G2, G3, G4, G5	5	8	0.15031852377260158
34	G3 | G5 | G9	9	3	0.0	G3, G5, G9	3	8	0.28150265486603987
35	G3 | G9	9	2	0.0	G3, G9	2	8	0.5398597186445475
36	G1 | G4	8	2	0.0	G1, G4	2	8	0.46299608564562234
37	G2 | G5	8	2	0.0	G2, G5	2	8	0.6264564140188122
38	G2 | G4	8	2	0.0	G2, G4	2	8	0.6619421696470358
39	G1 | ~G3	7	2	0.0	G1, G3	2	8	0.4998645283228359
40	G10 | G3 | G5	7	3	0.0	G10, G3, G5	3	8	0.5393943156665519
41	G2 | ~G3	7	2	0.0	G2, G3	2	8	0.5507139516149517
42	G9 | ~G3	6	2	0.0	G3, G9	2	8	0.27832557031045235
43	~G2	6	1	0.5	G2	1	8	0.787243202544943
44	G6	6	1	0.5	G6	1	8	1.0280183508690828
45	G5 | G9	5	2	0.0	G5, G9	2	8	0.32906555970928203
46	~G3	5	1	0.5	G3	1	8	0.7493416027474824
47	G5 | (G2 & G9)	4	3	0.0	G2, G5, G9	3	8	0.2959547838583348
48	G5	3	1	0.5	G5	1	8	0.28150265486603987
49	G5	3	1	0.5	G5	1	8	0.6496160177062837
50	G5	3	1	0.5	G5	1	8	0.6496160177062837
