generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	10.36	5.32	2	18	0.410	0.0	1.0	1.6591	0.3576	2.7938
1	12.26	4.67	2	18	0.360	0.0	1.5	1.5334	0.0420	3.5315
2	13.64	4.38	2	18	0.320	0.0	0.5	1.5694	0.1601	3.5315
3	13.76	4.43	2	18	0.350	0.0	0.5	1.6765	0.4533	3.5315
4	13.58	5.27	2	18	0.380	0.0	0.5	1.3768	0.2951	3.5315
5	14.26	4.61	2	18	0.290	0.0	0.5	1.2906	0.1601	3.0501
6	13.18	5.11	2	18	0.280	0.0	1.0	1.4258	0.2951	3.5315
7	13.46	4.69	2	18	0.220	0.0	0.5	1.4310	0.1362	3.2429
8	13.44	4.11	2	18	0.190	0.0	0.5	1.5370	0.1277	3.5315
9	11.58	5.24	2	18	0.210	0.0	0.5	1.4360	0.7879	2.9815
10	13.08	4.91	2	18	0.180	0.0	0.5	1.2614	0.2894	2.9677
11	12.24	5.37	2	18	0.230	0.0	0.5	1.4001	0.2894	2.9815
12	13.04	4.77	2	18	0.180	0.0	0.5	1.3744	0.2894	3.5315
13	14.14	4.06	2	18	0.200	0.0	0.5	1.3230	0.3429	2.9815
14	12.92	4.81	2	18	0.150	0.0	0.5	1.4692	0.4391	3.5315
15	11.74	5.45	2	18	0.190	0.0	0.5	1.3394	0.3429	3.2255
16	12.18	5.01	2	18	0.240	0.0	1.0	1.5258	0.2358	3.5315
17	12.72	5.35	2	18	0.190	0.0	0.5	1.3316	0.2894	3.5315
18	11.50	4.69	2	18	0.180	0.0	0.5	1.3583	0.3566	2.7938
19	13.24	4.21	2	18	0.240	0.0	0.5	1.7153	0.4897	3.2255
20	12.70	4.92	3	18	0.200	0.0	0.5	1.4355	0.4533	2.7938
21	12.18	4.59	2	18	0.200	0.0	0.5	1.6507	0.4797	3.2255
22	12.68	4.64	2	18	0.190	0.0	0.5	1.5621	0.4391	3.2255
23	11.84	4.63	2	18	0.180	0.0	0.5	1.6816	0.7879	3.5315
24	11.92	5.01	2	18	0.200	0.0	0.5	1.5661	0.7879	2.8639
25	12.62	5.02	2	18	0.250	0.0	0.5	1.5740	0.7879	2.7938
26	11.84	5.08	2	18	0.180	0.0	0.5	1.5150	0.6792	2.9815
27	13.02	4.79	2	18	0.250	0.0	1.0	1.4241	0.2894	2.9815
28	12.44	4.85	2	18	0.180	0.0	0.5	1.5675	0.2894	3.5315
29	11.86	5.18	2	18	0.270	0.0	1.0	1.7406	0.1277	3.5315
30	12.40	4.63	2	18	0.190	0.0	0.5	1.6572	0.3530	3.5315
31	12.08	5.09	2	18	0.150	0.0	0.5	1.4641	0.5331	3.0272
32	12.98	4.64	2	18	0.190	0.0	0.5	1.4656	0.3561	3.2255
33	11.18	5.34	2	18	0.250	0.0	0.5	1.4863	0.4797	3.5315
34	13.20	4.45	2	18	0.160	0.0	0.5	1.4033	0.7772	3.5315
35	11.68	5.08	2	18	0.180	0.0	0.5	1.5699	0.7879	3.5315
36	12.62	4.56	2	18	0.240	0.0	0.5	1.6016	0.2894	3.5315
37	11.90	4.59	2	18	0.220	0.0	0.5	1.5507	0.3530	3.5315
38	12.24	4.62	2	18	0.210	0.0	0.5	1.7306	0.7879	3.2256
39	12.78	4.67	2	18	0.270	0.0	0.5	1.6729	0.7879	2.9815
40	12.32	5.23	2	18	0.210	0.0	1.0	1.4391	0.1395	3.2255
41	12.74	5.15	2	18	0.200	0.0	1.0	1.3526	0.2410	3.5574
42	13.02	5.24	2	18	0.240	0.0	0.5	1.3786	0.2894	3.5315
43	12.38	5.27	2	18	0.220	0.0	0.5	1.4333	0.2894	3.2255
44	12.00	4.66	2	18	0.220	0.0	1.0	1.4871	0.1969	3.5315
45	12.22	4.52	2	18	0.190	0.0	1.0	1.5216	0.1969	3.5315
46	13.10	4.33	2	18	0.210	0.0	0.5	1.5985	0.1928	3.5315
47	12.32	4.68	2	18	0.120	0.0	1.0	1.2569	0.0100	3.5315
48	12.80	4.44	2	18	0.160	0.0	1.0	1.4580	0.0100	3.2429
49	13.20	4.85	2	18	0.150	0.0	1.0	1.3354	0.1928	2.7938
50	11.44	4.86	2	18	0.140	0.0	0.5	1.4033	0.1928	3.0501
