generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	10.38	3.92	2	18	0.380	0.0	1.0	1.7940	0.0806	2.7109
1	12.06	4.15	1	18	0.370	0.0	1.0	1.6123	0.0806	2.7109
2	13.90	3.99	5	18	0.310	0.0	0.5	1.1445	0.2585	2.7109
3	14.22	4.64	2	18	0.410	0.0	0.5	1.1495	0.5293	2.7109
4	14.44	4.79	2	18	0.420	0.0	1.0	1.0853	0.0247	2.7109
5	14.04	5.28	2	18	0.400	0.0	0.5	1.0842	0.3464	2.7109
6	16.00	3.62	3	18	0.380	0.0	0.5	0.8588	0.3058	2.4131
7	14.82	4.54	2	18	0.410	0.0	0.5	1.1471	0.2836	2.7109
8	15.14	3.99	2	18	0.400	0.0	1.0	0.9736	0.0772	2.7109
9	13.38	5.05	2	18	0.310	0.0	0.5	1.0276	0.2836	2.7109
10	13.18	4.77	2	18	0.370	0.0	0.5	1.3815	0.2847	2.7109
11	14.48	4.12	4	18	0.300	0.0	0.5	1.0722	0.1132	2.7109
12	13.80	4.69	4	18	0.300	0.0	0.5	1.1082	0.1796	2.7109
13	15.26	3.95	3	18	0.380	0.0	0.5	1.1360	0.2752	2.7109
14	14.32	4.63	2	18	0.360	0.0	0.5	1.1095	0.2700	2.7109
15	13.84	5.01	3	18	0.370	0.0	1.0	1.0872	0.0623	2.7109
16	13.14	5.71	2	18	0.380	0.0	0.5	1.0994	0.0965	2.7109
17	14.66	4.87	2	18	0.370	0.0	1.0	1.0153	0.3813	2.7109
18	13.10	5.53	2	18	0.310	0.0	0.5	1.1989	0.2752	2.7109
19	14.12	5.25	1	18	0.320	0.0	0.5	1.0021	0.3168	2.7109
20	14.34	5.09	2	18	0.280	0.0	0.5	0.9420	0.0811	2.7109
21	13.28	6.17	2	18	0.290	0.0	0.5	0.8219	0.1534	2.4131
22	13.20	5.10	3	18	0.210	0.0	0.5	1.1003	0.0916	2.7109
23	15.08	3.57	5	18	0.260	0.0	1.0	0.9916	0.0606	2.7109
24	14.22	4.24	3	18	0.230	0.0	1.0	1.0628	0.0606	2.7109
25	13.56	5.02	2	18	0.200	0.0	0.5	0.9474	0.0586	2.7109
26	13.50	5.17	2	18	0.190	0.0	0.5	0.8647	0.1325	2.7109
27	14.32	4.08	3	18	0.150	0.0	0.5	0.9671	0.1086	2.7109
28	13.08	5.40	2	18	0.140	0.0	0.5	0.8146	0.1086	2.6390
29	13.46	5.23	2	18	0.190	0.0	0.5	0.9107	0.1086	2.7109
30	14.96	4.45	2	19	0.120	0.0	1.0	0.4830	0.1086	2.6390
31	13.52	4.32	4	19	0.120	0.0	0.5	0.5490	0.0562	2.6390
32	14.20	4.77	2	19	0.160	0.0	1.0	0.5555	0.0611	2.6390
33	14.16	4.62	2	19	0.170	0.0	1.0	0.6529	0.0622	2.6390
34	13.30	4.92	2	19	0.110	0.0	1.0	0.7415	0.0216	2.7109
35	14.26	4.88	2	19	0.170	0.0	1.0	0.5485	0.1086	2.7109
36	14.32	4.98	2	19	0.160	0.0	0.5	0.6305	0.0493	2.3501
37	13.02	4.70	2	19	0.150	0.0	0.5	0.6499	0.1033	2.6390
38	13.78	4.64	2	19	0.130	0.0	0.5	0.6508	0.0925	2.6390
39	13.12	5.30	2	19	0.130	0.0	1.0	0.9275	0.1086	2.7109
40	13.76	4.93	2	19	0.170	0.0	1.0	0.9223	0.0606	2.6390
41	12.82	5.39	2	19	0.190	0.0	0.5	0.7245	0.1033	2.7109
42	13.10	5.14	2	19	0.160	0.0	1.0	0.7626	0.0622	2.6390
43	13.52	5.04	2	19	0.140	0.0	1.0	0.7321	0.0621	2.6390
44	13.42	4.87	2	19	0.090	0.0	0.5	0.8195	0.1086	2.7109
45	11.38	5.60	2	19	0.180	0.0	1.0	1.0426	0.0622	2.6390
46	12.16	5.19	1	19	0.070	0.0	0.5	0.9727	0.1033	2.6390
47	13.80	5.06	2	19	0.100	0.0	0.5	0.7420	0.1086	2.6390
48	13.06	5.52	2	19	0.110	0.0	0.5	0.6803	0.1086	2.6390
49	12.36	5.44	2	19	0.130	0.0	0.5	0.8517	0.1086	2.6390
50	12.72	5.36	1	19	0.150	0.0	1.0	0.5959	0.0622	2.6390
