generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	10.98	4.12	2	18	0.360	0.0	0.5	1.6436	0.1086	2.7109
1	11.66	4.71	2	18	0.420	0.0	1.0	1.5134	0.1261	2.7109
2	13.60	4.02	5	18	0.430	0.0	0.5	1.6762	0.6188	2.7109
3	14.04	4.77	3	19	0.430	0.0	0.5	1.2976	0.2836	2.7109
4	13.22	5.20	3	19	0.410	0.0	0.5	1.2419	0.1534	2.7109
5	13.94	5.08	3	19	0.420	0.0	0.5	1.1917	0.1534	2.7109
6	14.60	4.81	3	19	0.390	0.0	0.5	1.0525	0.2752	2.7109
7	14.20	4.99	3	19	0.330	0.0	0.5	1.1279	0.1567	2.6390
8	14.40	4.93	3	19	0.380	0.0	0.5	1.1544	0.1567	2.6390
9	13.48	5.58	2	19	0.320	0.0	0.5	1.0890	0.1526	2.6153
10	14.08	5.09	3	19	0.330	0.0	0.5	1.0505	0.1526	2.6390
11	13.20	5.57	2	19	0.260	0.0	0.5	0.8177	0.1526	2.6390
12	13.64	4.97	2	19	0.240	0.0	0.5	0.9339	0.0926	2.6390
13	13.76	5.09	2	19	0.200	0.0	0.5	0.9050	0.1526	2.7109
14	13.28	5.76	2	19	0.210	0.0	0.5	1.0101	0.2836	2.6390
15	12.54	5.76	2	19	0.180	0.0	0.5	0.9571	0.1526	2.6390
16	11.86	5.74	2	19	0.170	0.0	0.5	0.9837	0.1526	2.6390
17	12.44	5.82	1	19	0.160	0.0	0.5	0.7157	0.0926	2.6390
18	12.80	5.35	2	19	0.180	0.0	0.5	0.9495	0.0926	2.6390
19	12.88	5.86	2	19	0.210	0.0	0.5	0.8679	0.0216	2.6390
20	12.28	5.28	2	19	0.180	0.0	0.5	1.1651	0.1534	2.6390
21	12.70	4.94	2	19	0.170	0.0	0.5	1.2051	0.1567	2.6390
22	12.66	5.40	2	19	0.190	0.0	1.0	0.9184	0.0619	2.7109
23	13.34	4.96	2	19	0.220	0.0	0.5	1.1444	0.0926	2.7109
24	12.98	5.34	2	19	0.190	0.0	0.5	0.9136	0.0926	2.6390
25	13.16	5.46	2	19	0.160	0.0	0.5	0.8934	0.0926	2.7109
26	12.54	5.14	2	19	0.160	0.0	0.5	0.8633	0.0926	2.7109
27	12.56	5.25	2	19	0.110	0.0	0.5	0.6254	0.0735	2.6390
28	13.10	5.20	2	19	0.140	0.0	0.5	0.8808	0.0926	2.6390
29	12.64	5.64	2	19	0.180	0.0	1.0	0.9219	0.0926	2.6390
30	13.14	5.82	2	19	0.170	0.0	0.5	0.8487	0.0753	2.6390
31	12.80	5.15	2	19	0.110	0.0	0.5	0.8477	0.0926	2.6390
32	13.08	4.88	3	19	0.130	0.0	0.5	0.9540	0.0926	2.6390
33	14.02	4.41	5	19	0.150	0.0	1.0	0.7849	0.0926	2.6390
34	13.38	4.67	2	19	0.160	0.0	0.5	0.9946	0.0926	2.6390
35	13.14	4.69	2	19	0.140	0.0	0.5	1.0555	0.0926	2.6390
36	13.34	5.47	2	19	0.180	0.0	0.5	0.8394	0.0926	2.6390
37	13.68	5.06	1	19	0.160	0.0	0.5	0.9486	0.0926	2.6390
38	13.16	5.27	2	19	0.220	0.0	0.5	0.7961	0.0926	2.6390
39	13.38	4.95	2	19	0.130	0.0	0.5	0.9235	0.0926	2.7109
40	13.64	5.06	2	19	0.210	0.0	0.5	0.8302	0.0160	2.6390
41	13.88	4.59	2	19	0.210	0.0	0.5	0.8367	0.0160	2.7109
42	12.36	5.54	1	19	0.180	0.0	0.5	1.1029	0.0926	2.7109
43	13.56	4.91	2	19	0.170	0.0	0.5	1.0088	0.0351	2.6390
44	14.02	4.54	4	19	0.220	0.0	0.5	0.9476	0.0160	2.7109
45	14.08	5.31	2	19	0.190	0.0	0.5	0.6494	0.0735	2.6390
46	13.66	4.98	2	19	0.180	0.0	0.5	0.8992	0.0926	2.7109
47	14.48	4.15	6	19	0.190	0.0	0.5	0.7826	0.0160	2.7109
48	14.22	4.70	2	19	0.170	0.0	0.5	0.5936	0.0216	2.6390
49	13.84	4.88	1	19	0.190	0.0	1.0	0.7220	0.0168	2.6390
50	13.18	5.45	2	19	0.140	0.0	0.5	0.7535	0.0926	2.6390
