Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G1	1	G1 & G21	19	2	0.123169	2.7643
G1	2	G21 & (G1 | G71)	19	3	0.123169	2.7643
G1	3	G1 & (G21 | G71)	19	3	0.123169	2.7643
G1	4	G1 & G21 & G67	19	3	0.137845	2.7497
G1	5	G21 & (G1 | G65)	19	3	0.219824	2.6677
G1	6	G1 | G71	18	2	0.383138	2.4544
G1	7	G21 | G71	18	2	0.428798	2.4087
G1	8	G1 & G67	18	2	0.486102	2.3514
G1	9	G1 & G92	18	2	0.550113	2.2874
G1	10	G21 | G53	18	2	0.773905	2.0636
G1	11	G1	18	1	0.303647	2.0339
G1	12	G21	18	1	0.320903	2.0166
G2	1	G27 & G93 & ~G10	20	3	0.436598	2.5009
G2	2	G27 & G93	19	2	1.226419	1.8875
G3	1	G61 | G71 | G83	20	3	0.204011	2.7335
G3	2	G19 | (G64 & G83)	19	3	0.394571	2.4929
G3	3	G33 | G84 | G91	19	3	0.556045	2.3315
G3	4	G19 | G33 | G71	19	3	0.650335	2.2372
G3	5	G19 | G61 | G83	19	3	0.752153	2.1353
G3	6	G61 | G83	20	2	0.807263	2.1302
G3	7	G19 | G33	19	2	0.791530	2.0960
G3	8	G71 | G83	20	2	0.860820	2.0767
G3	9	G19 | G33 | G71 | G83	19	4	0.311009	2.0765
G3	10	G18 | G70	19	2	0.866385	2.0211
G3	11	G18 | G60	19	2	0.905496	1.9820
G3	12	G83	20	1	0.473181	1.9643
G3	13	G3 | G83	19	2	1.009300	1.8875
G3	14	G19 | G66	19	2	1.055746	1.8875
G3	15	G71 | G83 | (G19 & G59)	20	4	0.649080	1.7884
G3	16	G18 | G19 | G33 | G70 | G83	19	5	0.669040	1.2810
G4	1	G62 & G65 & G69	19	3	0.137066	2.7504
G4	2	G19 & G62 & G65	20	3	0.221357	2.7161
G4	3	G16 & G62	19	2	0.553583	2.3339
G4	4	G19 & G30 & G62	19	3	0.581134	2.3064
G4	5	G10 & G19 & G62	19	3	0.593259	2.2942
G4	6	G19 & G62 & G66 & G86	19	4	0.102905	2.2846
G4	7	G62 & G99	19	2	0.638557	2.2489
G4	8	G62 & G65	20	2	0.692326	2.2452
G4	9	G62 & G65 & G73	19	3	0.647688	2.2398
G4	10	G62 & G86	19	2	0.674056	2.2134
G4	11	G19 & G23 & G40 & G62	19	4	0.220269	2.1672
G4	12	G30 & G66	19	2	0.867601	2.0199
G4	13	G10 & G36	19	2	0.889628	1.9979
G4	14	G10 & G86	19	2	0.976973	1.9105
G4	15	False	19	1	0.593418	1.7941
G4	16	G10 & G16 & G19 & G62 & G66 & G86	19	6	0.481196	1.4688
G5	1	G36 | G61 | G71	20	3	0.107761	2.8297
G5	2	G36 | G61	20	2	0.237905	2.6996
G5	3	G36 | G71	19	2	0.351368	2.5361
G5	4	G60 | G61	19	2	0.680202	2.2073
G5	5	G36	19	1	0.487431	1.9001
G6	1	G19 & G21 & G87	20	3	0.075461	2.8620
G6	2	G19 & G21 & G56	19	3	0.279290	2.6082
G6	3	~G21 & ~G26	19	2	0.396109	2.4914
G6	4	G19 & G59 & G87	19	3	0.463351	2.4241
G6	5	G19 & G21 & G27 & G87	20	4	0.063560	2.3739
G6	6	G19 & G56 & G87	19	3	0.542462	2.3450
G6	7	G21 & G32 & G63 & G65	19	4	0.200521	2.1870
G6	8	False	19	1	0.258861	2.1286
G6	9	G19 & G87	20	2	0.849986	2.0875
G6	10	G19 & G69 & G87	19	3	0.813261	2.0742
G6	11	G19 & G21 & G35 & G71 & G87	19	5	0.101325	1.8487
G6	12	G15 & G21 & G41 & G58 & G64 & G77	19	6	0.106503	1.8435
G6	13	G87	20	1	0.700021	1.7375
G7	1	G67 & (G26 | G38)	20	3	0.277807	2.6597
G7	2	G67 & (G26 | G77)	20	3	0.443150	2.4944
G7	3	(G26 & G38) | (G26 & G67) | (G38 & G94) | (G67 & G94)	19	4	0.208892	2.1786
G7	4	G67	19	1	0.370168	2.0173
G7	5	G38 | G67	19	2	0.923354	1.9641
G7	6	G26 & G67	20	2	1.032062	1.9375
G7	7	G26 | G38	19	2	0.976032	1.9115
G7	8	G38 | (G26 & G67) | (G67 & G77)	20	4	0.590270	1.8472
G7	9	(G26 | ~G46) & (G26 | ~G87) & (~G46 | ~G65) & (~G65 | ~G87)	19	4	0.610755	1.7767
G7	10	G26	19	1	1.183480	1.3875
G7	11	G67 & (G26 | G45 | G60) & (G45 | G60 | G75)	19	5	0.722616	1.2274
G8	1	G54 | (G91 & G95)	20	3	0.332175	2.6053
G8	2	G54 | G95	20	2	0.332175	2.6053
G8	3	G95 | (G54 & G91)	20	3	0.332175	2.6053
G8	4	G54 | (G59 & G95)	19	3	0.576028	2.3115
G8	5	G95	19	1	0.332175	2.0553
G8	6	G54	19	1	0.332175	2.0553
G8	7	G91 & G95	19	2	1.965334	1.8875
G9	1	G58 & G65 & G90	20	3	0.517090	2.4204
G9	2	G47 & G65 & G90	20	3	0.596306	2.3412
G9	3	G41 & G47 & G90	19	3	0.570321	2.3172
G9	4	G42 & G47 & G90	20	3	0.742679	2.1948
G9	5	G32 & G58 & G90	19	3	0.858924	2.0286
G9	6	G90 & G97	20	2	0.970580	1.9669
G9	7	G42 & G90	20	2	1.004779	1.9375
G9	8	G65 & G90	20	2	1.007285	1.9375
G9	9	G47 & G90	20	2	1.178660	1.9375
G9	10	G32 & G42	19	2	1.164410	1.8875
G9	11	G65 & G85	19	2	1.165433	1.8875
G9	12	G32 & G35 & G42 & G58 & G90	19	5	0.299313	1.6507
G9	13	G90	20	1	0.822652	1.6148
G9	14	G47 & G65 & G86 & G90	19	4	0.823056	1.5644
G9	15	G32 & G35 & G42 & G96 & ~G66	19	5	0.837118	1.1129
G9	16	G47 & G65 & G90 & (G24 | G35)	20	5	1.399499	1.0000
G10	1	G2 & G69 & ~G90	20	3	0.334264	2.6032
G10	2	G2 & G69 & G90	19	3	0.334264	2.5532
G10	3	G2 & G41 & G69	19	3	0.367643	2.5199
G10	4	G2 & ~G90 & ~G93	19	3	0.549848	2.3377
G10	5	G68 & G69 & ~G90	19	3	0.827494	2.0600
G10	6	G49 & G69	19	2	0.941479	1.9460
G10	7	G69 & G94	20	2	1.089767	1.9375
G10	8	G69 & G92	20	2	1.179591	1.9375
G10	9	G2 & G43 & G69 & G83	20	4	0.542338	1.8952
G10	10	G68 & G90	19	2	1.000366	1.8875
G10	11	G69 & G90	19	2	1.001069	1.8875
G10	12	G11 & G56	19	2	1.200780	1.8875
G10	13	G11 & G45 & G68 & G90 & ~G7	19	5	0.120553	1.8294
G10	14	G69	20	1	0.827494	1.6100
G10	15	False	19	1	0.930201	1.4573
G11	1	G15 | (G32 & G38)	19	3	0.171429	2.7161
G11	2	G38 & (G15 | G32)	19	3	0.171429	2.7161
G11	3	G15 & (G32 | G38)	18	3	0.171429	2.6661
G11	4	G15 | (G75 & ~G34)	18	3	0.183500	2.6540
G11	5	G15 | (G18 & G32)	19	3	0.264289	2.6232
G11	6	G15 | G32	19	2	0.281042	2.6065
G11	7	G15 & G34	18	2	0.349960	2.4875
G11	8	G15 & G18	18	2	0.363664	2.4738
G11	9	G80 | (G32 & G38)	19	3	0.464163	2.4233
G11	10	G15	18	1	0.102580	2.2349
G11	11	~G34 | (G15 & G75) | (G15 & G87)	18	4	0.132836	2.2047
G11	12	G87 & (G34 | G75)	18	3	0.654220	2.1833
G11	13	G32 & G38	18	2	1.307217	1.8375
G11	14	G32 & G79	18	2	1.351851	1.8375
G11	15	G15 | (G34 & G7 & G87) | (G7 & G75 & G87)	18	5	0.279916	1.6201
G11	16	G32	18	1	1.094503	1.3375
G12	1	~G85 | (~G25 & ~G60)	20	3	0.360340	2.5772
G12	2	~G85 | (G10 & G34)	20	3	0.360752	2.5767
G12	3	~G85 | (G59 & G7)	20	3	0.394076	2.5434
G12	4	~G85 | (~G7 & ~G70)	20	3	0.427131	2.5104
G12	5	~G85 | (G54 & G64)	20	3	0.481239	2.4563
G12	6	~G85 | (G25 & ~G7)	20	3	0.552062	2.3854
G12	7	~G85 | (~G25 & ~G7)	20	3	0.552062	2.3854
G12	8	G6 | ~G85	20	2	0.615265	2.3222
G12	9	~G6 | ~G85	19	2	0.615265	2.2722
G12	10	G96 | G98 | ~G79	19	3	0.619400	2.2681
G12	11	~G85 | (~G5 & ~G64) | (~G64 & ~G83)	20	4	0.197312	2.2402
G12	12	~G34 | ~G85	20	2	0.815181	2.1223
G12	13	G34 | G85	19	2	0.815181	2.0723
G12	14	G34 | G7	19	2	0.930405	1.9571
G12	15	G7 | G83	19	2	1.266096	1.8875
G12	16	~G85	20	1	0.890254	1.5472
G12	17	G34	19	1	0.930795	1.4567
G13	1	G32 & G36 & G78	19	3	0.099402	2.7881
G13	2	G87 & (G80 | ~G36)	20	3	0.358556	2.5789
G13	3	G87 & ~G36 & ~G80	20	3	0.358556	2.5789
G13	4	G87 | (G36 & G80)	20	3	0.358556	2.5789
G13	5	G36 & G80 & G87	19	3	0.358556	2.5289
G13	6	G87 & (G36 | G80)	19	3	0.358556	2.5289
G13	7	G53 & G87	20	2	1.106996	1.9375
G13	8	G87	20	1	0.530240	1.9073
G13	9	G30 & G36	19	2	1.102140	1.8875
G13	10	G85 & G87	19	2	1.113052	1.8875
G13	11	G32 & G36 & G80	19	3	1.122213	1.8875
G13	12	G32 & G36	19	2	1.172384	1.8875
G13	13	G22 & G32 & G36 & G69 & G80 & G96	19	6	0.437948	1.5121
G13	14	False	19	1	1.140070	1.3875
G13	15	G32 & G80 & G87 & ~G36	19	4	1.130743	1.3875
G14	1	G29 | (G15 & G42)	20	3	0.210099	2.7274
