rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G1 & (G4 | G5)	19	3	0.0	G1, G4, G5	3	7	0.28471238248058983
2	G1 & (G4 | G5)	19	3	0.0	G1, G4, G5	3	7	0.28471238248058983
3	G1 & (G4 | G5)	19	3	0.0	G1, G4, G5	3	7	0.28471238248058983
4	G1 & (G4 | G5)	19	3	0.0	G1, G4, G5	3	7	0.28471238248058983
5	G1 & (G4 | G5)	19	3	0.0	G1, G4, G5	3	7	0.28471238248058983
6	G1 & (G4 | G5)	19	3	0.0	G1, G4, G5	3	7	0.28471238248058983
7	G1 & (G4 | G5)	19	3	0.0	G1, G4, G5	3	7	0.28471238248058983
8	G1 & (G4 | G5)	19	3	0.0	G1, G4, G5	3	7	0.28471238248058983
9	G1 & (G4 | G5)	19	3	0.0	G1, G4, G5	3	7	0.28471238248058983
10	G1 & (G4 | G5)	19	3	0.0	G1, G4, G5	3	7	0.28471238248058983
11	G1 & (G4 | G5)	19	3	0.0	G1, G4, G5	3	7	0.28471238248058983
12	G1 & (G4 | G5)	19	3	0.0	G1, G4, G5	3	7	0.28471238248058983
13	G1 & (G2 | G4 | G5)	19	4	0.5	G1, G2, G4, G5	4	7	0.33880569371152336
14	G4 & (G1 | G5)	18	3	0.0	G1, G4, G5	3	7	0.28471238248058983
15	G1	18	1	0.5	G1	1	7	0.28471238248058983
16	G4	18	1	0.5	G4	1	7	0.28471238248058983
17	G4 & (G1 | G5)	18	3	0.0	G1, G4, G5	3	7	0.28471238248058983
18	G1	18	1	0.5	G1	1	7	0.43912219401496655
19	G1 & G4	18	2	0.0	G1, G4	2	7	0.53210965471634
20	G4	18	1	0.5	G4	1	7	0.810311210056325
21	G4	18	1	0.5	G4	1	7	0.48316465858749647
22	G1	18	1	0.5	G1	1	7	0.528780781277414
23	G1	18	1	0.5	G1	1	7	0.528780781277414
24	G5 | (G1 & G4)	16	3	0.0	G1, G4, G5	3	7	0.28471238248058983
25	G4 | G8	16	2	0.0	G4, G8	2	7	0.6820330121404701
26	G4 | G5	16	2	0.0	G4, G5	2	7	0.810311210056325
27	G1 & (G3 | G5)	15	3	0.0	G1, G3, G5	3	7	0.09905041568075432
28	G1 | G4 | G5	15	3	0.0	G1, G4, G5	3	7	0.28471238248058983
29	G1 | G4 | G5	15	3	0.0	G1, G4, G5	3	7	0.28471238248058983
30	G1 | G5	15	2	0.0	G1, G5	2	7	0.28471238248058983
31	G1 | G5 | (G4 & G7)	15	4	0.5	G1, G4, G5, G7	4	7	0.485983267073558
32	G1 & G5	13	2	0.0	G1, G5	2	7	0.28471238248058983
33	G1 & G5	13	2	0.0	G1, G5	2	7	0.28471238248058983
34	G1 & G5	13	2	0.0	G1, G5	2	7	0.43912219401496655
35	G1 & G5	13	2	0.0	G1, G5	2	7	0.43912219401496655
36	G4 | G5 | G7	13	3	0.0	G4, G5, G7	3	7	0.5619052515730195
37	G1 & G8	12	2	0.0	G1, G8	2	7	0.49702466205277174
38	G4 & G5	12	2	0.0	G4, G5	2	7	0.810311210056325
39	G4 & G5	12	2	0.0	G4, G5	2	7	0.810311210056325
40	G4 & G5	12	2	0.0	G4, G5	2	7	0.810311210056325
41	G4 & G5	12	2	0.0	G4, G5	2	7	0.3439197601508014
42	G5 | G9	11	2	0.0	G5, G9	2	7	2.468003533980306
43	G9	11	1	0.5	G9	1	7	1.9956742412003377
44	G1 & G5 & G9	10	3	0.0	G1, G5, G9	3	7	0.26146779087837285
45	G5	10	1	0.5	G5	1	7	0.28471238248058983
46	G5	10	1	0.5	G5	1	7	0.810311210056325
47	~G5	10	1	0.5	G5	1	7	2.2936469108877886
48	G5	10	1	0.5	G5	1	7	2.2936469108877886
49	G6	7	1	0.5	G6	1	7	1.9420558105062051
50	~G4	2	1	0.5	G4	1	7	0.810311210056325
