Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G25	3	G19 & G75	19	2	0.810993	2.0765
G25	4	G100 & G19	19	2	0.838164	2.0493
G25	5	G19	18	1	0.824789	1.5127
G26	1	G2 | (G64 & G87)	17	3	0.511773	2.2757
G26	2	G2 & (G64 | G87)	17	3	0.511773	2.2757
G26	3	G2 & (G39 | G87)	17	3	0.903643	1.8839
G26	4	G2 & (G64 | ~G54) & (G87 | ~G54)	16	4	0.450113	1.7874
G26	5	G2	17	1	0.511773	1.7757
G26	6	G2 & G3 & (G64 | G87)	17	4	0.611148	1.6764
G26	7	G2 | (G1 & G24 & G30) | (G24 & G30 & G68)	16	5	0.457572	1.3424
G27	1	G24 & ~G42	16	2	1.869986	1.7375
G28	1	G22 & G26 & G97	19	3	0.491267	2.3962
G28	2	G100 & G22 & G26	19	3	0.765753	2.1217
G28	3	G22 & G26	19	2	0.847674	2.0398
G28	4	G26 & G7	19	2	0.850494	2.0370
G28	5	G26 & ~G97	19	2	0.870533	2.0170
G28	6	G22 & G97	19	2	1.163001	1.8875
G28	7	G22 & G26 & G66 & G97	19	4	0.601903	1.7856
G28	8	G26 & (G100 | G22) & (G100 | G97) & (G22 | G52) & (G52 | G97)	20	5	0.587916	1.4121
G28	9	(G100 | G22) & (G100 | G97) & (G22 | G26) & (G22 | G52) & (G26 | G97) & (G52 | G97)	20	5	0.587916	1.4121
G28	10	G26 & (G100 | G22 | G52) & (G100 | G52 | G97)	19	5	0.587916	1.3621
G28	11	G22 & G26 & G97 & (G100 | G52)	19	5	0.587916	1.3621
G29	1	G36 | G54 | G84	17	3	0.495246	2.2923
G29	2	G54 | G60 | G84	17	3	0.884301	1.9032
G29	3	G60 | G84	16	2	1.064774	1.7375
G30	1	G17 & G40	19	2	0.818296	2.0692
G30	2	G40 & G58	18	2	0.882534	1.9550
G30	3	G17 & G66	18	2	0.973828	1.8637
G30	4	G40	18	1	0.883103	1.4544
G31	1	G82 | (G78 & G86)	19	3	0.355268	2.5322
G31	2	G82 & (G65 | G86)	18	3	0.312395	2.5251
G31	3	G82 & (G86 | G99)	18	3	0.338976	2.4985
G31	4	G82 & (G49 | G86)	19	3	0.394546	2.4930
G31	5	G49 & (G82 | G86) & (G82 | G99)	18	4	0.302973	2.0345
G31	6	G82	18	1	0.318475	2.0190
G31	7	G82 & (G44 | G49 | G77)	18	4	0.344448	1.9931
G32	1	G3 & G7	16	2	0.296694	2.4408
G32	2	G3 & G7 & G88	15	3	0.663727	2.0238
G32	3	G22 & (G32 | G7)	15	3	0.698810	1.9887
G32	4	G7 & G75	16	2	0.918013	1.8195
G32	5	G7 & G76	15	2	1.200145	1.6875
G32	6	G3 & G7 & (G30 | G74 | G99)	16	5	0.674732	1.1253
G32	7	G3 & G7 & (G68 | G86) & (G74 | G86)	15	5	1.090174	0.7500
G33	1	G40 | (G44 & G46)	18	3	0.197239	2.6403
G33	2	G44 & (G40 | G46)	18	3	0.202404	2.6351
G33	3	G98 | (G44 & G46)	18	3	0.546758	2.2907
G33	4	G79 | (G44 & G46)	18	3	0.548614	2.2889
G33	5	G44 & (G46 | G79)	18	3	0.548614	2.2889
G33	6	G79 | (G40 & G44 & G46)	17	4	0.185624	2.1019
G33	7	G44 & G98	17	2	0.767289	2.0202
G33	8	G40	17	1	0.424046	1.8635
G33	9	G20 & G44	17	2	1.779819	1.7875
G34	1	G100 & G99	17	2	1.421154	1.7875
G35	1	G40 | G59 | G78	20	3	0.223006	2.7145
G35	2	G40 | G59	20	2	0.256855	2.6806
G35	3	G40 | G88	20	2	0.397619	2.5399
G35	4	G30 | G40	19	2	0.407087	2.4804
G35	5	G40 | G78	19	2	0.423725	2.4638
G35	6	G30 | G78	19	2	0.524878	2.3626
G35	7	G40 | G78 | G83 | G91	19	4	0.165656	2.2218
G35	8	G59 | G78	19	2	0.706749	2.1808
G35	9	G40	19	1	0.320284	2.0672
G35	10	G59	19	1	0.832626	1.5549
G36	1	G2 & G90 & G96	20	3	0.214154	2.7233
G36	2	G2 & G96	20	2	0.542410	2.3951
G36	3	G2 & G81 & G90 & G96	19	4	0.150000	2.2375
G37	1	G82 & (~G49 | ~G84)	17	3	0.347556	2.4399
G37	2	G82 & ~G84	16	2	1.036499	1.7375
G37	3	G82	16	1	1.031108	1.2375
G38	1	G100 & G8 & G90	16	3	0.347611	2.3899
G38	2	G100 & G48 & G8	16	3	0.508923	2.2286
G38	3	G100 & G15	17	2	1.025908	1.7875
G38	4	G15 & G90	16	2	1.285639	1.7375
G38	5	G15	16	1	1.260839	1.2375
G39	1	G21 & G47 & G79	17	3	0.899404	1.8881
G39	2	G21 & G44 & G47	17	3	0.909063	1.8784
G39	3	G21 & G47	17	2	1.057844	1.7875
G39	4	G17 & G21	16	2	1.022742	1.7375
G39	5	G21 & G44	16	2	1.071150	1.7375
G39	6	G21	16	1	1.086782	1.2375
G40	1	G72 | G78 | G84	18	3	0.411143	2.4264
G40	2	G72 | G78	18	2	1.147074	1.8375
G40	3	G72 | G84	18	2	1.394802	1.8375
G40	4	G44	17	1	1.331472	1.2875
G41	1	G22 | G28 | G78	19	3	0.200094	2.6874
G41	2	G22 | G28	20	2	0.253277	2.6842
G41	3	G28 | G78	19	2	0.301704	2.5858
G41	4	G28 | G80	19	2	0.478488	2.4090
G41	5	G22	19	1	0.253277	2.1342
G42	1	~G58 & (G75 | G87)	19	3	0.082930	2.8046
G42	2	~G58 & (G87 | ~G75)	19	3	0.082930	2.8046
G42	3	~G58 | (G87 & ~G75)	19	3	0.082930	2.8046
G42	4	~G58	19	1	0.373265	2.0142
G43	1	G11 & G89 & G91	18	3	0.358858	2.4786
G43	2	G11 & G89	17	2	0.886023	1.9015
G43	3	G11 & G91	17	2	0.927312	1.8602
G44	1	G67 | (G17 & G44)	19	3	0.533639	2.3539
G44	2	G33 | G44	18	2	0.577746	2.2598
G44	3	G44 | G78	18	2	0.635502	2.2020
G44	4	G44 | G67	18	2	0.638081	2.1994
G44	5	G67 | (G17 & G33)	18	3	0.641456	2.1960
G44	6	G17 | G67	18	2	0.706216	2.1313
G44	7	G43 | G44	18	2	0.741158	2.0963
G44	8	G44	18	1	0.623719	1.7138
G44	9	G66	18	1	0.642708	1.6948
G45	1	G19 | G54	16	2	0.387397	2.3501
G45	2	G54 | (G42 & ~G13)	16	3	0.784490	1.9530
G45	3	G42 | ~G13	15	2	1.538053	1.6875
G45	4	G37	15	1	0.790233	1.3973
G46	1	G14 & (G46 | ~G94)	20	3	0.138851	2.7986
G46	2	G14 & (~G19 | ~G27)	20	3	0.139577	2.7979
G46	3	G14 & (G46 | ~G19)	20	3	0.141370	2.7961
G46	4	G14 & (G46 | ~G44)	19	3	0.263268	2.6242
G46	5	G14 & G31	19	2	0.345625	2.5419
G46	6	G14	19	1	0.326650	2.0609
G47	1	G39	19	1	0.148551	2.2389
G48	1	G46 | G76	20	2	0.096190	2.8413
G48	2	G42 | G76	20	2	0.193952	2.7435
G48	3	G46 | (G76 & G97)	20	3	0.269242	2.6683
G48	4	G76 | (G42 & G89)	19	3	0.262692	2.6248
G48	5	G76	19	1	0.412327	1.9752
G49	1	G75 | (G57 & ~G20)	17	3	0.833931	1.9536
G49	2	G75 | ~G20	16	2	1.375780	1.7375
G49	3	G75 | (~G20 & ~G31 & ~G57)	16	4	1.241024	1.2375
G49	4	G75	16	1	1.383855	1.2375
G50	1	G43 & G66 & G67	18	3	0.216803	2.6207
G50	2	G43 & G50 & G67	18	3	0.230878	2.6066
G50	3	G35 & G43	18	2	0.369409	2.4681
G50	4	G43 & G67	18	2	0.437467	2.4000
G50	5	G43 & G50	18	2	0.585148	2.2524
G50	6	G31 & G88	17	2	0.593019	2.1945
G50	7	G50 & G67	17	2	0.710548	2.0770
G51	1	~G42 | (~G37 & ~G85)	18	3	0.270240	2.5673
G51	2	~G42	18	1	0.453195	1.8843
G52	1	G23 & (G64 | G69)	15	3	0.720423	1.9671
G52	2	G23 & G69 & (G24 | G31)	15	4	0.384109	1.8034
G52	3	G23 & (G31 | G69) & (G64 | G69)	16	4	0.453388	1.7841
G52	4	G23 & G69	15	2	1.144750	1.6875
G53	1	G18 & G45 & G75	20	3	0.243369	2.6941
G53	2	G18 & G45 & G75 & G85	19	4	0.237532	2.1500
G53	3	G45 & G75	19	2	1.098401	1.8875
G54	1	G43 | (G12 & G68)	16	3	0.478175	2.2593
G54	2	G68 | (G12 & G43)	16	3	0.478175	2.2593
G54	3	G12 & G68	15	2	1.088144	1.6875
G55	1	G28 | G39 | G64	20	3	0.281795	2.6557
G55	2	G39 | G64	20	2	0.302584	2.6349
G55	3	G28 | G64	19	2	0.267636	2.6199
G55	4	G50 | G64	19	2	0.376481	2.5110
G55	5	G39 | G50	20	2	0.554571	2.3829
G55	6	G64	19	1	0.296227	2.0913
G56	1	G48 & (G18 | G56)	19	3	0.147258	2.7402
G56	2	G48 & G56	18	2	0.678710	2.1588
G56	3	G18 & G48	18	2	0.728423	2.1091
G56	4	G56	18	1	0.658147	1.6794
G57	1	G79 & (G70 | G83)	18	3	0.130915	2.7066
G57	2	G71 | G79	19	2	0.563682	2.3238
G57	3	G79	19	1	0.105764	2.2817
G57	4	G72	19	1	0.253777	2.1337
G58	1	G64 | (G21 & ~G90)	19	3	0.084924	2.8026
G58	2	G98 | (~G21 & ~G90)	18	3	0.139796	2.6977
G58	3	G64 | ~G90	19	2	0.299557	2.5879
G58	4	G64 | (~G21 & ~G90) | (~G29 & ~G90)	19	4	0.095268	2.2922
G58	5	G64 | (~G21 & ~G29 & ~G90)	19	4	0.095268	2.2922
G58	6	G64	19	1	0.278608	2.1089
G58	7	G30	18	1	0.304803	2.0327
G59	1	G30 | (G39 & G56)	19	3	0.150868	2.7366
G59	2	G30 & G79	20	2	0.415353	2.5221
G59	3	G28 | G30	20	2	0.442865	2.4946
G59	4	G30	20	1	0.142683	2.2948
G59	5	G30 & (G39 | G7) & (G56 | G7)	19	4	0.178400	2.2091
G60	1	G32 | G87	17	2	0.230902	2.5566
G60	2	G32 | (G87 & G94)	17	3	0.230902	2.5566
G60	3	G32 | (G6 & G87)	18	3	0.299999	2.5375
G60	4	G87 & (G32 | G6)	17	3	0.299999	2.4875
G60	5	G32 | (G86 & ~G94)	17	3	0.527525	2.2600
G60	6	G32 | (G6 & G74 & G87)	18	4	0.194201	2.1433
G60	7	G87 | (G30 & G32) | (G32 & G6)	17	4	0.209486	2.0780
G60	8	G32 | (G10 & G6) | (G6 & G87)	18	4	0.361830	1.9757
G60	9	G87 | (G32 & G94) | (G32 & G96)	17	4	0.495159	1.7923
G61	1	G33 & (G76 | G89)	18	3	0.136277	2.7012
G62	1	G25 & G82 & ~G33	19	3	0.316353	2.5711
G62	2	G12 & G25 & G82	19	3	0.321802	2.5657
G62	3	G25 & G63	19	2	0.919986	1.9675
G62	4	G28 & G82	18	2	0.883029	1.9545
G62	5	G12 & G25	18	2	0.955468	1.8820
G62	6	G25	18	1	0.876785	1.4607
G63	1	G24 & G76 & G97	19	3	0.315401	2.5721
G63	2	G63 | G70	19	2	0.640095	2.2474
G63	3	G63 & G97	19	2	0.727032	2.1605
G63	4	G63	18	1	0.410648	1.9269
G64	1	G79 & (G56 | G58)	19	3	0.358353	2.5291
G64	2	G79 | (G56 & G58)	19	3	0.358353	2.5291
G64	3	G79 | (G39 & G53) | (G53 & G58)	20	4	0.082060	2.3554
G64	4	G79 & (G39 | G58)	19	3	0.557842	2.3297
G64	5	G58 & G79	19	2	0.562016	2.3255
G64	6	G79	19	1	0.346274	2.0412
G65	1	G54 | G70 | G87	18	3	0.631204	2.2063
G65	2	G27 | G54 | G70 | G87	17	4	0.108059	2.1794
G65	3	G54 | G87	17	2	1.079673	1.7875
G66	1	G40 | G46 | G59	19	3	0.327681	2.5598
G66	2	G40 | G46	18	2	0.391383	2.4461
G66	3	G46 | G59	19	2	0.601847	2.2857
G66	4	G34 | G46 | G59	18	3	0.568705	2.2688
G66	5	G40 | G46 | G50	18	3	0.588234	2.2493
G67	1	G98 | (G11 & G36)	20	3	0.053091	2.8844
G67	2	G98 | (G11 & G19)	20	3	0.089879	2.8476
G67	3	G98 & (G39 | G67)	20	3	0.128319	2.8092
G67	4	G36 | G98	19	2	0.148109	2.7394
G67	5	G92 | G98	19	2	0.149750	2.7377
G67	6	G11 | (G56 & G98) | (G92 & G98)	20	4	0.052265	2.3852
G67	7	G84 | G98 | (G39 & G92)	20	4	0.089578	2.3479
G67	8	G98	20	1	0.131745	2.3058
G67	9	G98 | (G36 & G39) | (G36 & G48)	19	4	0.128993	2.2585
G68	1	G4 & G58 & G91	18	3	0.588941	2.2486
G68	2	G4 & G91	18	2	0.940312	1.8972
G68	3	G66 & G91	17	2	0.936660	1.8508
G68	4	G58 & G91	17	2	0.938047	1.8495
G68	5	G91	17	1	0.863845	1.4237
G69	1	~G15 | (G55 & G6)	18	3	0.520597	2.3169
G69	2	~G15 & (G100 | G55)	18	3	0.669757	2.1677
G69	3	~G15	18	1	0.728788	1.6087
G70	1	G53 & G90 & G97	17	3	0.856305	1.9312
G70	2	G53 & G97	17	2	2.007436	1.7875
G70	3	G53 & G90	16	2	1.741643	1.7375
G70	4	G42 & G53	16	2	1.885442	1.7375
G70	5	G29 & G53	16	2	1.888231	1.7375
G70	6	G24 & G53	16	2	2.022799	1.7375
G70	7	G53	16	1	1.266754	1.2375
G71	1	G79 | (G22 & G80)	18	3	0.311409	2.5261
G71	2	G22 | G79 | G80	18	3	0.311409	2.5261
G71	3	G79 | G80 | G84	18	3	0.376135	2.4614
G71	4	G22 | G30 | G80	18	3	0.392646	2.4449
G71	5	G79 & (G30 | G80)	18	3	0.393710	2.4438
G71	6	G79 | (G30 & G80)	18	3	0.393710	2.4438
G71	7	G30 | G80	18	2	0.574945	2.2626
G71	8	G79 | G80	18	2	0.640901	2.1966
G71	9	G22 | G30	18	2	0.667902	2.1696
G71	10	G30 & G79	18	2	0.676131	2.1614
G71	11	G11 | G79	18	2	0.839735	1.9978
G71	12	G22 | G79	18	2	0.841377	1.9961
G71	13	G30	18	1	0.670521	1.6670
G71	14	G79	18	1	0.676131	1.6614
G71	15	G40	18	1	0.781934	1.5556
G72	1	G17 & (G39 | G44)	19	3	0.421899	2.4656
G72	2	G17 & (G30 | G44)	19	3	0.568278	2.3192
G72	3	G17 & G30 & G44	18	3	0.568278	2.2692
G72	4	G17 & G44	19	2	1.116982	1.8875
G73	1	G48 | (G10 & G47)	18	3	0.200537	2.6370
G73	2	G10 | (G4 & G48) | (G48 & G65)	18	4	0.297643	2.0399
G73	3	G10 | G48	18	2	0.948939	1.8886
G73	4	G42 | ~G4	17	2	0.969781	1.8177
G73	5	G48	17	1	0.722483	1.5650
G73	6	~G4	17	1	0.850486	1.4370
G74	1	G87 | (G72 & G96)	19	3	0.764457	2.1230
G74	2	G87 | G96	18	2	1.240309	1.8375
G74	3	G87 | (G69 & G72) | (G72 & G96)	18	4	0.834827	1.5027
G74	4	G87 | (G72 & G90) | (G72 & G96)	18	4	1.161453	1.3375
G75	1	~G88 & (~G50 | ~G90)	19	3	0.313519	2.5740
G75	2	~G88	18	1	0.433572	1.9039
G76	1	G76 & (G94 | G97)	19	3	0.414834	2.4727
G76	2	G76 & (G32 | G97)	19	3	0.526140	2.3614
G76	3	G76 | (G32 & G97)	18	3	0.526140	2.3114
G76	4	G76 & (G12 | G73) & (G12 | G8)	18	4	0.191845	2.1457
G76	5	G24 & G76	18	2	0.911059	1.9264
G76	6	G76	18	1	0.876327	1.4612
G77	1	~G92 & (~G100 | ~G99)	19	3	0.720628	2.1669
G77	2	G81 & (~G100 | ~G99)	18	3	1.038675	1.8375
G78	1	G20 & G79 & ~G61	18	3	0.311173	2.5263
G78	2	G20 & G79 & ~G100	18	3	0.332347	2.5052
G78	3	G21 & G79	17	2	0.648282	2.1392
G78	4	G26 & G79	17	2	0.667333	2.1202
G79	1	G17 & G30 & G64	19	3	0.638704	2.2488
G79	2	G17 & G30 & G40	19	3	0.721464	2.1660
G79	3	G30 & ~G14	18	2	0.680465	2.1570
G79	4	G17 & G30	19	2	0.731723	2.1558
G79	5	G30	18	1	0.585514	1.7520
G80	1	G65 & G71 & G97	19	3	0.244933	2.6426
G80	2	G80 & (G36 | G97)	19	3	0.605736	2.2818
G80	3	G34 & G65 & G71 & G97	18	4	0.213891	2.1236
G80	4	G71 & G97	19	2	1.281838	1.8875
G80	5	G21 & G90	18	2	1.088661	1.8375
G81	1	~G1 | ~G17	18	2	0.518668	2.3188
G81	2	~G17 | (~G30 & ~G96)	18	3	0.622943	2.2146
G81	3	~G30	17	1	0.918190	1.3693
G82	1	G25 | G81 | ~G79	18	3	0.266145	2.5714
G82	2	G25 | G8 | G81	18	3	0.384877	2.4526
G82	3	G25 | ~G79	17	2	0.337495	2.4500
G82	4	G25 | G81 | ~G58	18	3	0.435713	2.4018
G82	5	G25 | G77 | G81	18	3	0.620179	2.2173
G82	6	G25 | G8	17	2	0.578988	2.2085
G82	7	G25 | G81	18	2	0.709120	2.1284
G82	8	G81	17	1	0.775244	1.5123
G83	1	G64 | (G91 & G93)	20	3	0.146971	2.7905
G83	2	G64 | (~G48 & ~G91)	20	3	0.151049	2.7865
G83	3	G64 | G91 | ~G48	20	3	0.151049	2.7865
G83	4	G64 | (G10 & G91)	20	3	0.165678	2.7718
G83	5	G64 | (G12 & G91)	20	3	0.191237	2.7463
G83	6	G64 | G91	20	2	0.294252	2.6432
G83	7	G64 | (G10 & G71)	20	3	0.404153	2.5333
G83	8	G88 | G98	20	2	0.406688	2.5308
G83	9	G71 | G98	19	2	0.381523	2.5060
G83	10	G98	19	1	0.353896	2.0336
G83	11	G64	20	1	0.480112	1.9574
G84	1	G78 | (G18 & G40)	19	3	0.116438	2.7711
G84	2	G40 & (G18 | G78)	19	3	0.116438	2.7711
G84	3	G40 & G78	18	2	0.456362	2.3811
G84	4	G78 & G91	18	2	0.647574	2.1899
G84	5	G78	18	1	0.729345	1.6082
G85	1	G52 | G89 | ~G80	15	3	0.557852	2.1296
G85	2	G52 | (~G21 & ~G68)	16	3	0.714078	2.0234
G85	3	G52 | G56 | G89	16	3	0.755933	1.9816
G85	4	G52 | G56	16	2	1.283899	1.7375
G85	5	G56 | G89	15	2	1.103797	1.6875
G85	6	G52 | G56 | G68	15	3	1.131292	1.6875
G85	7	~G21	16	1	0.998734	1.2388
G86	1	G89 | (G51 & G97)	17	3	0.246625	2.5409
G86	2	G89 | (G19 & G48)	17	3	0.814446	1.9731
G86	3	G19 | G89	17	2	1.217603	1.7875
G86	4	G19 | G43	16	2	1.055879	1.7375
G87	1	~G21 & ~G64 & ~G91	20	3	0.192572	2.7449
G87	2	~G21 & ~G30 & ~G57	20	3	0.224482	2.7130
G87	3	~G64 & ~G88 & ~G91	20	3	0.228031	2.7095
G87	4	~G64 & ~G91	20	2	0.337108	2.6004
G87	5	~G64 & (G76 | G88)	20	3	0.480388	2.4571
G87	6	~G57 & ~G88	19	2	0.500335	2.3872
G87	7	~G57	19	1	0.497673	1.8898
G87	8	~G79	19	1	0.518459	1.8690
G87	9	~G64	20	1	0.702879	1.7346
G88	1	G5 & (G30 | G81)	19	3	0.418546	2.4690
G88	2	G30 & G5	19	2	0.609885	2.2776
G88	3	G5	19	1	0.200057	2.1874
G88	4	G5 | (G25 & G88) | (G81 & G91)	18	5	0.103331	1.7967
G88	5	G30	19	1	0.593768	1.7937
G88	6	G5 & (G25 | G58 | G69)	19	4	0.950415	1.4371
G89	1	G79 & ~G8	19	2	0.104321	2.7832
G89	2	~G8 & (~G49 | ~G99)	19	3	0.121747	2.7658
G89	3	G79 & (G99 | ~G8)	19	3	0.130710	2.7568
G89	4	~G8	19	1	0.190577	2.1969
G90	1	~G22 | ~G92	19	2	0.532977	2.3545
G90	2	G90	18	1	0.142322	2.1952
G90	3	~G22	19	1	0.645519	1.7420
G91	1	G5 | (G53 & G71)	20	3	0.041885	2.8956
G91	2	G71 & (G5 | G53)	20	3	0.041885	2.8956
G91	3	G5 | (G36 & G71)	20	3	0.142340	2.7952
G91	4	G5 & G71	20	2	0.215486	2.7220
G91	5	G5	20	1	0.142589	2.2949
G91	6	G71 | (G21 & G28 & G9) | (G28 & G53 & G9)	20	5	0.051449	1.9486
G92	1	G5 | (G19 & G73)	17	3	0.225238	2.5623
G92	2	G72 & G74	18	2	0.624966	2.2125
G92	3	G5 & G71 & G74	18	3	0.749384	2.0881
G92	4	G30 & G5	17	2	0.701623	2.0859
G92	5	G5 & G74	18	2	0.759169	2.0783
G92	6	G5	17	1	0.705463	1.5820
G93	1	G97 | (G40 & G70)	18	3	0.372515	2.4650
G93	2	G97 | (G7 & G70)	18	3	0.375635	2.4619
G93	3	G97 | (G70 & G79)	18	3	0.381634	2.4559
G93	4	G97 | (G59 & G70)	18	3	0.445235	2.3923
G93	5	G3 | G70	19	2	0.570692	2.3168
G93	6	G70 | G97	18	2	0.605889	2.2316
G94	1	G41 | ~G3	16	2	0.902559	1.8349
G94	2	G41 | ~G65	15	2	1.134400	1.6875
G94	3	G57	15	1	1.141511	1.1875
G94	4	~G3	15	1	1.242232	1.1875
G95	1	G19 | G49	15	2	1.321459	1.6875
G95	2	G49 | G76	14	2	1.346851	1.6375
G95	3	G49	14	1	1.308062	1.1375
G96	1	G47 | (G44 & G73)	16	3	0.326117	2.4114
G96	2	G47 & (G44 | G73)	15	3	0.326117	2.3614
G96	3	G47 | (G58 & G73)	15	3	0.634098	2.0534
G96	4	G47	15	1	0.326117	1.8614
G96	5	G44 & G69	15	2	1.056890	1.6875
