rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	~G20 | (~G18 & ~G72)	20	3	0.0	G18, G20, G72	3	1	0.22536779982529287
2	~G20 | (~G18 & ~G72)	20	3	0.0	G18, G20, G72	3	1	0.22536779982529287
3	~G20 | (~G18 & ~G72)	20	3	0.0	G18, G20, G72	3	1	0.22536779982529287
4	~G20 | (~G18 & ~G72)	20	3	0.0	G18, G20, G72	3	1	0.22536779982529287
5	~G20 | (~G18 & ~G72)	20	3	0.0	G18, G20, G72	3	1	0.22536779982529287
6	~G20 & (~G18 | ~G72)	20	3	0.0	G18, G20, G72	3	1	0.22536779982529287
7	~G20 | (~G18 & ~G72)	20	3	0.0	G18, G20, G72	3	1	0.22536779982529287
8	~G20 | (~G18 & ~G72)	20	3	0.0	G18, G20, G72	3	1	0.22536779982529287
9	~G20 | (~G18 & ~G72)	20	3	0.0	G18, G20, G72	3	1	0.22536779982529287
10	~G20 & (~G18 | ~G72)	20	3	0.0	G18, G20, G72	3	1	0.22536779982529287
11	~G20 | (~G18 & ~G72)	20	3	0.0	G18, G20, G72	3	1	0.22536779982529287
12	~G20 | (~G18 & ~G72)	20	3	0.0	G18, G20, G72	3	1	0.22536779982529287
13	~G20 | (~G18 & ~G72)	20	3	0.0	G18, G20, G72	3	1	0.22536779982529287
14	~G20	20	1	0.5	G20	1	1	0.6460251698137112
15	~G20	20	1	0.5	G20	1	1	0.6460251698137112
16	G56 & G72	17	2	0.0	G56, G72	2	1	0.3869010746991276
17	~G18 | (~G20 & ~G72)	16	3	0.0	G18, G20, G72	3	1	0.22536779982529287
18	~G18	15	1	0.5	G18	1	1	0.9437559481803399
19	~G18	15	1	0.5	G18	1	1	0.9437559481803399
20	~G18	15	1	0.5	G18	1	1	0.9437559481803399
21	G17 & G72 & (G43 | G61 | G90) & (G61 | G90 | G93)	15	6	1.5	G17, G43, G61, G72, G90, G93	6	1	0.1773823370498873
22	G72 | ~G20 | ~G89	14	3	0.0	G20, G72, G89	3	1	0.2193942403354373
23	G17 & G30 & G72	14	3	0.0	G17, G30, G72	3	1	0.8600483503694332
24	G17 & G72	14	2	0.0	G17, G72	2	1	1.4983146088716426
25	G23	14	1	0.5	G23	1	1	1.2356834085326938
26	G72	14	1	0.5	G72	1	1	1.3447300683433285
27	G18 & G23	12	2	0.0	G18, G23	2	1	0.8641415856045986
28	~G17	12	1	0.5	G17	1	1	1.5877692411507889
29	~G91	12	1	0.5	G91	1	1	1.9616674140550443
30	G72 & ~G30	11	2	0.0	G30, G72	2	1	0.983960350245169
31	~G20 | ~G35	10	2	0.0	G20, G35	2	1	0.5904527326194459
32	G72 | G98	9	2	0.0	G72, G98	2	1	0.923895447559504
33	G18 | G33 | G72	7	3	0.0	G18, G33, G72	3	1	0.1997947411422526
34	G20 | ~G18	7	2	0.0	G18, G20	2	1	0.3503089121753025
35	G3 | G68	6	2	0.0	G3, G68	2	1	0.8391203391600852
36	~G17 | ~G72	6	2	0.0	G17, G72	2	1	1.4983146088716426
37	G17 & ~G72	6	2	0.0	G17, G72	2	1	1.4983146088716426
38	~G72	6	1	0.5	G72	1	1	1.3447300683433285
39	~G72	6	1	0.5	G72	1	1	1.3447300683433285
40	G17 & G68	5	2	0.0	G17, G68	2	1	1.0230387550512372
41	G18	5	1	0.5	G18	1	1	0.9437559481803399
42	G18	5	1	0.5	G18	1	1	0.9437559481803399
43	G18	5	1	0.5	G18	1	1	0.9437559481803399
44	G18 & G20	4	2	0.0	G18, G20	2	1	0.3503089121753025
45	G20 & G68	4	2	0.0	G20, G68	2	1	0.4140755042872751
46	G18 & (G17 | G20) & (G20 | G72)	4	4	0.5	G17, G18, G20, G72	4	1	0.13460795771888368
47	G63	3	1	0.5	G63	1	1	0.8216749989742262
48	G20	0	1	0.5	G20	1	1	0.6460251698137112
49	G20	0	1	0.5	G20	1	1	0.6460251698137112
50	G20	0	1	0.5	G20	1	1	0.6460251698137112
