combination_id	final_score	composite_score	n_basins	avg_cycle_length	basin_entropy	final_state_concordance	fixed_point_ratio	total_literals	total_nots	avg_k	std_k	k_distance_from_2	G1_position	G1_rule	G10_position	G10_rule	G2_position	G2_rule	G3_position	G3_rule	G4_position	G4_rule	G5_position	G5_rule	G6_position	G6_rule	G7_position	G7_rule	G8_position	G8_rule	G9_position	G9_rule	composite_score_old
2_4_1_3_0_1_4_1_2_2	0.04285714285714286	0.64	1	1.0	-0.0	0.8	1.0	28	6	2.8	0.39999999999999997	0.7999999999999998	33	G5 & (G4 | G8)	9	G3 | ~G8	114	G7 | (G5 & G8)	17	G2 & G4	55	G2 & (G1 | G8)	41	G9 | (~G10 & ~G5)	58	G3 & (G10 | G6)	122	G5 | G7 | ~G6	139	G6 & (G1 | G5)	203	G10 & ~G7 & ~G9	0.64
2_4_0_3_0_0_3_1_4_0	0.04285714285714286	0.64	1	1.0	-0.0	0.8	1.0	28	6	2.8	0.39999999999999997	0.7999999999999998	33	G5 & (G4 | G8)	9	G3 | ~G8	113	~G1 | (G2 & ~G5)	17	G2 & G4	55	G2 & (G1 | G8)	40	G1 & (~G10 | ~G5)	57	G3 & G7 & G8	122	G5 | G7 | ~G6	141	G9 | (G1 & G8)	201	G5 & (G3 | G9)	0.64
2_4_1_0_4_3_1_0_3_1	0.04285714285714286	0.64	1	1.0	-0.0	0.8	1.0	28	6	2.8	0.39999999999999997	0.7999999999999998	33	G5 & (G4 | G8)	9	G3 | ~G8	114	G7 | (G5 & G8)	16	G10 & ~G8	51	G2 & ~G10 & ~G8	43	G1 & (G2 | ~G5)	194	G3 & (G4 | G9)	121	G3 | G7 | ~G6	140	G6 & (G2 | G9)	202	G3 & (G5 | G9)	0.64
2_4_3_3_0_0_1_3_2_0	0.04714285714285715	0.66	1	1.0	-0.0	0.7	1.0	28	5	2.8	0.39999999999999997	0.7999999999999998	33	G5 & (G4 | G8)	9	G3 | ~G8	116	~G10 | (G4 & G5)	17	G2 & G4	55	G2 & (G1 | G8)	40	G1 & (~G10 | ~G5)	194	G3 & (G4 | G9)	124	~G9 | (G3 & G8)	139	G6 & (G1 | G5)	201	G5 & (G3 | G9)	0.66
2_4_3_3_1_3_1_1_2_0	0.04714285714285715	0.66	1	1.0	-0.0	0.7	1.0	28	5	2.8	0.39999999999999997	0.7999999999999998	33	G5 & (G4 | G8)	9	G3 | ~G8	116	~G10 | (G4 & G5)	17	G2 & G4	54	G1 & G2 & ~G5	43	G1 & (G2 | ~G5)	194	G3 & (G4 | G9)	122	G5 | G7 | ~G6	139	G6 & (G1 | G5)	201	G5 & (G3 | G9)	0.66
0_4_1_3_0_1_3_1_4_4	0.04857142857142857	0.64	1	1.0	-0.0	0.8	1.0	28	7	2.8	0.39999999999999997	0.7999999999999998	31	G5 | (G6 & ~G4)	9	G3 | ~G8	114	G7 | (G5 & G8)	17	G2 & G4	55	G2 & (G1 | G8)	41	G9 | (~G10 & ~G5)	57	G3 & G7 & G8	122	G5 | G7 | ~G6	141	G9 | (G1 & G8)	205	G4 & ~G7 & ~G8	0.64
2_4_1_0_0_0_4_3_3_3	0.04857142857142857	0.64	1	1.0	-0.0	0.8	1.0	28	7	2.8	0.39999999999999997	0.7999999999999998	33	G5 & (G4 | G8)	9	G3 | ~G8	114	G7 | (G5 & G8)	16	G10 & ~G8	55	G2 & (G1 | G8)	40	G1 & (~G10 | ~G5)	58	G3 & (G10 | G6)	124	~G9 | (G3 & G8)	140	G6 & (G2 | G9)	204	G3 & ~G10 & ~G5	0.64
4_4_1_3_1_0_4_1_0_2	0.04857142857142857	0.64	1	1.0	-0.0	0.8	1.0	28	7	2.8	0.39999999999999997	0.7999999999999998	35	G5 | (G2 & G6)	9	G3 | ~G8	114	G7 | (G5 & G8)	17	G2 & G4	54	G1 & G2 & ~G5	40	G1 & (~G10 | ~G5)	58	G3 & (G10 | G6)	122	G5 | G7 | ~G6	137	G9 & (G4 | G8)	203	G10 & ~G7 & ~G9	0.64
2_4_4_0_0_3_4_1_2_0	0.052857142857142866	0.66	1	1.0	-0.0	0.7	1.0	28	6	2.8	0.39999999999999997	0.7999999999999998	33	G5 & (G4 | G8)	9	G3 | ~G8	117	~G10 | (G5 & ~G6)	16	G10 & ~G8	55	G2 & (G1 | G8)	43	G1 & (G2 | ~G5)	58	G3 & (G10 | G6)	122	G5 | G7 | ~G6	139	G6 & (G1 | G5)	201	G5 & (G3 | G9)	0.66
2_4_3_0_0_0_4_3_3_1	0.052857142857142866	0.66	1	1.0	-0.0	0.7	1.0	28	6	2.8	0.39999999999999997	0.7999999999999998	33	G5 & (G4 | G8)	9	G3 | ~G8	116	~G10 | (G4 & G5)	16	G10 & ~G8	55	G2 & (G1 | G8)	40	G1 & (~G10 | ~G5)	58	G3 & (G10 | G6)	124	~G9 | (G3 & G8)	140	G6 & (G2 | G9)	202	G3 & (G5 | G9)	0.66
2_4_3_3_0_1_2_0_4_1	0.052857142857142866	0.66	1	1.0	-0.0	0.7	1.0	28	6	2.8	0.39999999999999997	0.7999999999999998	33	G5 & (G4 | G8)	9	G3 | ~G8	116	~G10 | (G4 & G5)	17	G2 & G4	55	G2 & (G1 | G8)	41	G9 | (~G10 & ~G5)	195	G2 & G8 & ~G1	121	G3 | G7 | ~G6	141	G9 | (G1 & G8)	202	G3 & (G5 | G9)	0.66
