rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G17 & G34 & G87	18	3	0.0	G17, G34, G87	3	1	1.1518598072090314
2	G17 & G34 & G87	18	3	0.0	G17, G34, G87	3	1	1.1518598072090314
3	G17 & G34 & G87	18	3	0.0	G17, G34, G87	3	1	1.1518598072090314
4	G17 & G34 & G87	18	3	0.0	G17, G34, G87	3	1	1.1518598072090314
5	G17 & G34 & G87	18	3	0.0	G17, G34, G87	3	1	1.1518598072090314
6	G17 & G34 & G87	18	3	0.0	G17, G34, G87	3	1	1.1518598072090314
7	G17 & G34 & G87	18	3	0.0	G17, G34, G87	3	1	1.1518598072090314
8	G17 & G34 & G87	18	3	0.0	G17, G34, G87	3	1	1.1518598072090314
9	G17 & G34 & G87	18	3	0.0	G17, G34, G87	3	1	1.1518598072090314
10	G17 & G34 & G87	18	3	0.0	G17, G34, G87	3	1	1.1518598072090314
11	G17 & G34 & G87	18	3	0.0	G17, G34, G87	3	1	1.1518598072090314
12	G17 & G34 & G87	18	3	0.0	G17, G34, G87	3	1	1.1518598072090314
13	G17 & G34 & G87	18	3	0.0	G17, G34, G87	3	1	1.1518598072090314
14	G17 & G87	17	2	0.0	G17, G87	2	1	1.5110216616797778
15	G17 & G87	17	2	0.0	G17, G87	2	1	1.5110216616797778
16	G17 & G87	17	2	0.0	G17, G87	2	1	1.5110216616797778
17	G34 & G87	16	2	0.0	G34, G87	2	1	1.5159203042086908
18	G17 & G34	15	2	0.0	G17, G34	2	1	1.914538957885529
19	G17 & G34	15	2	0.0	G17, G34	2	1	1.914538957885529
20	G17 & G34	15	2	0.0	G17, G34	2	1	1.914538957885529
21	G17 & G34	15	2	0.0	G17, G34	2	1	1.914538957885529
22	G34 & ~G64 & (G39 | G56)	15	4	0.5	G34, G39, G56, G64	4	1	0.5682748119899849
23	G87	15	1	0.5	G87	1	1	1.5770725114758681
24	G17 & G34 & G99	14	3	0.0	G17, G34, G99	3	1	1.9125017434944467
25	G34 & G56	14	2	0.0	G34, G56	2	1	1.9957116342542651
26	G17 & G24 & G39	13	3	0.0	G17, G24, G39	3	1	0.9299994050722209
27	G56 & G87	13	2	0.0	G56, G87	2	1	1.4677199853485678
28	G45 & G87	13	2	0.0	G45, G87	2	1	1.5755725051691645
29	G34 & G82	13	2	0.0	G34, G82	2	1	1.98540964257764
30	G1 & G64	13	2	0.0	G1, G64	2	1	2.141898769104385
31	G34 & G38 & G39 & G56 & G64	13	5	1.0	G34, G38, G39, G56, G64	5	1	0.7479440763863575
32	G17 & G34 & G39 & G70	12	4	0.5	G17, G34, G39, G70	4	1	1.7357177858062578
33	G39	12	1	0.5	G39	1	1	2.0625229298040195
34	G34 & G38 & G56 & G69 & G96	12	5	1.0	G34, G38, G56, G69, G96	5	1	0.35769223990314947
35	G17 & G39 & G56	11	3	0.0	G17, G39, G56	3	1	1.3587789030271749
36	G17 & G39 & G56	11	3	0.0	G17, G39, G56	3	1	1.3587789030271749
37	G39 & G56 & G64	11	3	0.0	G39, G56, G64	3	1	1.6107856451983427
38	G34 & G70	11	2	0.0	G34, G70	2	1	1.943476953267983
39	G34 & G67	11	2	0.0	G34, G67	2	1	1.9791939277366253
40	G1 & G34	11	2	0.0	G1, G34	2	1	1.993697498534757
41	G39 & G56	11	2	0.0	G39, G56	2	1	2.038976072022002
42	G39 & G56	11	2	0.0	G39, G56	2	1	2.038976072022002
43	G38 & G39	11	2	0.0	G38, G39	2	1	2.1041566866269332
44	G17	11	1	0.5	G17	1	1	1.8099456173044546
45	G38 & G39 & G56 & G64	11	4	0.5	G38, G39, G56, G64	4	1	2.154187262913847
46	G1 & G15 & G17 & G56 & G68	11	5	1.0	G1, G15, G17, G56, G68	5	1	1.3817516906551566
47	G14 & G39 & G56	10	3	0.0	G14, G39, G56	3	1	1.3900988144219515
48	G43 | G91	10	2	0.0	G43, G91	2	1	2.0270511633601926
49	G56	9	1	0.5	G56	1	1	1.8614773343728772
50	~G39 | ~G47	8	2	0.0	G39, G47	2	1	1.980298746557212
