generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	9.92	3.93	1	19	0.400	0.0	0.5	1.0795	0.0907	2.5303
1	11.82	5.04	2	19	0.290	0.0	0.5	0.9239	0.0962	2.5303
2	14.04	4.93	1	19	0.320	0.0	0.5	0.7688	0.0962	2.5303
3	14.70	4.87	2	19	0.290	0.0	0.5	0.7486	0.1120	2.5303
4	14.82	4.89	4	19	0.260	0.0	0.5	0.6367	0.1120	1.7975
5	15.70	4.82	2	19	0.330	0.0	1.0	0.7028	0.0697	2.5303
6	15.48	4.81	3	19	0.290	0.0	0.5	0.6465	0.0697	2.5303
7	15.34	4.61	5	19	0.180	0.0	0.5	0.6909	0.0697	2.5303
8	14.58	4.96	3	19	0.140	0.0	0.5	0.6787	0.0886	2.7133
9	15.22	4.43	7	19	0.220	0.0	1.0	0.5689	0.0565	2.5303
10	14.82	4.47	7	19	0.150	0.0	0.5	0.5893	0.0647	2.5303
11	14.08	4.76	3	19	0.160	0.0	0.5	0.4925	0.0385	2.5303
12	14.76	4.99	2	19	0.170	0.0	1.0	0.3570	0.0626	1.2517
13	14.72	5.41	1	19	0.160	0.0	1.0	0.4964	0.1120	2.5303
14	14.68	4.42	7	19	0.190	0.0	1.0	0.5291	0.1120	2.5303
15	14.88	4.22	9	19	0.170	0.0	1.0	0.4638	0.0385	1.2517
16	14.84	4.30	8	19	0.180	0.0	0.5	0.4982	0.0793	2.5303
17	15.10	4.80	1	19	0.200	0.0	1.0	0.4450	0.0793	2.7133
18	15.02	4.74	3	19	0.180	0.0	1.0	0.5054	0.0793	1.2517
19	15.58	4.46	2	19	0.190	0.0	1.0	0.4056	0.0553	1.2517
20	15.22	4.38	7	19	0.230	0.0	1.0	0.3802	0.0587	1.0947
21	14.28	4.90	2	19	0.130	0.0	0.5	0.5991	0.1120	2.5303
22	15.32	4.63	1	19	0.130	0.0	1.0	0.3763	0.1120	0.7038
23	14.84	4.97	1	19	0.230	0.0	1.0	0.4320	0.0626	1.7975
24	14.88	5.03	1	19	0.240	0.0	1.0	0.4211	0.0626	2.5303
25	14.80	4.68	2	19	0.250	0.0	1.0	0.4378	0.0626	1.2517
26	14.98	4.31	9	19	0.230	0.0	1.0	0.4087	0.0565	1.2517
27	14.60	4.23	9	19	0.150	0.0	1.0	0.4147	0.0938	2.5303
28	15.00	4.60	3	19	0.120	0.0	1.0	0.3586	0.0547	1.2517
29	14.46	4.36	4	19	0.240	0.0	1.0	0.3845	0.0793	1.3065
30	15.74	4.47	1	19	0.170	0.0	1.0	0.3196	0.0538	1.0947
31	15.00	4.90	3	19	0.150	0.0	1.0	0.4180	0.0904	1.7975
32	15.12	4.40	5	19	0.200	0.0	1.0	0.4343	0.1045	1.7975
33	15.64	4.04	9	19	0.190	0.0	1.0	0.4673	0.1120	2.5303
34	15.46	4.39	3	19	0.130	0.0	1.0	0.3380	0.0479	0.7038
35	14.28	5.19	1	19	0.270	0.0	1.0	0.3169	0.0962	1.2517
36	14.30	4.81	2	19	0.130	0.0	1.0	0.4693	0.0723	2.5303
37	14.20	5.40	1	19	0.180	0.0	1.0	0.4149	0.0857	1.2517
38	14.88	4.56	1	19	0.170	0.0	1.0	0.3956	0.0385	1.2517
39	14.76	4.35	7	19	0.190	0.0	1.0	0.4348	0.0793	2.5303
40	14.54	4.77	2	19	0.120	0.0	1.0	0.3239	0.0857	0.7038
41	15.78	4.40	3	19	0.120	0.0	1.0	0.3749	0.0938	1.7975
42	15.10	4.74	1	19	0.210	0.0	1.0	0.3996	0.0793	1.7975
43	14.92	4.75	3	19	0.120	0.0	1.0	0.3856	0.0857	2.5303
44	15.42	4.45	4	19	0.220	0.0	1.0	0.4195	0.0611	2.4765
45	15.72	4.25	7	19	0.210	0.0	1.0	0.3244	0.0613	1.2517
46	15.46	4.46	3	19	0.160	0.0	1.5	0.3522	0.0460	0.7038
47	15.82	4.07	9	19	0.170	0.0	1.0	0.3901	0.1120	2.5303
48	14.88	4.41	3	19	0.160	0.0	1.0	0.4091	0.0611	0.7038
49	15.54	4.03	7	19	0.160	0.0	1.0	0.3985	0.0611	1.2517
50	15.82	4.14	4	19	0.110	0.0	0.5	0.3816	0.0995	1.3065
