generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	11.82	5.87	1	19	0.350	0.0	0.5	0.7272	0.0449	1.9756
1	14.58	5.30	1	19	0.380	0.0	1.5	0.6615	0.0264	1.9756
2	15.38	5.29	1	19	0.300	0.0	1.5	0.6007	0.0702	1.9756
3	14.44	6.55	1	19	0.190	0.0	0.5	0.4695	0.1407	1.6861
4	16.36	4.56	2	19	0.140	0.0	0.5	0.5237	0.0507	1.9756
5	15.92	5.40	1	19	0.130	0.0	0.5	0.4700	0.1105	1.9756
6	16.00	4.48	3	19	0.160	0.0	0.5	0.5114	0.1084	1.9756
7	16.66	3.71	4	19	0.130	0.0	0.5	0.4125	0.0502	1.9743
8	16.96	3.88	3	19	0.050	0.0	0.5	0.2775	0.1074	0.6480
9	17.16	3.92	2	19	0.130	0.0	0.5	0.2637	0.1084	1.7530
10	17.22	4.17	2	19	0.150	0.0	1.0	0.2832	0.0670	1.7530
11	17.06	4.21	2	19	0.150	0.0	1.0	0.3767	0.1105	1.7530
12	17.92	2.50	3	19	0.090	0.0	0.5	0.2955	0.1084	1.6438
13	17.40	4.01	2	19	0.160	0.0	1.0	0.2832	0.0259	1.9743
14	17.26	3.99	3	19	0.130	0.0	1.5	0.3092	0.0874	1.9743
15	17.80	2.78	4	19	0.140	0.0	1.0	0.2705	0.0916	1.1275
16	17.22	3.95	2	19	0.110	0.0	0.5	0.3090	0.0983	1.7530
17	17.58	3.45	2	19	0.090	0.0	0.5	0.3005	0.0502	1.9743
18	17.50	3.08	5	19	0.100	0.0	1.0	0.2776	0.1079	1.7530
19	17.46	3.62	2	19	0.190	0.0	1.5	0.3116	0.0309	1.9743
20	16.46	4.28	1	19	0.100	0.0	1.0	0.2416	0.0309	1.9743
21	16.98	4.29	1	19	0.150	0.0	1.0	0.2416	0.0197	1.6274
22	16.70	4.18	2	19	0.150	0.0	1.5	0.1802	0.0539	0.6379
23	15.92	4.09	2	19	0.070	0.0	0.5	0.1859	0.0550	0.6518
24	16.42	4.34	2	19	0.100	0.0	0.5	0.2636	0.0243	1.6274
25	17.36	3.63	2	19	0.090	0.0	1.0	0.2432	0.1086	1.1275
26	17.48	2.73	8	19	0.090	0.0	1.0	0.2265	0.0539	1.1819
27	16.40	4.39	2	19	0.190	0.0	1.0	0.2162	0.0243	1.1275
28	18.18	1.96	11	19	0.180	0.0	1.5	0.1646	0.0667	0.4504
29	17.50	3.14	4	19	0.160	0.0	1.0	0.2008	0.0939	0.6379
30	16.84	3.91	2	19	0.130	0.0	1.0	0.2396	0.0783	1.1275
31	16.52	4.61	2	19	0.170	0.0	1.0	0.2672	0.0267	1.9743
32	17.04	4.04	2	19	0.140	0.0	1.5	0.2223	0.0243	1.1819
33	17.44	3.41	2	19	0.210	0.0	1.5	0.2046	0.0243	0.8851
34	17.28	3.63	1	19	0.140	0.0	1.0	0.2701	0.1084	1.1819
35	17.22	4.23	1	19	0.170	0.0	1.0	0.3074	0.0338	1.9743
36	16.60	4.84	1	19	0.100	0.0	1.0	0.2382	0.0373	1.1275
37	16.78	3.71	2	19	0.140	0.0	0.5	0.2556	0.0425	1.9743
38	17.12	3.02	11	19	0.100	0.0	1.0	0.2105	0.0897	1.9743
39	17.18	3.16	9	19	0.180	0.0	1.0	0.2035	0.0253	1.1275
40	17.42	3.21	4	19	0.130	0.0	1.0	0.2120	0.0309	1.1819
41	17.12	3.06	8	19	0.170	0.0	1.0	0.2370	0.0825	1.1813
42	17.10	3.08	9	19	0.120	0.0	1.0	0.1927	0.0243	0.6570
43	16.36	4.50	1	19	0.110	0.0	1.0	0.2931	0.0243	1.2055
44	16.86	3.66	2	19	0.060	0.0	0.5	0.2195	0.0309	1.2055
45	16.58	4.42	1	19	0.140	0.0	1.0	0.2739	0.0243	1.7530
46	17.08	4.28	1	19	0.160	0.0	1.0	0.1992	0.0429	0.8851
47	16.96	3.87	4	19	0.140	0.0	1.0	0.2262	0.1086	1.6861
48	17.24	3.07	10	19	0.140	0.0	1.0	0.2337	0.0667	0.8869
49	17.02	3.35	9	19	0.140	0.0	1.0	0.1984	0.0939	0.8851
50	17.14	4.08	3	19	0.190	0.0	1.5	0.3108	0.0667	1.7530
