generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	7.92	7.63	0	20	0.360	0.0	0.5	0.9179	0.2372	2.1046
1	12.30	7.38	0	20	0.340	0.0	0.5	0.9675	0.2125	2.1046
2	13.38	7.63	0	20	0.200	0.0	0.5	0.8994	0.2372	2.1046
3	15.24	7.18	0	20	0.220	0.0	1.0	0.7090	0.0740	2.1046
4	17.06	5.07	1	20	0.170	0.0	1.0	0.5996	0.0740	2.1046
5	14.54	7.34	0	20	0.140	0.0	0.5	0.5478	0.2372	2.1046
6	16.64	5.86	0	20	0.140	0.0	0.5	0.5560	0.1503	2.1046
7	16.94	6.03	0	20	0.150	0.0	1.0	0.4777	0.0231	2.1046
8	15.42	6.37	0	20	0.170	0.0	1.5	0.5910	0.2013	2.1046
9	13.68	8.06	0	20	0.150	0.0	1.5	0.5844	0.0291	1.9635
10	13.66	7.69	0	20	0.180	0.0	1.0	0.4444	0.0594	1.9601
11	14.34	7.86	0	20	0.140	0.0	1.0	0.5206	0.0879	2.1046
12	15.96	6.67	0	20	0.130	0.0	1.0	0.5810	0.0581	2.1046
13	14.54	7.52	0	20	0.150	0.0	1.0	0.4526	0.0581	1.9635
14	12.98	8.08	0	20	0.180	0.0	1.0	0.5685	0.0231	2.1046
15	13.76	7.31	0	20	0.200	0.0	1.0	0.5822	0.0937	2.1046
16	14.12	7.55	0	20	0.130	0.0	0.5	0.5764	0.1498	2.1046
17	11.80	8.75	0	20	0.140	0.0	0.5	0.5886	0.1698	1.9635
18	13.20	8.36	0	20	0.170	0.0	1.0	0.6949	0.1218	2.1046
19	13.20	7.97	0	20	0.150	0.0	0.5	0.7284	0.0940	1.9635
20	11.42	8.82	0	20	0.160	0.0	0.5	0.6495	0.0940	1.9635
21	11.70	8.49	0	20	0.150	0.0	0.5	0.6374	0.2366	1.9601
22	14.10	7.17	0	20	0.180	0.0	0.5	0.6698	0.2372	2.1046
23	11.72	8.22	0	20	0.220	0.0	1.0	0.7717	0.1028	2.1046
24	12.94	8.23	0	20	0.180	0.0	0.5	0.6956	0.0940	1.9601
25	14.62	7.29	0	20	0.170	0.0	0.5	0.6716	0.2372	1.9601
26	13.10	7.76	0	20	0.190	0.0	1.0	0.5751	0.2259	1.9635
27	14.16	8.07	0	20	0.190	0.0	1.0	0.6736	0.0940	1.9601
28	11.42	8.49	0	20	0.140	0.0	0.5	0.6854	0.2349	2.1046
29	13.10	7.05	0	20	0.170	0.0	0.5	0.6308	0.2349	2.1046
30	14.40	7.75	0	20	0.130	0.0	0.5	0.7111	0.2372	1.9635
31	13.72	7.77	0	20	0.200	0.0	1.0	0.6829	0.1591	1.9635
32	14.22	7.14	0	20	0.130	0.0	0.5	0.7313	0.2372	1.9635
33	11.60	7.82	0	20	0.160	0.0	0.5	0.6744	0.0940	2.1046
34	13.52	7.28	0	20	0.130	0.0	0.5	0.6020	0.0940	1.9601
35	11.60	8.44	0	20	0.150	0.0	0.5	0.6358	0.0940	2.1046
36	12.84	7.40	0	20	0.140	0.0	0.5	0.6351	0.2372	2.1046
37	12.64	7.64	0	20	0.170	0.0	0.5	0.6142	0.0940	1.9601
38	11.68	8.08	0	20	0.150	0.0	0.5	0.6289	0.2349	1.9635
39	12.70	8.10	0	20	0.180	0.0	0.5	0.7096	0.2366	1.9635
40	12.86	7.84	0	20	0.180	0.0	0.5	0.7624	0.2372	2.1046
41	12.94	7.66	0	20	0.180	0.0	0.5	0.7300	0.2349	2.1046
42	14.78	7.23	0	20	0.180	0.0	0.5	0.6560	0.1025	1.9635
43	14.30	7.92	0	20	0.200	0.0	1.0	0.9236	0.1025	2.1046
44	13.14	8.13	0	20	0.150	0.0	0.5	0.6670	0.0815	1.9635
45	13.48	7.75	0	20	0.200	0.0	1.0	0.7445	0.0777	1.9601
46	14.92	6.88	0	20	0.190	0.0	0.5	0.7056	0.0940	1.9635
47	12.34	8.25	0	20	0.200	0.0	0.5	0.8165	0.1692	2.1046
48	11.92	8.43	0	20	0.190	0.0	1.0	0.6652	0.1091	1.9635
49	13.76	7.76	0	20	0.130	0.0	1.0	0.5803	0.0940	1.9635
50	13.70	8.01	0	20	0.110	0.0	0.5	0.5671	0.1684	2.0963
