generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	10.62	2.86	6	18	0.380	0.0	1.0	1.5876	0.4634	2.5125
1	12.12	3.43	6	18	0.300	0.0	0.5	1.2651	0.4634	2.5125
2	13.76	4.56	2	18	0.370	0.0	0.5	1.1179	0.5362	2.5125
3	13.62	4.66	2	19	0.390	0.0	0.5	1.2352	0.5175	2.5125
4	14.86	4.75	2	19	0.380	0.0	0.5	1.1886	0.8432	2.5125
5	14.54	4.47	5	19	0.370	0.0	0.5	1.2387	0.5244	2.5442
6	14.24	4.26	6	19	0.310	0.0	0.5	1.3094	0.5244	2.5125
7	14.64	4.34	7	19	0.190	0.0	0.5	1.2480	0.5244	2.5125
8	14.40	4.45	6	19	0.200	0.0	0.5	1.2056	0.2204	2.5442
9	14.74	3.96	7	19	0.110	0.0	0.5	1.2478	0.5082	2.5442
10	14.06	4.46	6	19	0.080	0.0	0.5	1.1434	0.2204	2.5060
11	12.84	4.47	1	19	0.070	0.0	0.5	1.1366	0.2204	2.5442
12	12.76	4.88	5	19	0.120	0.0	1.0	1.2332	0.2650	2.5125
13	14.12	4.55	5	19	0.170	0.0	0.5	1.1789	0.2827	2.5125
14	14.60	5.01	6	19	0.150	0.0	0.5	1.2583	0.4720	2.5125
15	15.20	4.52	6	19	0.110	0.0	1.0	1.2420	0.2489	2.5125
16	13.84	4.89	7	19	0.090	0.0	0.5	1.3968	0.6760	2.5125
17	14.28	4.74	7	19	0.110	0.0	0.5	1.3989	0.4634	2.5125
18	15.00	4.56	6	19	0.080	0.0	0.5	1.1646	0.4634	2.1106
19	15.02	4.44	7	19	0.060	0.0	0.5	1.3108	0.4634	2.5125
20	14.76	4.81	2	19	0.080	0.0	0.5	1.2567	0.3289	2.5125
21	13.76	4.92	7	19	0.080	0.0	0.5	1.4634	0.4634	2.5442
22	15.80	4.20	7	19	0.130	0.0	1.0	1.2496	0.4634	2.5125
23	14.32	4.67	6	19	0.150	0.0	0.5	1.3046	0.3088	2.5125
24	13.56	5.20	2	19	0.130	0.0	0.5	1.4057	0.4634	2.5125
25	14.72	4.62	6	19	0.090	0.0	0.5	1.2746	0.4634	2.5125
26	15.04	4.63	6	19	0.080	0.0	1.0	1.1539	0.4210	2.5125
27	14.46	4.53	7	19	0.140	0.0	0.5	1.4289	0.4634	2.5125
28	14.44	4.87	6	19	0.110	0.0	0.5	1.3260	0.4634	2.5125
29	14.62	4.92	2	19	0.160	0.0	0.5	1.4156	0.9199	2.5125
30	14.44	5.04	2	19	0.120	0.0	0.5	1.2476	0.4720	2.2625
31	13.90	4.66	6	19	0.120	0.0	0.5	1.2417	0.4720	2.5125
32	14.20	4.94	2	19	0.120	0.0	0.5	1.2615	0.7007	2.5125
33	14.52	4.58	2	19	0.130	0.0	0.5	1.3330	0.7349	2.5125
34	14.52	4.41	7	19	0.130	0.0	0.5	1.2761	0.4837	2.5442
35	15.12	4.48	7	19	0.140	0.0	0.5	1.3388	0.4837	2.5125
36	14.98	4.78	2	19	0.110	0.0	0.5	1.2482	0.4634	2.5125
37	15.48	4.27	6	19	0.100	0.0	0.5	1.1715	0.4668	2.5125
38	15.42	4.44	7	19	0.090	0.0	0.5	1.2326	0.4634	2.5125
39	15.24	4.21	7	19	0.050	0.0	0.5	1.1594	0.3289	2.3895
40	15.16	4.67	6	19	0.110	0.0	0.5	1.3430	0.4837	2.5125
41	14.72	4.67	2	19	0.170	0.0	0.5	1.3453	0.4634	2.5125
42	14.32	4.93	2	19	0.090	0.0	0.5	1.1960	0.4634	2.5442
43	14.78	3.99	7	19	0.130	0.0	0.5	1.2142	0.1174	2.5125
44	14.64	4.45	7	19	0.150	0.0	0.5	1.2740	0.4634	2.5442
45	14.80	4.54	7	19	0.160	0.0	0.5	1.3616	0.7349	2.5125
46	15.72	4.02	7	19	0.060	0.0	0.5	1.1550	0.4634	2.5125
47	15.96	3.99	7	19	0.090	0.0	1.0	1.1976	0.4378	2.5442
48	14.12	4.68	6	19	0.160	0.0	0.5	1.3763	0.4634	2.5125
49	13.76	4.65	6	19	0.180	0.0	0.5	1.4374	0.4720	2.5125
50	14.42	4.88	2	19	0.140	0.0	0.5	1.3276	0.6489	2.5125
