generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	11.02	6.51	1	19	0.320	0.0	0.5	0.7213	0.0842	1.9743
1	13.72	6.84	1	19	0.240	0.0	0.5	0.6438	0.1112	1.9743
2	16.64	4.57	1	19	0.150	0.0	1.0	0.5340	0.0267	1.9756
3	17.66	3.70	2	19	0.230	0.0	1.5	0.3916	0.0375	1.7530
4	17.22	4.30	1	19	0.160	0.0	1.5	0.3766	0.0312	1.7530
5	16.58	5.01	2	19	0.170	0.0	1.5	0.3325	0.0537	1.9743
6	18.20	2.02	11	19	0.150	0.0	1.0	0.2569	0.0537	1.7530
7	17.12	4.43	2	19	0.140	0.0	1.0	0.3149	0.0483	1.9743
8	17.90	3.35	2	19	0.150	0.0	1.0	0.2725	0.0927	1.6274
9	17.70	3.42	3	19	0.120	0.0	1.0	0.2702	0.0844	1.9743
10	16.84	4.16	1	19	0.180	0.0	1.0	0.2598	0.0383	0.8851
11	17.48	3.86	2	19	0.150	0.0	1.0	0.2027	0.0689	0.6379
12	18.16	2.69	3	19	0.120	0.0	1.5	0.2480	0.0347	1.7530
13	17.30	3.37	2	19	0.160	0.0	1.0	0.2563	0.0965	1.7530
14	18.14	2.18	9	19	0.160	0.0	1.0	0.2660	0.0965	1.7530
15	17.84	3.51	2	19	0.140	0.0	1.5	0.2695	0.0877	1.6274
16	17.48	3.66	3	19	0.200	0.0	1.0	0.2848	0.0947	1.9743
17	17.18	4.32	1	19	0.130	0.0	1.0	0.3313	0.0965	1.6438
18	17.98	3.33	2	19	0.160	0.0	1.0	0.3137	0.0510	1.7530
19	17.88	3.54	2	19	0.150	0.0	1.5	0.2537	0.0965	1.1813
20	17.10	4.38	1	19	0.140	0.0	1.0	0.2909	0.0754	1.6438
21	18.04	2.21	11	19	0.190	0.0	1.0	0.2395	0.0527	0.4580
22	18.04	2.38	10	19	0.160	0.0	1.0	0.2781	0.0217	1.7530
23	18.40	2.61	2	19	0.100	0.0	0.5	0.2303	0.0965	0.8188
24	17.98	3.08	2	19	0.090	0.0	1.0	0.2309	0.0965	0.8851
25	17.64	3.64	1	19	0.110	0.0	1.0	0.2920	0.0965	1.9756
26	18.06	2.40	10	19	0.120	0.0	1.0	0.2503	0.0871	0.8851
27	17.38	3.70	2	19	0.140	0.0	1.0	0.3096	0.0842	1.9743
28	17.42	3.79	2	19	0.150	0.0	1.0	0.3184	0.0520	1.9743
29	18.88	0.32	18	19	0.130	0.0	1.0	0.2534	0.0842	1.1775
30	17.34	3.49	3	19	0.150	0.0	1.0	0.2876	0.0842	1.6274
31	17.70	3.68	2	19	0.110	0.0	1.0	0.2960	0.0842	1.7530
32	17.54	4.23	1	19	0.110	0.0	0.5	0.2871	0.0842	1.1275
33	18.56	1.59	10	19	0.130	0.0	1.0	0.2101	0.0688	0.8851
34	17.42	3.27	6	19	0.140	0.0	1.0	0.3912	0.0803	1.7530
35	18.18	3.20	3	19	0.070	0.0	1.0	0.3332	0.0842	1.9743
36	17.62	3.54	2	19	0.120	0.0	1.0	0.2219	0.0739	1.1813
37	17.58	3.30	2	19	0.140	0.0	0.5	0.3572	0.0842	1.7530
38	18.16	2.30	10	19	0.130	0.0	1.5	0.4125	0.0842	1.9756
39	17.70	3.85	2	19	0.070	0.0	0.5	0.3492	0.0842	0.8907
40	17.74	3.54	2	19	0.110	0.0	1.0	0.3816	0.0842	1.7530
41	17.50	3.52	2	19	0.140	0.0	0.5	0.3181	0.0842	1.1275
42	18.00	2.71	4	19	0.090	0.0	0.5	0.3574	0.0842	1.9743
43	17.18	4.12	2	19	0.140	0.0	1.0	0.3274	0.0842	1.1813
44	17.74	2.92	5	19	0.170	0.0	0.5	0.3228	0.0842	1.1275
45	18.34	2.60	2	19	0.140	0.0	0.5	0.2638	0.0842	1.1275
46	17.36	3.97	2	19	0.140	0.0	1.0	0.3821	0.0842	1.9743
47	18.18	2.27	10	19	0.090	0.0	0.5	0.2601	0.0727	0.8888
48	17.46	3.84	2	19	0.150	0.0	1.0	0.3648	0.0727	1.9743
49	18.70	0.50	17	19	0.130	0.0	1.0	0.3739	0.0842	1.7530
50	17.92	3.10	2	19	0.080	0.0	1.0	0.2943	0.0842	1.1275
