generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	9.90	5.33	3	17	0.300	0.0	0.5	1.5282	0.5873	1.7464
1	12.52	5.13	3	17	0.250	0.0	0.5	1.5724	0.9445	1.7487
2	13.48	4.66	3	17	0.220	0.0	1.0	1.4788	0.4072	1.7464
3	15.10	3.03	5	17	0.140	0.0	0.5	1.5010	0.5632	1.7369
4	15.06	3.40	4	17	0.120	0.0	1.0	1.4656	0.6925	1.7467
5	14.84	3.48	4	17	0.190	0.0	1.0	1.4363	0.6347	1.7487
6	14.78	3.61	4	17	0.120	0.0	1.0	1.3637	0.4527	1.7487
7	14.88	3.88	3	17	0.150	0.0	1.0	1.4198	0.6925	1.7487
8	15.86	2.55	4	17	0.130	0.0	1.0	1.2870	0.6925	1.7487
9	16.32	2.05	4	17	0.080	0.0	0.5	1.3351	0.6925	1.7487
10	15.90	2.75	4	17	0.080	0.0	0.5	1.2975	0.4808	1.7487
11	16.10	2.38	4	17	0.130	0.0	1.0	1.2708	0.5914	1.7487
12	16.36	1.60	9	17	0.150	0.0	0.5	1.3147	0.3729	1.7464
13	15.28	3.23	4	17	0.140	0.0	0.5	1.3185	0.6925	1.7467
14	15.96	2.73	4	17	0.100	0.0	1.0	1.3231	0.4808	1.7487
15	15.54	3.20	4	17	0.130	0.0	1.0	1.2701	0.3729	1.7487
16	15.08	3.03	4	17	0.170	0.0	0.5	1.3970	0.6925	1.7487
17	15.86	2.62	3	17	0.100	0.0	0.5	1.3281	0.5009	1.7487
18	15.90	2.59	3	17	0.090	0.0	0.5	1.2922	0.5009	1.7487
19	15.62	3.08	4	17	0.120	0.0	1.0	1.2987	0.5009	1.7487
20	15.84	2.82	4	17	0.140	0.0	1.0	1.2398	0.3729	1.7487
21	16.04	2.42	4	17	0.070	0.0	0.5	1.2595	0.5009	1.7487
22	15.86	2.54	4	17	0.140	0.0	1.0	1.2919	0.5009	1.7487
23	15.80	2.14	9	17	0.110	0.0	0.5	1.2501	0.4808	1.7487
24	15.76	2.53	4	17	0.140	0.0	1.0	1.2293	0.4812	1.7487
25	15.74	2.78	4	17	0.150	0.0	1.0	1.1572	0.3130	1.7487
26	15.30	3.36	4	17	0.120	0.0	0.5	1.3080	0.5009	1.7487
27	15.58	3.09	4	17	0.170	0.0	1.0	1.0962	0.4808	1.7487
28	16.04	2.36	4	17	0.230	0.0	1.0	1.1200	0.4812	1.7487
29	15.70	2.65	4	17	0.240	0.0	1.0	1.2214	0.4812	1.7501
30	15.86	2.66	4	17	0.190	0.0	1.0	1.2171	0.3729	1.7487
31	15.26	2.81	9	17	0.160	0.0	1.0	1.2490	0.4812	1.7487
32	15.80	2.48	4	17	0.120	0.0	0.5	1.1570	0.4808	1.7487
33	15.50	2.77	5	17	0.160	0.0	1.0	1.1898	0.4812	1.7487
34	15.46	2.93	4	17	0.170	0.0	1.0	1.1798	0.4808	1.7487
35	15.52	2.59	4	17	0.180	0.0	1.0	1.3471	0.4812	1.7487
36	15.24	3.11	4	17	0.170	0.0	0.5	1.2844	0.4812	1.7487
37	15.16	3.41	3	17	0.210	0.0	1.0	1.3100	0.4321	1.7487
38	14.92	3.48	4	17	0.150	0.0	1.0	1.2297	0.4812	1.7487
39	15.44	3.26	4	17	0.210	0.0	1.0	1.1905	0.4808	1.7487
40	15.02	3.82	4	17	0.120	0.0	0.5	1.2366	0.3136	1.7501
41	15.68	2.51	8	17	0.120	0.0	1.0	1.2627	0.4812	1.7487
42	15.10	3.46	4	17	0.190	0.0	1.0	1.2875	0.4812	1.7487
43	16.12	1.98	8	17	0.170	0.0	1.0	1.1424	0.3136	1.7487
44	15.94	2.37	4	17	0.190	0.0	1.0	1.2830	0.4274	1.7487
45	16.10	1.87	5	17	0.090	0.0	1.0	1.2565	0.3288	1.7487
46	15.24	3.24	4	17	0.140	0.0	1.0	1.1010	0.3729	1.7487
47	15.64	2.90	4	17	0.100	0.0	1.0	1.2255	0.4812	1.7487
48	15.36	3.10	4	17	0.190	0.0	1.0	1.2660	0.4812	1.7487
49	15.70	2.62	5	17	0.130	0.0	1.0	1.2856	0.4812	1.7487
50	15.32	3.21	3	17	0.080	0.0	0.5	1.2468	0.4808	1.7487
