generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	10.28	3.83	2	18	0.340	0.0	0.5	1.0894	0.2125	2.3263
1	11.88	3.34	4	18	0.230	0.0	0.5	1.0677	0.2125	2.3263
2	13.16	3.16	4	18	0.260	0.0	0.5	0.9885	0.0855	2.2597
3	12.54	3.88	2	18	0.310	0.0	1.0	0.8601	0.0371	2.0635
4	13.20	3.83	2	18	0.260	0.0	1.0	0.9275	0.0386	2.0635
5	13.56	4.16	2	18	0.270	0.0	1.0	0.8314	0.2125	2.0459
6	13.04	4.38	2	18	0.260	0.0	0.5	0.8205	0.2125	2.3337
7	13.40	4.72	2	18	0.350	0.0	0.5	0.8709	0.2125	2.0635
8	13.20	5.11	2	18	0.280	0.0	0.5	0.7385	0.3778	2.0635
9	12.84	5.33	2	18	0.330	0.0	0.5	0.8634	0.3612	2.0267
10	12.56	5.28	2	18	0.350	0.0	0.5	0.9839	0.3798	2.3337
11	12.98	4.72	2	18	0.320	0.0	0.5	0.9158	0.3692	2.3337
12	13.36	4.92	2	18	0.310	0.0	0.5	0.8582	0.1925	2.3263
13	13.30	5.44	2	18	0.350	0.0	0.5	0.8606	0.2584	2.3263
14	13.40	5.37	2	18	0.310	0.0	0.5	0.8385	0.3270	2.3263
15	11.72	5.59	2	18	0.250	0.0	0.5	0.8057	0.2131	2.3337
16	12.34	4.38	2	18	0.190	0.0	0.5	0.8449	0.3009	2.0635
17	11.84	5.76	2	18	0.190	0.0	0.5	0.9255	0.3798	2.3263
18	12.38	4.57	2	18	0.250	0.0	0.5	1.0351	0.0862	2.3263
19	12.48	5.04	2	18	0.240	0.0	0.5	0.9177	0.1988	2.3263
20	11.62	5.42	2	18	0.180	0.0	0.5	0.7004	0.1043	2.3337
21	12.28	4.92	2	18	0.170	0.0	0.5	0.7807	0.1652	2.3263
22	11.64	5.30	2	18	0.170	0.0	0.5	0.7775	0.1652	2.2597
23	11.62	4.79	2	18	0.220	0.0	0.5	0.8939	0.3009	2.3263
24	13.00	4.80	2	18	0.240	0.0	0.5	0.6497	0.2125	2.3263
25	13.20	4.87	2	18	0.190	0.0	0.5	0.7231	0.1652	2.3263
26	12.58	5.33	2	18	0.210	0.0	0.5	0.7413	0.3359	2.3263
27	12.70	5.09	2	18	0.230	0.0	0.5	0.8194	0.1652	2.3263
28	11.10	4.68	2	18	0.240	0.0	0.5	1.0186	0.0597	2.3263
29	11.42	5.40	2	18	0.180	0.0	0.5	0.8514	0.3745	2.3263
30	11.70	4.83	2	18	0.220	0.0	0.5	0.7927	0.0597	2.3263
31	11.96	4.89	2	18	0.160	0.0	0.5	0.8698	0.0862	2.3263
32	12.78	4.18	2	18	0.220	0.0	0.5	0.9568	0.3270	2.3263
33	12.08	4.84	2	18	0.140	0.0	0.5	0.7757	0.1652	2.3337
34	11.94	5.12	2	18	0.210	0.0	1.0	0.8485	0.3359	2.3263
35	11.42	4.98	2	18	0.170	0.0	0.5	0.7685	0.1652	2.3263
36	11.76	4.15	5	18	0.270	0.0	0.5	1.0393	0.3519	2.3263
37	12.38	4.84	2	18	0.230	0.0	0.5	0.7816	0.1043	2.3263
38	12.12	4.59	2	18	0.240	0.0	0.5	0.7888	0.1652	2.3263
39	13.02	4.46	2	18	0.210	0.0	0.5	0.8790	0.1652	2.3263
40	12.36	5.12	2	18	0.260	0.0	1.0	0.8486	0.0433	2.3337
41	13.24	4.99	2	18	0.270	0.0	0.5	0.8751	0.3798	2.3263
42	13.56	4.83	2	18	0.270	0.0	0.5	0.8924	0.2644	2.3263
43	12.90	5.47	2	18	0.210	0.0	0.5	0.7944	0.1652	2.3263
44	11.72	5.43	2	18	0.250	0.0	0.5	0.9634	0.3585	2.3263
45	11.76	5.20	2	18	0.180	0.0	0.5	0.8710	0.0805	2.3263
46	12.42	4.30	2	18	0.250	0.0	0.5	0.8268	0.1652	2.3263
47	11.70	5.55	2	18	0.150	0.0	0.5	0.7873	0.1043	2.3263
48	11.84	5.13	2	18	0.260	0.0	0.5	0.9374	0.3315	2.3263
49	12.02	4.60	2	18	0.210	0.0	0.5	0.9336	0.3270	2.3263
50	12.14	4.87	2	18	0.220	0.0	0.5	0.9723	0.3619	2.3263
