generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	11.14	6.60	1	19	0.380	0.0	0.5	0.7423	0.0309	1.9743
1	12.18	6.83	1	19	0.320	0.0	1.0	0.7497	0.0520	1.7530
2	12.48	6.89	2	19	0.150	0.0	1.0	0.7295	0.0520	1.9756
3	14.60	6.36	1	19	0.130	0.0	1.0	0.6461	0.0520	1.7530
4	16.44	4.77	3	19	0.130	0.0	1.0	0.6122	0.0455	1.9743
5	15.88	5.54	1	19	0.120	0.0	0.5	0.5565	0.1229	1.7530
6	16.98	4.56	2	19	0.120	0.0	0.5	0.4238	0.1229	1.7530
7	16.50	4.67	2	19	0.140	0.0	0.5	0.3681	0.1229	1.9743
8	16.86	4.73	2	19	0.190	0.0	0.5	0.3881	0.0797	1.6274
9	17.74	3.30	2	19	0.110	0.0	1.0	0.2502	0.0373	0.6570
10	17.54	3.73	2	19	0.150	0.0	1.0	0.2910	0.1084	1.1275
11	17.70	2.67	10	19	0.130	0.0	0.5	0.3319	0.1084	1.1275
12	17.60	3.56	2	19	0.180	0.0	0.5	0.3050	0.0967	1.7530
13	17.00	4.04	1	19	0.090	0.0	0.5	0.3612	0.0667	1.6274
14	18.38	1.48	11	19	0.090	0.0	0.5	0.2233	0.1084	1.2055
15	18.04	2.74	3	19	0.130	0.0	1.0	0.2148	0.0253	1.1819
16	17.02	3.91	2	19	0.160	0.0	1.0	0.2678	0.0253	1.6438
17	17.40	2.84	10	19	0.170	0.0	1.0	0.2771	0.0243	1.7530
18	17.18	3.86	2	19	0.150	0.0	1.0	0.3519	0.0965	1.9743
19	16.86	4.08	2	19	0.170	0.0	1.0	0.2232	0.0253	1.1275
20	18.04	2.22	9	19	0.170	0.0	1.0	0.2654	0.0253	1.1819
21	16.98	3.74	4	19	0.160	0.0	1.5	0.2858	0.0872	1.1275
22	17.02	3.86	2	19	0.170	0.0	1.5	0.3016	0.0537	1.9743
23	17.26	4.22	2	19	0.110	0.0	1.0	0.2978	0.0667	1.1813
24	17.40	4.10	2	19	0.090	0.0	0.5	0.3348	0.0965	1.9743
25	17.90	3.12	2	19	0.100	0.0	1.0	0.3016	0.0902	1.1275
26	18.00	3.08	2	19	0.100	0.0	1.0	0.3024	0.0965	1.6438
27	16.82	4.43	2	19	0.070	0.0	0.5	0.3213	0.0965	1.2055
28	17.30	3.46	3	19	0.130	0.0	0.5	0.3786	0.0965	1.1819
29	16.82	4.17	3	19	0.080	0.0	0.5	0.3022	0.0927	1.6274
30	17.02	4.24	2	19	0.070	0.0	0.5	0.3156	0.0965	1.9743
31	17.38	3.85	1	19	0.110	0.0	0.5	0.3486	0.0965	1.9743
32	17.44	4.34	1	19	0.070	0.0	0.5	0.2408	0.0919	1.1275
33	17.86	3.22	2	19	0.120	0.0	0.5	0.3457	0.0761	1.1275
34	17.42	3.05	10	19	0.110	0.0	0.5	0.3217	0.0965	1.1819
35	17.28	3.15	10	19	0.120	0.0	0.5	0.3197	0.0965	1.7530
36	17.44	4.10	1	19	0.100	0.0	0.5	0.3080	0.0927	1.6274
37	17.70	2.71	10	19	0.090	0.0	0.5	0.3376	0.0965	1.7530
38	17.54	3.38	2	19	0.150	0.0	0.5	0.3623	0.0965	1.7530
39	17.50	3.91	2	19	0.110	0.0	1.0	0.3347	0.0520	1.1813
40	17.32	3.85	2	19	0.120	0.0	0.5	0.3179	0.0927	1.2055
41	17.32	4.08	2	19	0.120	0.0	1.0	0.2883	0.0927	1.1819
42	17.08	4.10	2	19	0.150	0.0	1.0	0.3383	0.0941	1.9743
43	17.32	3.90	3	19	0.090	0.0	0.5	0.3295	0.0965	1.9743
44	17.46	3.20	6	19	0.100	0.0	1.5	0.3598	0.0852	1.6861
45	18.00	3.00	2	19	0.100	0.0	0.5	0.3250	0.0965	1.1275
46	17.26	3.24	9	19	0.130	0.0	0.5	0.3254	0.0507	1.1275
47	17.64	3.63	1	19	0.100	0.0	0.5	0.4008	0.0897	1.9743
48	17.64	3.27	3	19	0.090	0.0	0.5	0.2910	0.0965	1.6274
49	18.14	2.15	10	19	0.100	0.0	0.5	0.3043	0.0537	1.7530
50	18.10	2.22	10	19	0.080	0.0	0.5	0.3167	0.0965	1.2055
