generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	11.10	3.72	3	17	0.440	0.0	1.0	1.2604	0.4125	1.9035
1	13.12	3.45	4	17	0.310	0.0	0.5	1.2007	0.3114	1.9025
2	13.30	4.48	3	17	0.350	0.0	1.5	1.0738	0.0527	1.8865
3	14.90	3.08	6	17	0.200	0.0	1.0	1.0716	0.3806	1.7309
4	14.56	3.55	3	18	0.160	0.0	0.5	1.0373	0.1828	1.7967
5	15.06	3.74	2	18	0.240	0.0	1.0	0.9033	0.1257	1.7335
6	15.34	3.28	6	18	0.250	0.0	1.5	0.9387	0.1257	1.7309
7	16.50	2.64	5	18	0.230	0.0	1.5	0.8247	0.1257	1.7081
8	15.98	2.93	9	18	0.210	0.0	1.0	0.9377	0.1626	1.7309
9	15.70	3.51	2	18	0.100	0.0	0.5	0.8928	0.4255	1.7309
10	16.18	2.98	5	18	0.150	0.0	1.5	0.8538	0.3776	1.5531
11	15.24	3.65	3	18	0.190	0.0	1.5	0.8580	0.2193	1.8868
12	16.30	2.44	10	18	0.180	0.0	1.5	0.8459	0.0890	1.7717
13	15.14	4.40	2	18	0.220	0.0	1.5	0.8150	0.1350	1.5812
14	15.26	3.78	2	18	0.170	0.0	1.0	0.9322	0.4993	1.9035
15	15.44	3.46	5	18	0.140	0.0	1.0	0.8640	0.0666	1.6873
16	16.24	3.69	2	18	0.190	0.0	1.5	0.8074	0.2146	1.4916
17	15.72	3.54	4	18	0.110	0.0	1.0	0.8541	0.2052	1.6253
18	15.62	2.97	8	18	0.130	0.0	1.0	0.8924	0.4146	1.5812
19	16.56	2.86	2	18	0.110	0.0	0.5	0.8632	0.3734	1.8417
20	14.80	3.94	2	18	0.110	0.0	0.5	0.9407	0.5079	1.8692
21	15.48	3.09	6	18	0.140	0.0	1.0	0.9148	0.1464	1.8957
22	16.62	2.24	9	18	0.090	0.0	0.5	0.8143	0.3908	1.5812
23	16.64	3.62	2	18	0.110	0.0	1.0	0.7768	0.4529	1.5812
24	16.22	2.93	4	18	0.170	0.0	1.0	0.8318	0.2143	1.7762
25	16.44	2.38	11	18	0.120	0.0	0.5	0.7828	0.2561	1.5812
26	16.44	2.73	6	18	0.060	0.0	0.5	0.8323	0.6163	1.6204
27	17.08	1.91	11	18	0.100	0.0	0.5	0.8253	0.4685	1.5812
28	16.88	2.04	10	18	0.130	0.0	1.0	0.8725	0.6198	1.8692
29	16.50	2.31	11	18	0.120	0.0	1.5	0.7721	0.2624	1.5812
30	16.30	3.05	3	18	0.160	0.0	1.0	0.8129	0.4529	1.7424
31	16.22	2.85	5	18	0.190	0.0	1.5	0.7907	0.2345	1.5812
32	15.92	3.41	4	18	0.140	0.0	1.0	0.8294	0.2514	1.5820
33	16.76	2.49	7	18	0.180	0.0	1.0	0.8293	0.3421	1.7717
34	16.40	2.67	6	18	0.040	0.0	0.5	0.7984	0.5572	1.3801
35	16.20	2.57	6	18	0.180	0.0	1.0	0.8531	0.3079	1.6149
36	17.00	1.80	10	18	0.110	0.0	1.5	0.7753	0.2517	1.6641
37	16.46	2.84	2	18	0.140	0.0	1.0	0.8479	0.5079	1.5812
38	16.34	2.48	8	18	0.120	0.0	1.0	0.7774	0.4383	1.7601
39	16.34	3.65	2	18	0.100	0.0	0.5	0.8083	0.6198	1.5812
40	16.24	2.89	5	18	0.120	0.0	0.5	0.8202	0.5277	1.6690
41	16.14	3.25	2	18	0.150	0.0	1.5	0.7956	0.2517	1.5812
42	16.52	3.08	3	18	0.100	0.0	0.5	0.8264	0.6198	1.5779
43	16.56	2.57	6	18	0.130	0.0	0.5	0.8667	0.5178	1.7203
44	16.82	2.08	11	18	0.120	0.0	0.5	0.8867	0.6198	1.6185
45	16.16	3.18	4	18	0.080	0.0	1.5	0.7469	0.2769	1.8048
46	16.92	2.26	8	18	0.090	0.0	0.5	0.8183	0.5079	1.8081
47	16.22	3.62	2	18	0.160	0.0	1.0	0.8208	0.4624	1.8868
48	16.62	2.62	6	18	0.130	0.0	1.5	0.7906	0.2517	1.8906
49	16.82	2.16	10	18	0.100	0.0	1.0	0.7814	0.3492	1.6119
50	16.80	2.24	8	18	0.080	0.0	0.5	0.8594	0.5929	1.8957
