rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	~G73	20	1	0.5	G73	1	1	0.38641082834554097
2	~G73	20	1	0.5	G73	1	1	0.38641082834554097
3	~G73	20	1	0.5	G73	1	1	0.38641082834554097
4	~G73	20	1	0.5	G73	1	1	0.38641082834554097
5	~G73	20	1	0.5	G73	1	1	0.38641082834554097
6	~G73	20	1	0.5	G73	1	1	0.38641082834554097
7	~G73	20	1	0.5	G73	1	1	0.38641082834554097
8	~G73	20	1	0.5	G73	1	1	0.38641082834554097
9	~G73	20	1	0.5	G73	1	1	0.38641082834554097
10	~G73	20	1	0.5	G73	1	1	0.38641082834554097
11	~G73	20	1	0.5	G73	1	1	0.38641082834554097
12	~G73	20	1	0.5	G73	1	1	0.38641082834554097
13	~G73	20	1	0.5	G73	1	1	0.38641082834554097
14	~G73	20	1	0.5	G73	1	1	0.38641082834554097
15	~G73	20	1	0.5	G73	1	1	0.38641082834554097
16	~G73	20	1	0.5	G73	1	1	0.38641082834554097
17	~G73	20	1	0.5	G73	1	1	0.38641082834554097
18	~G73	20	1	0.5	G73	1	1	0.38641082834554097
19	~G73	20	1	0.5	G73	1	1	0.38641082834554097
20	~G73	20	1	0.5	G73	1	1	0.38641082834554097
21	~G73	20	1	0.5	G73	1	1	0.38641082834554097
22	~G73	20	1	0.5	G73	1	1	0.38641082834554097
23	~G73	20	1	0.5	G73	1	1	0.38641082834554097
24	~G73	20	1	0.5	G73	1	1	0.38641082834554097
25	~G73	20	1	0.5	G73	1	1	0.38641082834554097
26	~G73	20	1	0.5	G73	1	1	0.38641082834554097
27	~G73	20	1	0.5	G73	1	1	0.38641082834554097
28	~G73	20	1	0.5	G73	1	1	0.38641082834554097
29	~G73	20	1	0.5	G73	1	1	0.38641082834554097
30	~G20	16	1	0.5	G20	1	1	1.4144950107516343
31	~G20	16	1	0.5	G20	1	1	1.4144950107516343
32	G17 | G45	15	2	0.0	G17, G45	2	1	1.7633024433529962
33	~G75	15	1	0.5	G75	1	1	1.7184871002865805
34	~G75	15	1	0.5	G75	1	1	1.7184871002865805
35	~G75	15	1	0.5	G75	1	1	1.7184871002865805
36	G20 | G73 | G82	12	3	0.0	G20, G73, G82	3	1	0.23274794383470404
37	~G98	12	1	0.5	G98	1	1	1.8652497947954023
38	~G66	12	1	0.5	G66	1	1	1.9494943546048027
39	G36	11	1	0.5	G36	1	1	1.6978303386965232
40	G73 | G94	10	2	0.0	G73, G94	2	1	0.34102171353401334
41	~G36	9	1	0.5	G36	1	1	1.6978303386965232
42	G81	8	1	0.5	G81	1	1	1.6334942636109806
43	~G45	8	1	0.5	G45	1	1	1.6870783629693606
44	~G45	8	1	0.5	G45	1	1	1.6870783629693606
45	G51 | G73	6	2	0.0	G51, G73	2	1	0.33342847438877227
46	G75	5	1	0.5	G75	1	1	1.7184871002865805
47	G25	2	1	0.5	G25	1	1	0.8438687102657947
48	G73	0	1	0.5	G73	1	1	0.38641082834554097
49	G73	0	1	0.5	G73	1	1	0.38641082834554097
50	G73	0	1	0.5	G73	1	1	0.38641082834554097
