generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	9.18	2.43	6	15	0.440	0.0	1.5	1.1007	0.1799	1.4931
1	10.90	2.48	6	15	0.330	0.0	1.0	1.1315	0.0153	1.4932
2	11.52	2.62	6	15	0.260	0.0	1.0	1.2293	0.6269	1.4931
3	11.68	2.59	6	16	0.250	0.0	1.0	1.1992	0.1271	1.4897
4	11.96	3.01	5	16	0.200	0.0	1.0	1.2170	0.2185	1.4755
5	11.38	3.25	6	16	0.270	0.0	1.5	1.2446	0.1627	1.4910
6	12.82	2.68	6	17	0.200	0.0	1.0	1.2300	0.1627	1.4842
7	12.68	2.48	6	17	0.150	0.0	0.5	1.2144	0.1026	1.4908
8	13.42	2.48	6	17	0.160	0.0	1.0	1.1332	0.1627	1.4743
9	12.84	2.62	6	17	0.160	0.0	1.5	1.1879	0.1200	1.4908
10	13.24	2.35	7	17	0.150	0.0	0.5	1.1845	0.1519	1.4928
11	13.74	2.11	7	17	0.180	0.0	1.0	1.1664	0.3721	1.4366
12	12.96	2.86	6	17	0.210	0.0	1.5	1.1640	0.2299	1.4908
13	13.80	2.16	7	17	0.180	0.0	1.5	1.1808	0.5062	1.4891
14	13.26	2.69	6	17	0.250	0.0	1.5	1.1338	0.2570	1.4916
15	13.16	3.16	6	17	0.210	0.0	1.0	1.0945	0.2583	1.4908
16	12.98	2.98	6	17	0.190	0.0	0.5	1.1211	0.2583	1.4908
17	13.00	3.30	6	17	0.160	0.0	0.5	1.0457	0.2583	1.4908
18	13.10	3.63	6	17	0.190	0.0	1.5	1.0900	0.2699	1.4826
19	13.80	3.44	6	17	0.170	0.0	1.0	1.1558	0.1014	1.4909
20	13.12	3.72	6	17	0.150	0.0	1.0	1.1732	0.7148	1.4502
21	13.42	3.05	7	17	0.120	0.0	1.0	1.2099	0.5187	1.4916
22	13.96	3.04	6	17	0.120	0.0	0.5	1.1663	0.8155	1.4931
23	13.02	3.56	6	17	0.120	0.0	0.5	1.1411	0.4959	1.4917
24	13.10	3.05	6	17	0.180	0.0	0.5	1.1664	0.7215	1.4931
25	13.74	2.68	9	17	0.140	0.0	1.0	1.1329	0.4782	1.4909
26	14.16	3.47	4	17	0.150	0.0	1.0	1.0688	0.3324	1.4909
27	13.30	2.85	7	17	0.150	0.0	1.0	1.1494	0.3536	1.4910
28	13.54	3.05	6	17	0.110	0.0	1.0	1.0837	0.2150	1.4924
29	14.26	2.79	6	17	0.130	0.0	1.0	1.0877	0.4774	1.4925
30	13.66	2.72	7	17	0.150	0.0	1.0	1.0376	0.2858	1.4909
31	14.12	2.58	6	17	0.340	0.0	1.5	0.9636	0.0812	1.4925
32	14.12	2.40	9	17	0.200	0.0	1.5	0.9930	0.3076	1.4909
33	14.14	2.28	10	17	0.190	0.0	1.5	1.0227	0.1383	1.4925
34	14.10	2.77	5	17	0.170	0.0	1.0	1.0117	0.4203	1.4909
35	14.08	2.51	7	17	0.180	0.0	1.0	1.0869	0.2548	1.4909
36	13.62	2.92	6	17	0.110	0.0	1.5	1.0617	0.2159	1.4909
37	13.56	2.59	8	17	0.190	0.0	1.5	1.0773	0.2159	1.4925
38	13.80	2.44	9	17	0.170	0.0	1.5	1.0476	0.2144	1.4909
39	14.14	2.76	7	17	0.140	0.0	0.5	1.1124	0.6105	1.4925
40	13.86	2.93	6	17	0.110	0.0	1.0	1.0439	0.4356	1.4925
41	13.70	2.69	6	17	0.220	0.0	1.5	1.0662	0.2931	1.4925
42	14.12	2.56	6	17	0.130	0.0	1.5	0.9833	0.1154	1.4542
43	14.08	2.62	8	17	0.150	0.0	1.0	1.0083	0.4782	1.4925
44	13.98	2.61	8	17	0.100	0.0	1.0	0.9756	0.2706	1.4925
45	13.76	2.78	8	17	0.170	0.0	1.0	0.9580	0.4782	1.4925
46	13.80	3.07	6	17	0.100	0.0	0.5	0.9963	0.6105	1.4925
47	14.16	2.59	8	17	0.110	0.0	0.5	1.0612	0.3895	1.4925
48	13.84	2.95	5	18	0.120	0.0	1.5	1.0679	0.3803	1.4925
49	13.76	2.92	7	18	0.120	0.0	0.5	1.0972	0.4203	1.4925
50	13.74	2.91	8	18	0.090	0.0	0.5	1.0804	0.1685	1.4925
