Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G4	10	G4 & G7 & G8 & ~G1	16	4	0.868569	1.4110
G4	11	G1 & G2 & G8 & G9 & ~G6	16	5	0.640290	1.2018
G5	1	G10 | G2 | G6	17	3	0.457707	2.3745
G5	2	G10 | G2 | ~G3	17	3	0.462856	2.3694
G5	3	G1 | G10 | G2	17	3	0.559589	2.2726
G5	4	G10 | G2 | (G7 & G8)	17	4	0.073742	2.2585
G5	5	G1 | G2 | G7	17	3	0.582770	2.2495
G5	6	G1 | G2 | G4	17	3	0.698134	2.1341
G5	7	G1 | G2 | G6	17	3	0.765675	2.0666
G5	8	G10 | G2 | ~G8	18	3	0.865742	2.0191
G5	9	G10 | G2 | G5	17	3	0.831982	2.0003
G5	10	G10 | G2 | G4	18	3	0.889807	1.9951
G5	11	G1 | G2	17	2	0.838194	1.9940
G5	12	G10 | G2 | G7	17	3	0.867615	1.9646
G5	13	G1 | G10 | G2 | G4	17	4	0.385335	1.9469
G5	14	G10 | G2 | G4 | ~G1	17	4	0.385335	1.9469
G5	15	G10 | G2	17	2	0.889859	1.9424
G5	16	G1 | G2 | G4 | G7	17	4	0.445291	1.8869
G5	17	G10 | G4 | G5	17	3	1.014990	1.8322
G5	18	G10 | G5	17	2	1.017148	1.8322
G5	19	G1 | G2 | G4 | G6	17	4	0.651663	1.6806
G5	20	G10 | G2 | G4 | G5	17	4	0.807733	1.5245
G5	21	G10 | G2 | G4 | G7	18	4	0.886363	1.4985
G5	22	G10 | G2 | G4 | G6	17	4	0.881998	1.4502
G6	1	G10 & G6 & ~G9	15	3	0.275753	2.4512
G6	2	G6 & (~G10 | ~G9)	15	3	0.275753	2.4512
G6	3	G6 & ~G4 & ~G7	15	3	0.303584	2.4234
G6	4	G5 & G6 & ~G9	15	3	0.322544	2.4044
G6	5	G6 & (G10 | G4)	15	3	0.335028	2.3919
G6	6	G10 & (G6 | G8)	16	3	0.392774	2.3868
G6	7	G6 | (G10 & G8)	16	3	0.392774	2.3868
G6	8	G10 & G8	15	2	0.392774	2.3342
G6	9	G6 | (G8 & ~G4)	15	3	0.394648	2.3323
G6	10	G5 & G6 & ~G7	16	3	0.472883	2.3067
G6	11	G5 & G6 & ~G4	15	3	0.507582	2.2194
G6	12	G5 & G6 & ~G8	15	3	0.509755	2.2172
G6	13	G1 & G5 & G6 & ~G7	15	4	0.162905	2.0641
G6	14	G3 & G6 & ~G8	15	3	0.722509	2.0045
G6	15	G6 & ~G9	15	2	0.732353	1.9946
G6	16	G6 & ~G8	15	2	0.772047	1.9549
G6	17	G5 & G6	15	2	0.810995	1.9160
G7	1	G5 & G7 & ~G3	18	3	0.248901	2.6360
G7	2	G5 & G7	17	2	0.248901	2.5833
G7	3	G7 & (~G3 | ~G5)	17	3	0.248901	2.5833
G7	4	G7 & (G3 | G5)	17	3	0.248901	2.5833
G7	5	~G3 & (G1 | G5)	18	3	0.335519	2.5493
G7	6	G5 & ~G1 & ~G3	18	3	0.335519	2.5493
G7	7	~G3 | (~G1 & ~G5)	17	3	0.327370	2.5049
G7	8	G7 & (G5 | G6)	17	3	0.490585	2.3417
G7	9	G7 & ~G3	17	2	0.580067	2.2522
G7	10	G5 & (~G3 | ~G6)	18	3	0.648506	2.2364
G7	11	G5 & ~G3	18	2	0.684193	2.2007
G7	12	~G1 & ~G3	17	2	0.683335	2.1489
G7	13	~G3	17	1	0.684208	1.6480
G8	1	(G5 & G9) | (G2 & ~G5)	17	3	0.403230	2.4290
G8	2	~G8 | (G2 & G9)	16	3	0.370224	2.4094
G8	3	G9 & (G2 | G5)	16	3	0.403230	2.3764
G8	4	G2 | (G5 & ~G8)	17	3	0.546686	2.2856
G8	5	G5 & (G3 | G9)	16	3	0.558929	2.2207
G8	6	G5 & G9	16	2	0.571471	2.2081
G8	7	G5 & G9 & (G2 | G6)	16	4	0.180734	2.0989
G8	8	G9 & (G4 | G5)	16	3	0.716382	2.0632
G8	9	G5 & G9 & (G1 | G2)	17	4	0.464708	1.8675
G8	10	G5 & G9 & (G2 | G4 | G7)	16	5	0.428502	1.4136
G8	11	(G10 | G5) & (G2 | G5) & (G9 | ~G5)	17	4	1.329966	1.3322
G9	1	G2 | (~G5 & ~G7)	17	3	0.444673	2.3876
G9	2	G2 | G7 | ~G5	17	3	0.444673	2.3876
G9	3	~G5 | (G2 & G9)	17	3	0.457319	2.3749
G9	4	G9 | (G10 & G2 & G7)	17	4	0.204113	2.1281
G9	5	G2 | G4 | G9	16	3	0.677119	2.1025
G9	6	G9 | (G10 & G7)	17	3	0.882291	1.9499
G9	7	G4 | G7 | G9	16	3	0.841628	1.9380
G9	8	G2 | (G1 & G9)	17	3	0.905724	1.9265
G9	9	G9 & (G1 | G2)	16	3	0.905724	1.8739
G9	10	G9 | (G10 & G2)	17	3	0.983077	1.8492
G9	11	G2 | ~G5	17	2	1.163882	1.8322
G9	12	G2 | (~G4 & ~G5)	17	3	1.162917	1.8322
G9	13	G2 | G9	16	2	1.135791	1.7796
G9	14	G7 | G9	16	2	1.041557	1.7796
G9	15	G9 | ~G5	16	2	1.141865	1.7796
G10	1	G4 | (G6 & ~G7)	17	3	0.324255	2.5080
G10	2	G5 & (G4 | G6)	17	3	0.465118	2.3671
G10	3	G4 | (G5 & G6)	17	3	0.465118	2.3671
G10	4	G4 | (G3 & G6)	16	3	0.459694	2.3199
G10	5	G6 | (G4 & G5)	16	3	0.465118	2.3145
G10	6	G4 | (G5 & ~G7)	16	3	0.521657	2.2579
G10	7	G4 | (G6 & ~G9)	17	3	0.598336	2.2339
G10	8	G4 | (~G7 & ~G9)	17	3	0.644035	2.1882
G10	9	G4 | (G10 & G6)	17	3	0.733132	2.0991
G10	10	G4 | (G2 & G6) | (G5 & G6)	17	4	0.406329	1.9259
G10	11	G4 | G6	16	2	0.967383	1.8122
G10	12	G5 & (G1 | G4) & (G4 | G6)	17	4	0.674380	1.6579
