rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G10 & G4 & G5	15	3	0.0	G10, G4, G5	3	4	0.5327000082060654
2	G10 & G4 & G5	15	3	0.0	G10, G4, G5	3	4	0.5327000082060654
3	G10 & G4 & G5	15	3	0.0	G10, G4, G5	3	4	0.5327000082060654
4	G10 & G4 & G5	15	3	0.0	G10, G4, G5	3	4	0.5327000082060654
5	G10 & G4 & G5	15	3	0.0	G10, G4, G5	3	4	0.5327000082060654
6	G10 & G4 & G5	15	3	0.0	G10, G4, G5	3	4	0.5327000082060654
7	G10 & G4 & G5	15	3	0.0	G10, G4, G5	3	4	0.5327000082060654
8	G10 & G4 & G5	15	3	0.0	G10, G4, G5	3	4	0.5327000082060654
9	G10 & G4 & G5	15	3	0.0	G10, G4, G5	3	4	0.5327000082060654
10	G10 & G4 & G5	15	3	0.0	G10, G4, G5	3	4	0.5327000082060654
11	G10 & G4 & G5	15	3	0.0	G10, G4, G5	3	4	0.5327000082060654
12	G10 & G4 & G5	15	3	0.0	G10, G4, G5	3	4	0.5327000082060654
13	G10 & G4 & G5	15	3	0.0	G10, G4, G5	3	4	0.5327000082060654
14	G10 & G4 & G7	15	3	0.0	G10, G4, G7	3	4	0.7131780182096954
15	G10 & G4 & G8	15	3	0.0	G10, G4, G8	3	4	0.8317331647333268
16	G10 & G4 & G5	15	3	0.0	G10, G4, G5	3	4	0.9044570799332624
17	G10 & G4 & G5	15	3	0.0	G10, G4, G5	3	4	0.9044570799332624
18	G10 & G4 & G5	15	3	0.0	G10, G4, G5	3	4	0.9044570799332624
19	G10 & G4 & G5	15	3	0.0	G10, G4, G5	3	4	0.9044570799332624
20	G10 & G4 & G5	15	3	0.0	G10, G4, G5	3	4	0.9044570799332624
21	G10 & G3 & G4	15	3	0.0	G10, G3, G4	3	4	1.2486812393995903
22	G3 & G4	15	2	0.0	G3, G4	2	4	1.249843034777071
23	G10 & G4 & G6	14	3	0.0	G10, G4, G6	3	4	0.7054783581752266
24	G4 & G5 & G6	14	3	0.0	G4, G5, G6	3	4	0.8441678704285451
25	G4 & G5	14	2	0.0	G4, G5	2	4	1.32075626046386
26	G4 & G5	14	2	0.0	G4, G5	2	4	1.3207702565537824
27	G4 & G5	14	2	0.0	G4, G5	2	4	1.3207702565537824
28	G4 & G5	14	2	0.0	G4, G5	2	4	1.3207702565537824
29	G2 & G7	14	2	0.0	G2, G7	2	4	1.3781617670967283
30	G1 & G3 & G5 & G9	14	4	0.5	G1, G3, G5, G9	4	4	0.8227368678816933
31	G4 & G5 & G7 & G8	14	4	0.5	G4, G5, G7, G8	4	4	0.8961478988071734
32	G10 & G2 & G4 & G5	14	4	0.5	G10, G2, G4, G5	4	4	0.9291493386497384
33	G1 & G10 & G3 & G5 & G6	14	5	1.0	G1, G10, G3, G5, G6	5	4	0.43429698178152154
34	G4 & G8	13	2	0.0	G4, G8	2	4	1.3153559304371236
35	G10 & G4	13	2	0.0	G10, G4	2	4	1.3351827666458478
36	G10 & G4	13	2	0.0	G10, G4	2	4	1.3351827666458478
37	G10 & G9	13	2	0.0	G10, G9	2	4	1.4398909304940954
38	G4 & (G10 | G3) & (G10 | G8)	13	4	0.5	G10, G3, G4, G8	4	4	0.9482782142984453
39	G10 & G8	12	2	0.0	G10, G8	2	4	1.44040461436608
40	G10 & G5 & G6	11	3	0.0	G10, G5, G6	3	4	0.5831877379079217
41	G10 & G5	11	2	0.0	G10, G5	2	4	0.8946309516963433
42	G10 & G5 & G8	11	3	0.0	G10, G5, G8	3	4	1.1089553084692514
43	G10 & G7	11	2	0.0	G10, G7	2	4	1.4113622211397754
44	G10 & G5	11	2	0.0	G10, G5	2	4	1.4382639500614216
45	G10 & G5	11	2	0.0	G10, G5	2	4	1.4382639500614216
46	G5 & G6	10	2	0.0	G5, G6	2	4	1.4165241916288498
47	G10	10	1	0.5	G10	1	4	1.1560781353893077
48	G4	8	1	0.5	G4	1	4	1.336590590311868
49	~G4 | ~G5	6	2	0.0	G4, G5	2	4	1.32075626046386
50	~G3 | ~G4	5	2	0.0	G3, G4	2	4	1.249843034777071
