rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G8	18	1	0.5	G8	1	8	0.23576482536740084
2	G8	18	1	0.5	G8	1	8	0.23576482536740084
3	G8	18	1	0.5	G8	1	8	0.23576482536740084
4	G8	18	1	0.5	G8	1	8	0.23576482536740084
5	G8	18	1	0.5	G8	1	8	0.23576482536740084
6	G8	18	1	0.5	G8	1	8	0.23576482536740084
7	G8	18	1	0.5	G8	1	8	0.23576482536740084
8	G8	18	1	0.5	G8	1	8	0.23576482536740084
9	G8	18	1	0.5	G8	1	8	0.23576482536740084
10	G8	18	1	0.5	G8	1	8	0.23576482536740084
11	G8	18	1	0.5	G8	1	8	0.23576482536740084
12	G8	18	1	0.5	G8	1	8	0.23576482536740084
13	G8	18	1	0.5	G8	1	8	0.23576482536740084
14	G8	18	1	0.5	G8	1	8	1.0425666755975043
15	G8	18	1	0.5	G8	1	8	0.37295943689088756
16	G8	18	1	0.5	G8	1	8	0.7008343755405153
17	G8	18	1	0.5	G8	1	8	0.7008343755405153
18	G8	18	1	0.5	G8	1	8	0.7008343755405153
19	G8	18	1	0.5	G8	1	8	0.7008343755405153
20	G8	18	1	0.5	G8	1	8	0.7008343755405153
21	G8	18	1	0.5	G8	1	8	0.7008343755405153
22	G8 | (G4 & G9)	17	3	0.0	G4, G8, G9	3	8	0.23576482536740084
23	G8 | (G4 & G9)	17	3	0.0	G4, G8, G9	3	8	0.23576482536740084
24	G8 | (G4 & G9)	17	3	0.0	G4, G8, G9	3	8	0.23576482536740084
25	G8 & (G2 | G4 | G9)	16	4	0.5	G2, G4, G8, G9	4	8	0.5093662415920611
26	G3 & G5	14	2	0.0	G3, G5	2	8	1.2788016593948803
27	G4 | G8	13	2	0.0	G4, G8	2	8	0.23576482536740084
28	G4 & G8	13	2	0.0	G4, G8	2	8	1.0425666755975043
29	G4 | G8	13	2	0.0	G4, G8	2	8	1.0425666755975043
30	G10 | G8 | (G4 & G9)	13	4	0.5	G10, G4, G8, G9	4	8	0.4547143258773443
31	G3	13	1	0.5	G3	1	8	2.342327794478693
32	(G2 | G8) & (G3 | G8) & (G4 | G9)	13	5	1.0	G2, G3, G4, G8, G9	5	8	0.6300118322960633
33	G4 & (G8 | G9)	12	3	0.0	G4, G8, G9	3	8	0.23576482536740084
34	G4 & G5	12	2	0.0	G4, G5	2	8	1.267881464569594
35	G4 & G5	12	2	0.0	G4, G5	2	8	1.2973010239998484
36	G10	12	1	0.5	G10	1	8	2.8432550066842333
37	G6	12	1	0.5	G6	1	8	2.8433871474811334
38	G3 & G4	11	2	0.0	G3, G4	2	8	1.8703130204767167
39	(G4 & G6) | (G4 & G8) | (G6 & G9) | (G8 & G9)	11	4	0.5	G4, G6, G8, G9	4	8	0.9910892742789243
40	G4 & G8 & G9	10	3	0.0	G4, G8, G9	3	8	0.23576482536740084
41	G1 & G8 & G9	10	3	0.0	G1, G8, G9	3	8	0.4872751873936775
42	G2 | G3	10	2	0.0	G2, G3	2	8	2.361203127252587
43	G4 | G6 | G8 | G9	10	4	0.5	G4, G6, G8, G9	4	8	0.9910892742789243
44	G10 | G2 | G7 | (G4 & G9)	10	5	1.0	G10, G2, G4, G7, G9	5	8	0.8614014567803865
45	G4 & G9	9	2	0.0	G4, G9	2	8	2.9657709371225653
46	G4	8	1	0.5	G4	1	8	2.253902248967743
47	G4	8	1	0.5	G4	1	8	2.253902248967743
48	(~G2 | ~G4) & (~G2 | ~G8) & (~G3 | ~G4) & (~G3 | ~G8)	7	4	0.5	G2, G3, G4, G8	4	8	0.6687059165006561
49	G4 | ~G8	5	2	0.0	G4, G8	2	8	1.0425666755975043
50	~G8	2	1	0.5	G8	1	8	0.7008343755405153
