rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G3 & (~G4 | ~G8)	16	3	0.0	G3, G4, G8	3	1	0.23708401695753387
2	G3 & (~G4 | ~G8)	16	3	0.0	G3, G4, G8	3	1	0.23708401695753387
3	G3 & (~G4 | ~G8)	16	3	0.0	G3, G4, G8	3	1	0.23708401695753387
4	G3 & (~G4 | ~G8)	16	3	0.0	G3, G4, G8	3	1	0.23708401695753387
5	G3 & (~G4 | ~G8)	16	3	0.0	G3, G4, G8	3	1	0.23708401695753387
6	G3 & (~G4 | ~G8)	16	3	0.0	G3, G4, G8	3	1	0.23708401695753387
7	G3 & (~G4 | ~G8)	16	3	0.0	G3, G4, G8	3	1	0.23708401695753387
8	G3 & (~G4 | ~G8)	16	3	0.0	G3, G4, G8	3	1	0.23708401695753387
9	G3 & (~G4 | ~G8)	16	3	0.0	G3, G4, G8	3	1	0.23708401695753387
10	G3 & (~G4 | ~G8)	16	3	0.0	G3, G4, G8	3	1	0.23708401695753387
11	G3 & (~G4 | ~G8)	16	3	0.0	G3, G4, G8	3	1	0.23708401695753387
12	G3 & (~G4 | ~G8)	16	3	0.0	G3, G4, G8	3	1	0.23708401695753387
13	G3 & ~G4	16	2	0.0	G3, G4	2	1	0.4320711514850688
14	G3 & ~G4	16	2	0.0	G3, G4	2	1	0.4320711514850688
15	G3 & ~G4	16	2	0.0	G3, G4	2	1	0.4320711514850688
16	G3 & ~G4	16	2	0.0	G3, G4	2	1	0.4320711514850688
17	~G6	16	1	0.5	G6	1	1	0.8251338477303061
18	~G6	16	1	0.5	G6	1	1	0.8251338477303061
19	G3 & ~G8	15	2	0.0	G3, G8	2	1	0.7362362608664721
20	G3	15	1	0.5	G3	1	1	0.6309579839407566
21	G3	15	1	0.5	G3	1	1	0.6309579839407566
22	~G4	15	1	0.5	G4	1	1	1.1116104509980245
23	~G4	15	1	0.5	G4	1	1	1.1116104509980245
24	~G4	15	1	0.5	G4	1	1	1.1116104509980245
25	~G4	15	1	0.5	G4	1	1	1.1116104509980245
26	~G4	15	1	0.5	G4	1	1	1.1116104509980245
27	~G4	15	1	0.5	G4	1	1	1.1116104509980245
28	~G4	15	1	0.5	G4	1	1	1.1116104509980245
29	~G5	15	1	0.5	G5	1	1	1.3381025213919295
30	G3 | ~G4 | ~G6	14	3	0.0	G3, G4, G6	3	1	0.27867892516621384
31	G3 & G8 & ~G4	11	3	0.0	G3, G4, G8	3	1	0.23708401695753387
32	~G3 | ~G4 | ~G8	11	3	0.0	G3, G4, G8	3	1	0.23708401695753387
33	~G3 | ~G4	11	2	0.0	G3, G4	2	1	0.4320711514850688
34	~G1 | ~G4	11	2	0.0	G1, G4	2	1	1.0649372063566027
35	G3 & G8	10	2	0.0	G3, G8	2	1	0.7362362608664721
36	G8 & ~G6	10	2	0.0	G6, G8	2	1	0.7518830836680952
37	G4 & G7	10	2	0.0	G4, G7	2	1	1.0186270926216956
38	~G4 | ~G8	10	2	0.0	G4, G8	2	1	1.051496910768626
39	G4 & G8	10	2	0.0	G4, G8	2	1	1.051496910768626
40	G3 & G4 & G6 & G8	10	4	0.5	G3, G4, G6, G8	4	1	0.39823463007545457
41	G8	10	1	0.5	G8	1	1	1.2306604062476918
42	~G8	10	1	0.5	G8	1	1	1.2306604062476918
43	G3 & G4 & G8	9	3	0.0	G3, G4, G8	3	1	0.23708401695753387
44	~G3 & (G1 | ~G4)	9	3	0.0	G1, G3, G4	3	1	0.3892714576577154
45	G3 & G4	9	2	0.0	G3, G4	2	1	0.4320711514850688
46	G1 & G4	9	2	0.0	G1, G4	2	1	1.0649372063566027
47	G4 & (~G1 | ~G3)	6	3	0.0	G1, G3, G4	3	1	0.3892714576577154
48	G4 & ~G2	6	2	0.0	G2, G4	2	1	0.8728172349486947
49	~G2	6	1	0.5	G2	1	1	0.8601860674197332
50	~G3	5	1	0.5	G3	1	1	0.6309579839407566
