rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	~G6 | (G5 & G7)	17	3	0.0	G5, G6, G7	3	6	0.6262443363019555
2	~G6 | (G5 & G7)	17	3	0.0	G5, G6, G7	3	6	0.6262443363019555
3	~G6 | (G5 & G7)	17	3	0.0	G5, G6, G7	3	6	0.6262443363019555
4	~G6 | (G3 & G7)	17	3	0.0	G3, G6, G7	3	6	0.687524349555465
5	~G6 | (G3 & G7)	17	3	0.0	G3, G6, G7	3	6	0.687524349555465
6	~G6 | (G3 & G7)	17	3	0.0	G3, G6, G7	3	6	0.687524349555465
7	~G6 | (G3 & G7)	17	3	0.0	G3, G6, G7	3	6	0.687524349555465
8	~G6 | (G3 & G7)	17	3	0.0	G3, G6, G7	3	6	0.687524349555465
9	~G6 | (G3 & G7)	17	3	0.0	G3, G6, G7	3	6	0.687524349555465
10	~G6 | (G3 & G7)	17	3	0.0	G3, G6, G7	3	6	0.687524349555465
11	~G6 | (G3 & G7)	17	3	0.0	G3, G6, G7	3	6	0.687524349555465
12	~G6 | (G3 & G7)	17	3	0.0	G3, G6, G7	3	6	0.687524349555465
13	~G6 | (G3 & G7)	17	3	0.0	G3, G6, G7	3	6	0.687524349555465
14	~G6 | (G3 & G7)	17	3	0.0	G3, G6, G7	3	6	0.687524349555465
15	~G6 | (G3 & G7)	17	3	0.0	G3, G6, G7	3	6	0.687524349555465
16	G7 | ~G6	17	2	0.0	G6, G7	2	6	0.9293535468332363
17	~G6	17	1	0.5	G6	1	6	1.1269317288015586
18	~G6	17	1	0.5	G6	1	6	1.1269317288015586
19	G3	16	1	0.5	G3	1	6	0.8027774290629641
20	G3	16	1	0.5	G3	1	6	0.8027774290629641
21	G3	16	1	0.5	G3	1	6	0.8027774290629641
22	G7 & ~G5 & ~G6	15	3	0.0	G5, G6, G7	3	6	0.6262443363019555
23	G3 & G7	15	2	0.0	G3, G7	2	6	0.7836720077218101
24	G7 & ~G9	14	2	0.0	G7, G9	2	6	1.443122105422181
25	G3 & ~G6 & ~G7	11	3	0.0	G3, G6, G7	3	6	0.687524349555465
26	~G6 & (~G3 | ~G7)	11	3	0.0	G3, G6, G7	3	6	0.687524349555465
27	G3 & ~G10	11	2	0.0	G10, G3	2	6	0.7525803163622202
28	G3 & G8	11	2	0.0	G3, G8	2	6	0.8328415315486614
29	~G3 | ~G5 | ~G6 | ~G7	11	4	0.5	G3, G5, G6, G7	4	6	0.6877917623148593
30	G3 | ~G5 | ~G7 | ~G8	11	4	0.5	G3, G5, G7, G8	4	6	0.7744980787013461
31	G7 | ~G3	10	2	0.0	G3, G7	2	6	0.7836720077218101
32	G5 & G8	10	2	0.0	G5, G8	2	6	1.4187015568844767
33	~G1	10	1	0.5	G1	1	6	1.1328640879900302
34	~G10	10	1	0.5	G10	1	6	1.4582197658397356
35	False	9	1	0.5	False	1	6	0.27269844907475865
36	G7 & ~G3	9	2	0.0	G3, G7	2	6	0.7836720077218101
37	False	9	1	0.5	False	1	6	0.7836720077218101
38	G6 & G8	9	2	0.0	G6, G8	2	6	1.0866729002951163
39	G10 & G8	9	2	0.0	G10, G8	2	6	1.4017837100936237
40	False	9	1	0.5	False	1	6	1.1269317288015586
41	G5	6	1	0.5	G5	1	6	1.2792527455437344
42	G5	6	1	0.5	G5	1	6	1.2792527455437344
43	G6 | ~G3 | ~G7	5	3	0.0	G3, G6, G7	3	6	0.687524349555465
44	~G2	5	1	0.5	G2	1	6	1.3008318334553328
45	G6 & (G7 | ~G3)	4	3	0.0	G3, G6, G7	3	6	0.687524349555465
46	G6 & ~G3 & ~G7	4	3	0.0	G3, G6, G7	3	6	0.687524349555465
47	~G1 & ~G3	4	2	0.0	G1, G3	2	6	0.7691278695291357
48	G6 & (G5 | ~G7)	3	3	0.0	G5, G6, G7	3	6	0.6262443363019555
49	G6 & ~G7	3	2	0.0	G6, G7	2	6	0.9293535468332363
50	G6	3	1	0.5	G6	1	6	1.1269317288015586
