rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G1 | G6	17	2	0.0	G1, G6	2	3	0.31892444039497936
2	G1 | G6	17	2	0.0	G1, G6	2	3	0.31892444039497936
3	G1 | G6	17	2	0.0	G1, G6	2	3	0.31892444039497936
4	G1 | G6	17	2	0.0	G1, G6	2	3	0.31892444039497936
5	G1 | G6	17	2	0.0	G1, G6	2	3	0.31892444039497936
6	G1 | G6	17	2	0.0	G1, G6	2	3	0.31892444039497936
7	G1 | G6	17	2	0.0	G1, G6	2	3	0.31892444039497936
8	G1 | G6	17	2	0.0	G1, G6	2	3	0.31892444039497936
9	G1 | G6	17	2	0.0	G1, G6	2	3	0.31892444039497936
10	G1 | G6	17	2	0.0	G1, G6	2	3	0.31892444039497936
11	G1 | G6	17	2	0.0	G1, G6	2	3	0.31892444039497936
12	G1 | G6	17	2	0.0	G1, G6	2	3	0.31892444039497936
13	G1 | G6	17	2	0.0	G1, G6	2	3	0.31892444039497936
14	G6	17	1	0.5	G6	1	3	0.31892444039497936
15	G6 | (G1 & G2)	17	3	0.0	G1, G2, G6	3	3	0.31892444039497936
16	G1 | G6	17	2	0.0	G1, G6	2	3	0.31892444039497936
17	G1 | G6	17	2	0.0	G1, G6	2	3	0.31892444039497936
18	G1 | G6	17	2	0.0	G1, G6	2	3	0.31892444039497936
19	G1 | G6	17	2	0.0	G1, G6	2	3	0.31892444039497936
20	G5 | G6	17	2	0.0	G5, G6	2	3	0.36036397008398546
21	G6	17	1	0.5	G6	1	3	0.44469652837210905
22	G6	17	1	0.5	G6	1	3	0.44469652837210905
23	G4 | G6	17	2	0.0	G4, G6	2	3	0.4492617471166792
24	G1 | G6	17	2	0.0	G1, G6	2	3	0.4493783727633872
25	G6	17	1	0.5	G6	1	3	0.41502554432618666
26	G6	17	1	0.5	G6	1	3	0.41502554432618666
27	G6	17	1	0.5	G6	1	3	0.41502554432618666
28	G5	16	1	0.5	G5	1	3	0.7573901017883502
29	G4	16	1	0.5	G4	1	3	0.8165178910396266
30	G6 | ~G10	15	2	0.0	G10, G6	2	3	0.44572382741391336
31	G1 | (G10 & G6) | (G10 & G9)	15	4	0.5	G1, G10, G6, G9	4	3	0.43326289015587044
32	G1 | (G6 & G9)	14	3	0.0	G1, G6, G9	3	3	0.4317862482603071
33	G10 | G6	13	2	0.0	G10, G6	2	3	0.44572382741391336
34	G10 | G6	13	2	0.0	G10, G6	2	3	0.44572382741391336
35	G1 | (G10 & G6 & G9)	13	4	0.5	G1, G10, G6, G9	4	3	0.440028746590574
36	G10 | G6 | G9 | (G2 & G4)	13	5	1.0	G10, G2, G4, G6, G9	5	3	0.4153614748243688
37	G1 | G2 | G6	12	3	0.0	G1, G2, G6	3	3	0.31892444039497936
38	G6 & (G1 | G2)	12	3	0.0	G1, G2, G6	3	3	0.31892444039497936
39	G1 & (G2 | G6)	12	3	0.0	G1, G2, G6	3	3	0.31892444039497936
40	G2 | G6 | G9	12	3	0.0	G2, G6, G9	3	3	0.425360622850188
41	G2 | G6 | G9	12	3	0.0	G2, G6, G9	3	3	0.4319153606861341
42	G2 | G6	12	2	0.0	G2, G6	2	3	0.44469652837210905
43	G2 | G6	12	2	0.0	G2, G6	2	3	0.44469652837210905
44	G1 & G6	12	2	0.0	G1, G6	2	3	0.4493783727633872
45	G1 | G10 | G2 | G6 | G9	12	5	1.0	G1, G10, G2, G6, G9	5	3	0.31914695965192463
46	G1 | (G2 & G8) | (G2 & G9) | (G6 & G8) | (G6 & G9)	12	5	1.0	G1, G2, G6, G8, G9	5	3	0.34911384818752367
47	G3 | G4 | G9	11	3	0.0	G3, G4, G9	3	3	0.44652393159629317
48	G4 | G7	10	2	0.0	G4, G7	2	3	0.6556741827826164
49	G1 & G10	10	2	0.0	G1, G10	2	3	1.3149295598900137
50	G8 | G9	9	2	0.0	G8, G9	2	3	1.3295754747064596
