combination_id	final_score	composite_score	n_basins	avg_cycle_length	basin_entropy	final_state_concordance	fixed_point_ratio	total_literals	total_nots	avg_k	std_k	k_distance_from_2	G1_position	G1_rule	G10_position	G10_rule	G2_position	G2_rule	G3_position	G3_rule	G4_position	G4_rule	G5_position	G5_rule	G6_position	G6_rule	G7_position	G7_rule	G8_position	G8_rule	G9_position	G9_rule	composite_score_old
0_3_2_1_2_2_2_4_0_2	0.048128946783652427	0.94	2	1.0	0.03850368553423223	0.8	1.0	25	6	2.5	0.5	0.5	97	G2 & (~G7 | ~G9)	268	G7 & ~G4	115	~G4 & (G1 | G5)	9	G10 & G8	91	G9 | (G4 & G8)	6	G2 & G4	2	G7 | G8	9	G5 | G9	257	G4 & (G3 | G6)	115	G6 | ~G1 | ~G10	0.94
3_3_2_3_1_1_4_4_0_2	0.0487495555898099	0.94	2	1.0	0.061980683793096764	0.8	1.0	25	6	2.5	0.5	0.5	100	G3 | ~G2 | ~G7	268	G7 & ~G4	115	~G4 & (G1 | G5)	11	G10 | G8	90	G9 | (G3 & G5)	7	G1 & G7	4	G4 | G8	9	G5 | G9	257	G4 & (G3 | G6)	115	G6 | ~G1 | ~G10	0.94
3_3_3_4_2_2_2_4_3_2	0.06953985711289269	0.98	2	1.0	0.09187698448574991	0.6	1.0	25	6	2.5	0.5	0.5	100	G3 | ~G2 | ~G7	268	G7 & ~G4	116	~G4 & (G1 | G10)	12	G5 | G8	91	G9 | (G4 & G8)	6	G2 & G4	2	G7 | G8	9	G5 | G9	260	G6 & (G5 | G9)	115	G6 | ~G1 | ~G10	0.98
0_3_3_1_4_0_3_4_2_0	0.07159579929669604	0.94	2	1.0	0.11921254040440071	0.8	1.0	25	10	2.5	0.5	0.5	97	G2 & (~G7 | ~G9)	268	G7 & ~G4	116	~G4 & (G1 | G10)	9	G10 & G8	93	~G6 & (G7 | ~G10)	8	G2 & G7	3	G10 | G7	9	G5 | G9	259	G1 & G8 & ~G10	113	~G5 & (~G1 | ~G10)	0.94
3_3_1_2_2_0_3_4_1_2	0.07561129564153779	0.94	2	1.0	0.6746237947043994	0.8	1.0	25	8	2.5	0.5	0.5	100	G3 | ~G2 | ~G7	268	G7 & ~G4	114	G5 | ~G4 | ~G9	10	G8 & ~G6	91	G9 | (G4 & G8)	8	G2 & G7	3	G10 | G7	9	G5 | G9	258	G10 & G3 & G4	115	G6 | ~G1 | ~G10	0.94
1_3_3_3_4_1_2_4_0_2	0.08470973463700224	0.98	2	1.0	0.06047429775658422	0.6	1.0	25	9	2.5	0.5	0.5	98	~G4 | (~G1 & ~G2)	268	G7 & ~G4	116	~G4 & (G1 | G10)	11	G10 | G8	93	~G6 & (G7 | ~G10)	7	G1 & G7	2	G7 | G8	9	G5 | G9	257	G4 & (G3 | G6)	115	G6 | ~G1 | ~G10	0.98
3_3_3_2_1_2_4_4_3_1	0.086	0.74	1	1.0	-0.0	0.3	1.0	25	6	2.5	0.5	0.5	100	G3 | ~G2 | ~G7	268	G7 & ~G4	116	~G4 & (G1 | G10)	10	G8 & ~G6	90	G9 | (G3 & G5)	6	G2 & G4	4	G4 | G8	9	G5 | G9	260	G6 & (G5 | G9)	114	~G10 & (G1 | G8)	0.74
4_3_2_2_1_2_2_4_0_1	0.086	0.74	1	1.0	-0.0	0.3	1.0	25	6	2.5	0.5	0.5	101	G6 | ~G1 | ~G7	268	G7 & ~G4	115	~G4 & (G1 | G5)	10	G8 & ~G6	90	G9 | (G3 & G5)	6	G2 & G4	2	G7 | G8	9	G5 | G9	257	G4 & (G3 | G6)	114	~G10 & (G1 | G8)	0.74
2_3_0_1_2_2_3_4_4_1	0.086	0.74	1	1.0	-0.0	0.3	1.0	25	6	2.5	0.5	0.5	99	~G7 | (G2 & G6)	268	G7 & ~G4	113	~G7 | (G9 & ~G4)	9	G10 & G8	91	G9 | (G4 & G8)	6	G2 & G4	3	G10 | G7	9	G5 | G9	261	G2 & G6 & ~G3	114	~G10 & (G1 | G8)	0.74
4_3_4_4_2_2_3_4_2_1	0.086	0.74	1	1.0	-0.0	0.3	1.0	25	6	2.5	0.5	0.5	101	G6 | ~G1 | ~G7	268	G7 & ~G4	105	~G4 | (G1 & G5)	12	G5 | G8	91	G9 | (G4 & G8)	6	G2 & G4	3	G10 | G7	9	G5 | G9	259	G1 & G8 & ~G10	114	~G10 & (G1 | G8)	0.74
