rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G2 | G5 | G8	14	3	0.0	G2, G5, G8	3	2	0.469972375905072
2	G2 | G5 | G8	14	3	0.0	G2, G5, G8	3	2	0.469972375905072
3	G2 | G5 | G8	14	3	0.0	G2, G5, G8	3	2	0.469972375905072
4	G2 | G5 | G8	14	3	0.0	G2, G5, G8	3	2	0.469972375905072
5	G2 | G5 | G8	14	3	0.0	G2, G5, G8	3	2	0.469972375905072
6	G2 | G5 | G8	14	3	0.0	G2, G5, G8	3	2	0.469972375905072
7	G2 | G5 | G8	14	3	0.0	G2, G5, G8	3	2	0.469972375905072
8	G2 | G5 | G8	14	3	0.0	G2, G5, G8	3	2	0.469972375905072
9	G2 | G5 | G8	14	3	0.0	G2, G5, G8	3	2	0.469972375905072
10	G2 | G5 | G8	14	3	0.0	G2, G5, G8	3	2	0.469972375905072
11	G2 | G5 | G8	14	3	0.0	G2, G5, G8	3	2	0.469972375905072
12	G2 | G5 | G8	14	3	0.0	G2, G5, G8	3	2	0.469972375905072
13	G2 | G5 | G8	14	3	0.0	G2, G5, G8	3	2	0.469972375905072
14	G2 | G5 | G8	14	3	0.0	G2, G5, G8	3	2	0.469972375905072
15	G2 | G6	14	2	0.0	G2, G6	2	2	0.9989740909803125
16	G2 | G6	14	2	0.0	G2, G6	2	2	0.9989740909803125
17	G2 | G6	14	2	0.0	G2, G6	2	2	0.9989740909803125
18	G2 | G6	14	2	0.0	G2, G6	2	2	0.9989740909803125
19	G2 | G5	14	2	0.0	G2, G5	2	2	1.1458070784219039
20	G2 | G5	14	2	0.0	G2, G5	2	2	1.1458070784219039
21	G2 | G5	14	2	0.0	G2, G5	2	2	1.1458070784219039
22	G2 | G5	14	2	0.0	G2, G5	2	2	1.1458070784219039
23	G2 | G6 | G8	13	3	0.0	G2, G6, G8	3	2	0.670357196554925
24	G2	13	1	0.5	G2	1	2	0.7277417729488813
25	G2 | G8	13	2	0.0	G2, G8	2	2	0.8851445343383537
26	G2 | G8	13	2	0.0	G2, G8	2	2	0.8851445343383537
27	G5 | G8	13	2	0.0	G5, G8	2	2	1.0088640240469
28	G2	13	1	0.5	G2	1	2	0.8292705679051868
29	G2	13	1	0.5	G2	1	2	0.8292705679051868
30	G2	13	1	0.5	G2	1	2	0.8292705679051868
31	~G1	13	1	0.5	G1	1	2	0.9519381654978283
32	G5 | G7 | G8	12	3	0.0	G5, G7, G8	3	2	1.0087984004407218
33	G8	12	1	0.5	G8	1	2	1.0188245680741512
34	G5	12	1	0.5	G5	1	2	1.4036976209245475
35	G6	12	1	0.5	G6	1	2	1.633950711946163
36	G1 | G2 | G8	11	3	0.0	G1, G2, G8	3	2	0.44845646680870577
37	G1 | G2 | G8	11	3	0.0	G1, G2, G8	3	2	0.44845646680870577
38	G1 | G2	11	2	0.0	G1, G2	2	2	0.7277417729488813
39	G1 | G2	11	2	0.0	G1, G2	2	2	0.7277417729488813
40	G1 | G2	11	2	0.0	G1, G2	2	2	0.7277417729488813
41	G1 | G2	11	2	0.0	G1, G2	2	2	0.7277417729488813
42	G1 | G6 | G8	11	3	0.0	G1, G6, G8	3	2	0.7720551894572885
43	G2 | G3	11	2	0.0	G2, G3	2	2	1.0183967972110939
44	G2 | G7	11	2	0.0	G2, G7	2	2	1.0704421349530708
45	G2 | G3 | G6 | G8	11	4	0.5	G2, G3, G6, G8	4	2	0.48411996315065886
46	True	10	1	0.5	True	1	2	0.9519381654978283
47	G1 & G2	9	2	0.0	G1, G2	2	2	0.7277417729488813
48	G6 | G9	9	2	0.0	G6, G9	2	2	1.618270636610057
49	G3 | ~G8	7	2	0.0	G3, G8	2	2	0.7375522456415796
50	~G2	7	1	0.5	G2	1	2	0.8292705679051868
