Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G1	219	G3 & ~G4	4	2		1.9375
G10	59	G5 | (G1 & G2)	4	3		1.9375
G2	57	G5 & ~G7	4	2		1.9375
G3	147	G2 & (G1 | G7)	4	3		1.9375
G4	1	G1 | G3	4	2		1.9375
G5	98	G6 | (G10 & G7)	4	3		1.9375
G6	121	~G1 | ~G4 | ~G7	4	3		1.9375
G7	2	G4 & G9	4	2		1.9375
G8	195	~G3 & ~G7	4	2		1.9375
G9	82	G4 & (G10 | G3)	4	3		1.9375
