generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	10.20	2.17	6	15	0.400	0.0	1.0	1.6143	0.1032	2.0234
1	11.42	2.15	7	16	0.210	0.0	1.0	1.6007	0.6226	2.0019
2	11.76	2.52	5	16	0.210	0.0	1.0	1.6316	0.4378	2.0234
3	11.88	2.37	7	16	0.200	0.0	1.0	1.6605	0.1046	2.0227
4	12.24	2.48	7	16	0.130	0.0	0.5	1.6256	0.5867	2.0084
5	12.36	2.66	6	16	0.160	0.0	0.5	1.5463	0.3072	2.0072
6	12.64	2.42	8	16	0.080	0.0	1.0	1.7110	0.8076	2.0183
7	12.92	2.42	8	16	0.090	0.0	0.5	1.6823	0.9315	2.0210
8	12.80	2.05	7	16	0.150	0.0	1.0	1.5049	0.1429	2.0210
9	12.76	2.57	7	16	0.120	0.0	1.0	1.5704	0.9315	2.0210
10	13.24	2.72	7	16	0.100	0.0	0.5	1.5846	0.8048	2.0210
11	12.94	2.85	7	16	0.100	0.0	0.5	1.5668	0.6940	1.9865
12	12.98	2.92	5	16	0.160	0.0	0.5	1.5789	0.6940	1.9910
13	13.44	2.28	9	16	0.120	0.0	0.5	1.6315	0.6469	2.0231
14	13.24	2.96	6	16	0.140	0.0	1.5	1.5740	0.6199	2.0124
15	12.94	2.81	6	16	0.130	0.0	1.0	1.5895	0.8723	2.0124
16	13.12	2.90	7	16	0.130	0.0	0.5	1.5304	0.8821	1.9224
17	13.52	2.58	7	16	0.140	0.0	1.0	1.5811	0.4605	2.0179
18	12.70	2.70	6	16	0.220	0.0	1.5	1.5348	0.4861	2.0179
19	13.12	2.50	7	16	0.090	0.0	0.5	1.5164	0.2157	1.9929
20	12.96	2.79	7	16	0.170	0.0	1.0	1.5378	0.1482	1.9008
21	12.90	2.77	7	16	0.120	0.0	1.0	1.5653	0.6932	1.9384
22	13.54	2.53	7	16	0.080	0.0	0.5	1.5540	0.9680	2.0179
23	13.10	2.55	7	17	0.180	0.0	1.5	1.4820	0.0285	2.0179
24	12.66	2.69	7	17	0.130	0.0	1.0	1.5415	0.5238	2.0234
25	13.18	2.80	7	17	0.180	0.0	1.5	1.4286	0.3955	1.9962
26	13.00	2.68	7	17	0.210	0.0	1.0	1.5294	0.4717	2.0164
27	13.20	3.29	7	17	0.220	0.0	1.0	1.5788	0.5522	1.9905
28	14.48	3.18	3	17	0.360	0.0	1.0	1.5658	0.7520	1.9920
29	14.84	3.01	7	17	0.420	0.0	0.5	1.5254	1.1879	1.9496
30	15.32	2.91	7	17	0.450	0.0	0.5	1.5304	1.3474	1.9787
31	15.42	2.65	9	17	0.480	0.0	0.5	1.5335	1.1879	1.9905
32	14.04	3.89	6	17	0.430	0.0	0.5	1.5494	1.1879	1.9905
33	15.30	2.99	7	17	0.430	0.0	0.5	1.5223	1.1879	1.9210
34	14.98	3.00	8	17	0.480	0.0	0.5	1.5644	1.0342	2.0164
35	15.56	2.39	10	17	0.430	0.0	0.5	1.5487	1.4845	2.0034
36	14.64	3.06	8	17	0.470	0.0	0.5	1.5712	1.3752	2.0076
37	14.58	3.25	7	17	0.450	0.0	0.5	1.5372	1.0303	2.0096
38	15.20	2.79	8	17	0.470	0.0	0.5	1.5529	1.2449	2.0025
39	15.66	2.49	8	17	0.450	0.0	0.5	1.5308	1.1879	1.9905
40	15.14	3.32	6	17	0.440	0.0	0.5	1.5634	1.4845	1.9905
41	13.78	3.90	3	17	0.430	0.0	0.5	1.5856	1.3759	1.9905
42	14.40	3.43	7	17	0.420	0.0	0.5	1.5786	1.3759	2.0234
43	15.24	2.96	7	17	0.490	0.0	0.5	1.5630	1.3759	1.9908
44	14.38	3.05	6	17	0.410	0.0	0.5	1.5672	0.9750	2.0127
45	14.10	3.27	6	17	0.370	0.0	0.5	1.5861	1.1879	2.0227
46	14.24	3.40	7	17	0.430	0.0	0.5	1.5668	1.1879	1.9905
47	14.88	3.15	3	17	0.450	0.0	0.5	1.5540	1.1879	1.9908
48	15.78	2.62	7	17	0.450	0.0	0.5	1.5567	1.4854	1.9905
49	15.84	2.60	7	17	0.470	0.0	0.5	1.5076	1.3759	1.9008
50	14.58	3.73	3	17	0.450	0.0	0.5	1.5191	1.1879	2.0076
