rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G12 & G32 & G87	19	3	0.0	G12, G32, G87	3	1	0.24815525776406208
2	G12 & G32 & G87	19	3	0.0	G12, G32, G87	3	1	0.24815525776406208
3	G12 & G32 & G87	19	3	0.0	G12, G32, G87	3	1	0.24815525776406208
4	G12 & G32 & G87	19	3	0.0	G12, G32, G87	3	1	0.24815525776406208
5	G12 & G32 & G87	19	3	0.0	G12, G32, G87	3	1	0.24815525776406208
6	G12 & G32 & G87	19	3	0.0	G12, G32, G87	3	1	0.24815525776406208
7	G12 & G32 & G87	19	3	0.0	G12, G32, G87	3	1	0.24815525776406208
8	G12 & G32 & G87	19	3	0.0	G12, G32, G87	3	1	0.24815525776406208
9	G12 & G32 & G87	19	3	0.0	G12, G32, G87	3	1	0.24815525776406208
10	G12 & G32 & G87	19	3	0.0	G12, G32, G87	3	1	0.24815525776406208
11	G12 & G32 & G87	19	3	0.0	G12, G32, G87	3	1	0.24815525776406208
12	G12 & G32 & G87	19	3	0.0	G12, G32, G87	3	1	0.24815525776406208
13	G12 & G32 & G56 & G87	19	4	0.5	G12, G32, G56, G87	4	1	0.21438700548695414
14	G12 & G32 & G56 & G87	19	4	0.5	G12, G32, G56, G87	4	1	0.21438700548695414
15	G12 & G56 & G87	18	3	0.0	G12, G56, G87	3	1	0.30571656844700756
16	G1 & G32	18	2	0.0	G1, G32	2	1	0.3720371199529985
17	G12 & G87	18	2	0.0	G12, G87	2	1	0.5306969978512638
18	G12 & G87	18	2	0.0	G12, G87	2	1	0.5306969978512638
19	G12 & G32	18	2	0.0	G12, G32	2	1	0.5770720957145448
20	G12 & G32	18	2	0.0	G12, G32	2	1	0.5770720957145448
21	G12 & G32	18	2	0.0	G12, G32	2	1	0.5770720957145448
22	G12 & G32	18	2	0.0	G12, G32	2	1	0.5770720957145448
23	G58 & G87	18	2	0.0	G58, G87	2	1	0.8573830389474821
24	G12 & G32	18	2	0.0	G12, G32	2	1	0.17051323827970444
25	G12 & G51 & G87	17	3	0.0	G12, G51, G87	3	1	0.18467170681682404
26	G32 & G35	17	2	0.0	G32, G35	2	1	0.6442085163147815
27	G12 & G27 & G32 & G56	17	4	0.5	G12, G27, G32, G56	4	1	0.17051323827970444
28	G12	17	1	0.5	G12	1	1	0.5417971985150137
29	G12	17	1	0.5	G12	1	1	0.5417971985150137
30	G12 & G32 & (G81 | G94) & (G81 | G99) & (G87 | G94) & (G87 | G99)	17	6	1.5	G12, G32, G81, G87, G94, G99	6	1	0.06611122171726401
31	G32 & G94	16	2	0.0	G32, G94	2	1	0.5250201897256511
32	G32 & G87	16	2	0.0	G32, G87	2	1	1.3212214663136828
33	G32 & G87	16	2	0.0	G32, G87	2	1	1.3212214663136828
34	G32 & G87	16	2	0.0	G32, G87	2	1	1.3212214663136828
35	G12 & G32 & G81 & G94	15	4	0.5	G12, G32, G81, G94	4	1	0.3340701289758863
36	G12 & G68	14	2	0.0	G12, G68	2	1	0.6012231467086553
37	False	13	1	0.5	False	1	1	0.23744706631639612
38	G12 & G29 & G32 & G41	13	4	0.5	G12, G29, G32, G41	4	1	0.23215476254778075
39	G12 & G32 & G36 & G56	13	4	0.5	G12, G32, G36, G56	4	1	0.4594550146584903
40	G32	13	1	0.5	G32	1	1	1.269486725915292
41	G32	13	1	0.5	G32	1	1	1.269486725915292
42	G32	13	1	0.5	G32	1	1	1.269486725915292
43	G32	13	1	0.5	G32	1	1	1.269486725915292
44	G32 & G68	12	2	0.0	G32, G68	2	1	1.1619059784624755
45	~G87	10	1	0.5	G87	1	1	1.4770189153871602
46	G87	10	1	0.5	G87	1	1	1.4770189153871602
47	G32 | G75	9	2	0.0	G32, G75	2	1	0.4912627370226772
48	G52	7	1	0.5	G52	1	1	1.3939454239078368
49	G87 & (G12 | G72) & (G48 | G72)	6	4	0.5	G12, G48, G72, G87	4	1	0.20685350697776622
50	G41	3	1	0.5	G41	1	1	0.48638996766426235
