generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	10.88	3.22	2	18	0.320	0.0	0.5	2.2963	0.0198	3.5054
1	12.52	3.63	4	18	0.300	0.0	0.5	1.9147	0.1653	3.5054
2	13.28	4.31	2	18	0.380	0.0	0.5	1.8912	0.3630	3.5054
3	13.76	5.23	2	18	0.400	0.0	0.5	1.3745	0.3957	3.5054
4	14.76	4.59	2	18	0.410	0.0	0.5	1.2376	0.5247	3.5054
5	15.14	4.26	4	18	0.430	0.0	0.5	1.3440	0.5247	3.5054
6	15.48	4.48	2	18	0.450	0.0	0.5	1.1572	0.4758	3.5054
7	14.92	4.72	2	18	0.430	0.0	0.5	1.2397	0.3630	3.2742
8	15.64	3.95	2	18	0.430	0.0	0.5	1.1945	0.3283	3.3960
9	15.80	4.34	2	18	0.450	0.0	0.5	1.0365	0.6548	3.3507
10	15.08	3.88	4	18	0.460	0.0	0.5	1.4782	0.2094	3.5054
11	15.66	3.91	2	18	0.470	0.0	0.5	1.2936	0.3957	3.2742
12	14.96	4.57	2	18	0.480	0.0	0.5	1.3806	0.6548	3.5054
13	15.22	4.31	2	18	0.430	0.0	0.5	1.2256	0.3349	3.5054
14	15.78	3.37	9	18	0.450	0.0	0.5	1.3503	0.5247	3.5054
15	15.28	4.45	2	18	0.460	0.0	0.5	1.2545	0.5260	3.5054
16	15.66	3.81	4	18	0.460	0.0	1.0	1.2268	0.5260	3.5054
17	15.96	3.38	4	18	0.430	0.0	0.5	1.1732	0.5247	3.5054
18	16.30	3.29	2	18	0.450	0.0	0.5	1.0658	0.3957	3.5054
19	14.84	4.68	2	18	0.420	0.0	0.5	1.2107	0.4758	3.5054
20	15.52	4.04	2	18	0.410	0.0	0.5	1.1088	0.3573	3.5054
21	15.36	4.57	2	18	0.470	0.0	0.5	1.1985	0.6436	3.5054
22	16.20	3.33	2	18	0.410	0.0	0.5	1.0389	0.3392	3.5054
23	15.32	3.88	2	18	0.430	0.0	0.5	1.2452	0.0690	3.5054
24	15.48	3.68	4	18	0.400	0.0	0.5	1.3458	0.3957	3.5054
25	15.20	4.08	4	18	0.430	0.0	0.5	1.2720	0.3818	3.3507
26	15.66	3.87	4	18	0.450	0.0	0.5	1.2409	0.6397	3.2742
27	15.48	3.99	4	18	0.440	0.0	1.0	1.0877	0.0254	3.5054
28	15.04	4.07	4	18	0.440	0.0	0.5	1.4443	0.3883	3.5054
29	16.54	2.97	4	18	0.460	0.0	0.5	1.1233	0.6436	3.2919
30	15.84	3.75	4	18	0.450	0.0	0.5	1.1578	0.5260	3.5054
31	14.58	4.87	2	18	0.450	0.0	0.5	1.3667	0.3957	3.5054
32	14.68	4.68	2	18	0.440	0.0	0.5	1.4064	0.6548	3.5054
33	14.54	4.73	2	18	0.430	0.0	0.5	1.3830	0.3957	3.3507
34	15.60	4.06	4	18	0.450	0.0	0.5	1.2409	0.5260	3.2742
35	16.14	3.31	2	18	0.420	0.0	0.5	1.1990	0.5260	3.5054
36	14.94	4.26	2	18	0.380	0.0	0.5	1.4094	0.5260	3.5054
37	15.76	3.27	9	18	0.280	0.0	0.5	1.3459	0.5260	3.3960
38	15.72	3.61	2	18	0.220	0.0	0.5	1.0270	0.3301	3.2742
39	15.70	3.69	2	18	0.220	0.0	0.5	1.0780	0.2959	3.2919
40	16.94	1.82	11	18	0.200	0.0	0.5	0.9432	0.4023	2.9411
41	16.10	3.04	4	18	0.190	0.0	0.5	0.9630	0.5247	2.7643
42	16.40	2.32	9	18	0.120	0.0	0.5	1.0779	0.2094	3.2742
43	16.06	2.77	9	18	0.170	0.0	1.0	0.9348	0.2094	3.2742
44	15.50	3.00	6	18	0.120	0.0	1.0	0.7640	0.2094	3.0729
45	15.52	3.29	2	18	0.120	0.0	1.0	0.7728	0.2094	3.1009
46	15.76	2.71	9	18	0.140	0.0	0.5	0.7487	0.2094	3.2742
47	14.80	3.62	2	18	0.170	0.0	0.5	0.9616	0.1476	3.4774
48	15.62	2.88	7	18	0.140	0.0	0.5	0.9309	0.2094	3.2878
49	15.58	3.02	2	18	0.180	0.0	1.0	0.7308	0.2094	3.2878
50	15.78	2.82	7	18	0.140	0.0	1.0	0.7363	0.1736	3.0506
