Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G22	1	G65 | (G70 & G87)	19	3	0.141140	2.7464
G22	2	G65 | G94	18	2	0.318826	2.5187
G22	3	G65 | G87	18	2	0.323016	2.5145
G22	4	G65	19	1	0.106449	2.2811
G23	1	G21 | (G77 & G78)	19	3	0.244487	2.6430
G23	2	G21	19	1	0.136891	2.2506
G24	1	~G22	19	1	0.543608	1.8439
G25	1	G38 | (G15 & G75)	16	3	0.197405	2.5401
G25	2	G15 & G75	16	2	0.958610	1.7789
G25	3	(G10 | G15) & (G10 | G88) & (G15 | G23) & (G23 | G88)	17	4	0.567014	1.7205
G26	1	~G3 & (~G69 | ~G8)	17	3	0.531195	2.2563
G26	2	~G3 & ~G81	16	2	0.723780	2.0137
G26	3	~G3	16	1	0.903571	1.3339
G27	1	G46 & G55 & G97	18	3	0.425157	2.4123
G27	2	G16 & G55 & G96	17	3	0.494815	2.2927
G27	3	G16 & G55	17	2	0.687294	2.1002
G27	4	G55 & G97	17	2	0.926425	1.8611
G28	1	G27 | (G48 & G75)	17	3	0.581623	2.2059
G28	2	G27 & (G42 | G48)	17	3	0.634084	2.1534
G28	3	G27 & G58	16	2	0.715687	2.0218
G28	4	G48 & G75	16	2	0.825387	1.9121
G28	5	G75 & G96	16	2	0.867697	1.8698
G28	6	G27	16	1	0.645026	1.5925
G29	1	G76 | (G73 & G83)	17	3	1.217745	1.7875
G30	1	G42 & G61 & G86	18	3	0.490894	2.3466
G30	2	G42 & G86	18	2	1.168013	1.8375
G30	3	G61 & G86	17	2	1.180623	1.7875
G31	1	G31 | G35 | G5	19	3	0.322352	2.5651
G31	2	G35 | (G5 & G88)	20	3	0.441031	2.4965
G31	3	G31 | G35	19	2	0.421429	2.4661
G31	4	G35 | G5	19	2	0.669046	2.2185
G32	1	G44 & G46	18	2	0.935204	1.9023
G32	2	G10 & G44	17	2	1.228316	1.7875
G33	1	G10 & G13	18	2	0.328967	2.5085
G33	2	G13 & (G10 | G76)	18	3	0.328967	2.5085
G33	3	G13	17	1	0.608123	1.6794
G34	1	G12 & (G62 | G80)	17	3	0.300296	2.4872
G34	2	G12 & (G36 | G80)	17	3	0.412692	2.3748
G34	3	G12 & (G14 | G54 | G9)	18	4	0.052897	2.2846
G34	4	G12 & (G14 | G34 | G80)	17	4	0.434776	1.8527
G35	1	G31 & G82	17	2	0.252034	2.5355
G36	1	G34 | G51	20	2	0.097519	2.8400
G36	2	G51	19	1	0.097519	2.2900
G37	1	G29 | (G30 & G57)	17	3	1.195339	1.7875
G37	2	G29 | G30	17	2	1.313032	1.7875
G37	3	G29 | G34	16	2	1.334353	1.7375
G37	4	G29 | G30 | (G2 & G92)	16	4	0.608743	1.6288
G38	1	G53 & G55 & G87	18	3	0.309484	2.5280
G38	2	G18 & G45	19	2	1.333951	1.8875
G38	3	G53 & G87	18	2	1.147006	1.8375
G38	4	G61 & G87	18	2	1.249152	1.8375
G38	5	G55 & G87	18	2	1.251669	1.8375
G38	6	G87	18	1	1.183961	1.3375
G39	1	G76 & (G12 | G26)	16	3	0.906177	1.8313
G39	2	G76 & (G26 | G36)	17	3	0.989727	1.7978
G39	3	G76 & (G26 | G36 | G65 | G86)	16	5	0.037996	1.7620
G39	4	G36 & G76	16	2	0.989727	1.7478
G39	5	G76	16	1	0.989727	1.2478
G40	1	G21 & G9 & G97	17	3	0.506580	2.2809
G40	2	G25 & G9	16	2	0.776194	1.9613
G40	3	G21 & G66	17	2	0.858617	1.9289
G40	4	G21 & G97	17	2	0.867063	1.9204
G40	5	G21 & G9	17	2	0.911941	1.8756
G40	6	G9 & G97	16	2	1.227427	1.7375
G40	7	G80	16	1	1.081053	1.2375
G41	1	G10 | G37 | G81	15	3	0.423819	2.2637
G41	2	G10 | G81 | (G37 & G49)	14	4	0.213718	1.9238
G41	3	G14 | G37 | G81	15	3	1.017735	1.6875
G41	4	G10 | G37 | G38	15	3	1.278477	1.6875
G41	5	G10 | G37	15	2	1.285437	1.6875
G41	6	G37 | G81	15	2	1.297774	1.6875
G41	7	G32 | G49 | G81	14	3	1.061236	1.6375
G41	8	G37 | G69	14	2	1.222504	1.6375
G41	9	G37 | G38	14	2	1.291650	1.6375
G41	10	G10 | G37 | G56 | G81	14	4	1.192742	1.1375
G42	1	G5 & (G56 | G85)	20	3	0.363820	2.5737
G42	2	G58	19	1	0.528645	1.8589
G42	3	G5	19	1	0.531123	1.8564
G43	1	G21 & (~G2 | ~G91)	19	3	0.455525	2.4320
G43	2	G21 & ~G73	19	2	0.494795	2.3927
G43	3	G21 & (G19 | G98)	18	3	0.461687	2.3758
G43	4	G21 | ~G73	18	2	0.494795	2.3427
G43	5	G21	19	1	0.455525	1.9320
G43	6	~G2 & (G21 | G48) & (G21 | G91)	18	4	0.626964	1.7105
G43	7	~G73	18	1	0.744930	1.5926
G43	8	~G81	18	1	0.784116	1.5534
G44	1	G6 & G71	18	2	0.701561	2.1359
G44	2	G6	17	1	0.734877	1.5526
G45	1	G50 | G93	16	2	0.247598	2.4899
G45	2	G93 | (G50 & G52)	16	3	0.247598	2.4899
G45	3	G50 | G52 | G93	15	3	0.247598	2.4399
G45	4	G61 | G93 | (G50 & G52)	16	4	0.918940	1.3186
G46	1	G27 | G61	18	2	0.900452	1.9370
G46	2	G27 | (G54 & G61) | (G61 & G86)	17	4	0.555966	1.7315
G47	1	~G36 | (G91 & ~G98)	16	3	0.411076	2.3264
G47	2	~G36 | (G91 & ~G63)	16	3	0.415713	2.3218
G47	3	~G36 & (G63 | ~G25)	17	3	0.488276	2.2992
G47	4	~G36 | (G42 & G63)	16	3	0.548590	2.1889
G47	5	~G22	17	1	0.593022	1.6945
G47	6	~G36	16	1	0.564288	1.6732
G48	1	G50 | G62 | G86	18	3	1.190138	1.8375
G48	2	G50 | G62	17	2	1.276152	1.7875
G49	1	G21 & G53 & G67	17	3	0.470644	2.3169
G49	2	G53 & G67	17	2	1.304905	1.7875
G49	3	G21 & G67	17	2	1.307067	1.7875
G49	4	G63 & G67	17	2	1.308054	1.7875
G49	5	G41 & G63 & G67	16	3	0.990002	1.7475
G49	6	G17 & G67	16	2	1.054862	1.7375
G49	7	G31 & G53	16	2	1.281206	1.7375
G49	8	G53 & G82	16	2	1.306755	1.7375
G49	9	G21 & G53 & G63 & G67	17	4	0.657934	1.6296
G49	10	G41 & G53 & G63 & G67	16	4	0.631207	1.6063
G50	1	G70 & ~G10 & ~G32	17	3	0.274576	2.5129
G50	2	~G32 & ~G99	18	2	1.072164	1.8375
G51	1	G22 | (G50 & G72)	19	3	0.187889	2.6996
G51	2	G22 | G72	19	2	0.408709	2.4788
G51	3	G22 | (G28 & G77)	18	3	0.473067	2.3644
G51	4	G22	18	1	0.473067	1.8644
G52	1	G16 | G19	17	2	0.611966	2.1755
G52	2	G19 | G7	18	2	0.736764	2.1007
G53	1	G16 | (G78 & ~G61)	20	3	0.130137	2.8074
G53	2	G78 & (~G16 | ~G89)	20	3	0.131932	2.8056
G53	3	G78 & (G41 | ~G89)	20	3	0.159900	2.7776
G53	4	G78 & ~G89	20	2	0.286262	2.6512
G53	5	G78 & (G71 | ~G61)	20	3	0.461822	2.4757
G53	6	~G89	19	1	0.295321	2.0922
G53	7	G78	20	1	0.499153	1.9383
G54	1	G83 & G9	16	2	0.876107	1.8614
G54	2	G36 & G55	16	2	0.952631	1.7849
G54	3	G75 & G83	15	2	1.016249	1.6875
G55	1	G16 & G9	16	2	0.667415	2.0701
G55	2	G16 & G53 & G66	16	3	1.144960	1.7375
G55	3	G16 & G53 & G9	16	3	1.198561	1.7375
G55	4	G16 & (G53 | G9)	16	3	1.198561	1.7375
G55	5	G16 & G66	16	2	1.396194	1.7375
G55	6	G16 & G53	16	2	1.436084	1.7375
G55	7	G66 & G9	15	2	1.394024	1.6875
G55	8	G16	16	1	0.976258	1.2612
G56	1	G89 & (~G54 | ~G84)	17	3	0.451716	2.3358
G56	2	G89 & ~G54	17	2	0.620433	2.1671
G56	3	G37 & G89	16	2	0.634128	2.1034
G56	4	G89	16	1	0.837032	1.4005
G56	5	G73	16	1	0.891273	1.3462
G57	1	G61 | G73 | G84	18	3	0.815179	2.0223
G57	2	G73 | G84	17	2	1.074306	1.7875
G57	3	G61 | G84	17	2	1.099739	1.7875
G58	1	G35 | (G1 & G31)	20	3	0.325351	2.6121
G58	2	G35 | (G31 & G68)	20	3	0.360712	2.5768
G58	3	G31 | G35	19	2	0.409590	2.4779
G58	4	(G1 & G89) | (G17 & G35) | (G24 & G35)	19	5	0.141179	1.8088
G59	1	G36 & G6 & G73	16	3	0.799387	1.9381
G59	2	G73 & (G36 | G44) & (G36 | G99)	16	4	0.492547	1.7450
G59	3	G36 & G73	16	2	1.154173	1.7375
G59	4	G51 & G73	15	2	1.274724	1.6875
G60	1	~G76 & ~G95	18	2	0.962450	1.8750
G60	2	~G86 & ~G95	18	2	0.965987	1.8715
G60	3	~G95	17	1	0.925073	1.3624
G61	1	G5 & (G23 | G24)	18	3	0.081452	2.7560
G61	2	G5 & G85 & G86	19	3	0.237692	2.6498
G61	3	G5 & (G38 | G86)	19	3	0.441320	2.4462
G61	4	G86 & (G5 | G62)	19	3	0.463440	2.4241
G61	5	G86 & (G29 | G5)	19	3	0.479471	2.4080
G61	6	G5 & G85	19	2	0.482785	2.4047
G61	7	G5 & G86	19	2	0.546733	2.3408
G61	8	G86 & (G5 | G93)	18	3	0.537868	2.2996
G61	9	G86 | (G24 & G38)	19	3	0.687207	2.2003
G61	10	G86 & (G46 | G49)	18	3	0.691777	2.1457
G61	11	G86 & (G49 | G5) & (G5 | G61)	19	4	0.310786	2.0767
G61	12	G86	19	1	0.729390	1.6581
G62	1	G1 & G14	17	2	0.598867	2.1886
G62	2	G14 & (G1 | G47) & (G1 | G50)	17	4	0.142616	2.1449
G62	3	G1 & G14 & G50	16	3	0.837987	1.8995
G62	4	G1 & G82 & (G14 | G19)	16	4	0.483073	1.7544
G63	1	G21 & (G66 | G67)	19	3	0.195049	2.6925
G63	2	G21 | (G66 & G67)	19	3	0.195049	2.6925
G63	3	G66 & (G21 | G67)	19	3	0.195049	2.6925
G63	4	G21 & (G1 | G66)	19	3	0.368033	2.5195
G63	5	G66 & (G1 | G21)	18	3	0.368033	2.4695
G63	6	G21 | G66	18	2	0.368033	2.4695
G63	7	G66 | (G38 & G63)	18	3	0.465028	2.3725
G63	8	G21 | (G1 & G40)	18	3	0.574103	2.2634
G63	9	G21	19	1	0.447264	1.9402
G63	10	G66	18	1	0.431164	1.9063
G64	1	G3 | (G17 & G67)	16	3	0.202103	2.5354
G64	2	G3 & (G17 | G67)	16	3	0.202103	2.5354
G64	3	G3	16	1	0.202103	2.0354
G64	4	G3 | G91	16	2	1.145401	1.7375
G64	5	G3 & (G17 | G49 | G60 | G67)	15	5	0.081507	1.6685
G65	1	~G53	20	1	0.448739	1.9888
G66	1	G21 & (G80 | G83)	19	3	0.191376	2.6961
G66	2	G21 & G80	19	2	0.191376	2.6961
G66	3	G80 & (G21 | G83)	19	3	0.191376	2.6961
G66	4	G80 & (G21 | G68)	19	3	0.314397	2.5731
G66	5	G21 | (G68 & G9)	19	3	0.358016	2.5295
G66	6	G80 & G9	18	2	0.671818	2.1657
G66	7	G21 | G80	18	2	0.688174	2.1493
G66	8	G21 & G9	19	2	0.756697	2.1308
G66	9	G21	19	1	0.671818	1.7157
G66	10	(G21 | G75) & (G21 | G80) & (G21 | G91) & (G75 | G9) & (G80 | G9) & (G9 | G91)	19	5	0.253389	1.6966
G66	11	G80 & (G21 | G55 | G86) & (G55 | G86 | G9)	18	5	0.507079	1.3929
G67	1	G37 & G70	19	2	0.757820	2.1297
G67	2	G37 & G65	18	2	0.900423	1.9371
G68	1	G52 & (G17 | ~G33)	16	3	0.931563	1.8059
G68	2	G52 & (G30 | ~G33)	16	3	1.009357	1.7375
G68	3	G52 & ~G33	16	2	1.035976	1.7375
G68	4	~G33	15	1	1.076734	1.1875
G69	1	G65 | G82 | G84	18	3	0.474585	2.3629
G69	2	G65 | G82	18	2	0.474585	2.3629
G69	3	G65 | G84	17	2	0.604282	2.1832
G69	4	G2 | G65	17	2	0.697225	2.0903
G69	5	G65 | G79 | G82 | G84	17	4	0.470835	1.8167
G69	6	G65	17	1	0.782009	1.5055
G70	1	G13 | G15 | G48	18	3	0.414371	2.4231
G70	2	G15 | (G48 & G52)	18	3	0.451298	2.3862
G70	3	G13 | G48	17	2	0.805704	1.9818
G70	4	G15 | G4	17	2	0.817400	1.9701
G70	5	G15 | G34 | G48	17	3	0.919005	1.8685
G71	1	~G95 & (~G16 | ~G70)	16	3	0.563379	2.1741
G71	2	G81 & ~G95	16	2	1.123973	1.7375
G71	3	~G95	16	1	1.405369	1.2375
G72	1	G84 | (G19 & G42)	20	3	0.153252	2.7842
G72	2	G42 | (G19 & G84)	19	3	0.153252	2.7342
G72	3	G42 | (G74 & G84)	20	3	0.218360	2.7191
G72	4	G42 | G84	20	2	0.349576	2.5879
G72	5	G42	19	1	0.370701	2.0168
G72	6	G84	19	1	0.807968	1.5795
G73	1	G89 | G91	19	2	0.304709	2.5828
G73	2	G5 | G89	18	2	0.660513	2.1770
G73	3	G89 | (G44 & G91) | (G64 & G91)	19	4	0.220071	2.1674
G73	4	G89	18	1	0.649256	1.6882
G74	1	G40 | (G34 & G66)	17	3	0.233966	2.5535
G74	2	G40 | (G17 & G34)	17	3	0.236037	2.5515
G74	3	G34 | G40	16	2	0.342935	2.3946
G74	4	G40 | (G24 & G66)	16	3	0.467032	2.2705
G74	5	G40 | G66	16	2	0.490715	2.2468
G74	6	G40	16	1	0.490715	1.7468
G75	1	G11 | (G55 & G9)	15	3	0.557192	2.1303
G75	2	G55 & (G11 | G9)	15	3	0.557192	2.1303
G75	3	G55 & G9	15	2	0.557192	2.1303
G75	4	G66 & G68 & (G11 | G9)	14	4	0.617568	1.5199
G76	1	G28 & G57 & G58	19	3	0.237401	2.6501
G76	2	G28 & G47 & G57	19	3	0.303807	2.5837
G76	3	G28 & G58 & G71	19	3	0.482365	2.4051
G76	4	G28 & G58	19	2	0.730683	2.1568
G76	5	G28 & G71	19	2	0.784368	2.1031
G76	6	G28 & G31	19	2	0.804179	2.0833
G77	1	G14 | G61 | ~G27	17	3	0.372382	2.4151
G77	2	G14 | ~G27	17	2	1.691752	1.7875
G77	3	G55 | G56	16	2	1.137228	1.7375
G77	4	G14 | ~G27 | (~G100 & ~G85)	16	4	1.044438	1.2375
G77	5	~G27	16	1	1.600106	1.2375
G78	1	G21 & ~G31 & ~G61	20	3	0.199655	2.7378
G78	2	G21 & (G31 | ~G61)	20	3	0.199655	2.7378
G78	3	G21	20	1	0.419227	2.0183
G78	4	~G31	19	1	0.509311	1.8782
G79	1	G19 & G42 & G68	18	3	0.566361	2.2711
G79	2	G42 & G68 & G85	18	3	0.745896	2.0916
G79	3	G42 & G85 & G89	17	3	0.767718	2.0198
G79	4	G19 & G51	17	2	0.835538	1.9520
G79	5	G68 & G8 & G85	17	3	0.836037	1.9515
G79	6	G42 & G51 & G68 & G8	17	4	0.499438	1.7881
G79	7	G42 & G68	17	2	1.177406	1.7875
G79	8	G68 & G85	17	2	1.200456	1.7875
G80	1	G21 | (G39 & G98)	19	3	0.159793	2.7277
G80	2	G21 & (G39 | G98)	18	3	0.159793	2.6777
G80	3	G21 & G98	18	2	0.159793	2.6777
G80	4	G21 | (G28 & G50)	19	3	0.335631	2.5519
G80	5	G21 | G98	18	2	0.503293	2.3342
G80	6	G21	19	1	0.159793	2.2277
G80	7	G34 | (G21 & G39) | (G21 & G98)	18	4	0.472241	1.8653
G80	8	G21 | (G28 & G39) | (G28 & G98) | (G39 & G42) | (G42 & G98)	18	5	0.418712	1.4813
G80	9	G21 & (G28 | G39 | G98) & (G39 | G42 | G98)	18	5	0.418712	1.4813
G81	1	G35 | G89	19	2	0.665354	2.2221
G81	2	G89 | (G35 & G76)	19	3	0.850119	2.0374
G81	3	G35 | (G89 & G97)	20	3	1.008993	1.9375
G81	4	G35 | G5	19	2	1.038378	1.8875
G82	1	G13 | G38 | G72	18	3	0.632537	2.2050
G82	2	G38 | G62 | G72	17	3	0.882033	1.9055
G83	1	~G25 & (G79 | ~G2)	17	3	1.005336	1.7875
G83	2	~G2 & ~G25	17	2	1.044176	1.7875
G83	3	~G25	17	1	0.983168	1.3043
G84	1	~G9	20	1	0.585910	1.8516
G85	1	G24	20	1	0.181210	2.2563
G86	1	G24 & G3 & G8	20	3	0.099557	2.8379
G86	2	G24 & G3	20	2	0.227990	2.7095
G86	3	G1 & G24	19	2	0.262085	2.6254
G86	4	G24 & G52	19	2	0.278410	2.6091
G86	5	G24 & G8	19	2	0.279801	2.6077
G86	6	G24	19	1	0.245290	2.1422
G87	1	G17 & G24 & G66	20	3	0.234933	2.7026
G87	2	G17 & G24 & G7	19	3	0.277991	2.6095
G87	3	G17 & G24	19	2	0.309532	2.5780
G87	4	G24 & G26 & G68 & G82	19	4	0.039877	2.3476
G87	5	G40 & G86	20	2	0.615788	2.3217
G87	6	G74 & G86	19	2	0.640000	2.2475
G87	7	G14 & G26 & G68	19	3	0.975010	1.9125
G88	1	G68 | G86	19	2	0.629917	2.2576
G89	1	G73 | G87	19	2	0.224537	2.6630
G89	2	G73 | G87 | G89	19	3	0.255055	2.6324
G89	3	G87 | G89	19	2	0.318908	2.5686
G89	4	G35 | G73	19	2	0.559965	2.3275
G89	5	G73 | (G65 & G87) | (G70 & G87)	18	4	0.235682	2.1018
G89	6	G89	18	1	0.654394	1.6831
G89	7	G73	18	1	0.673962	1.6635
G90	1	G72 | G79 | G83	16	3	0.325427	2.4121
G90	2	G79 | G83 | G92	16	3	0.394659	2.3428
G90	3	G72 | G83 | G92	17	3	0.925967	1.8615
G90	4	G83 | G92	16	2	0.946624	1.7909
G90	5	G72 | G83	17	2	1.067484	1.7875
G90	6	G39 | G83	16	2	0.966562	1.7709
G90	7	G72 | G92	16	2	0.993809	1.7437
G90	8	G83	16	1	1.030396	1.2375
G91	1	G23 & G30 & G83	19	3	0.283968	2.6035
G91	2	G23 & G30 & G73	19	3	0.294694	2.5928
G91	3	G23 & G32 & G73	19	3	0.408602	2.4789
G91	4	G32 & G57 & G9	20	3	0.542706	2.3948
G91	5	G22 & G23 & G30 & G32	19	4	0.239058	2.1484
G91	6	G22 & G23 & G30 & G32 & G83	19	5	0.026897	1.9231
G91	7	G23 & G31	19	2	1.013426	1.8875
G91	8	G16 & G73	19	2	1.072155	1.8875
G91	9	G23 & G73	19	2	1.073524	1.8875
G92	1	G3 & G73 & G75	16	3	0.694572	2.0429
G92	2	G73 & ~G33	16	2	0.718340	2.0192
G92	3	G73 & G75	16	2	1.052253	1.7375
G93	1	G25 & G33 & G65 & G67	17	4	0.331785	1.9557
G93	2	G25 & G33 & G65	17	3	0.848320	1.9392
G93	3	G18 & G25 & G33	16	3	0.966792	1.7707
G93	4	G25 & G33	16	2	1.086716	1.7375
G94	1	G12 | (G34 & G84)	16	3	0.645214	2.0923
G94	2	G12 & (G34 | ~G3)	17	3	1.062208	1.7875
G94	3	G34 | ~G3	16	2	1.219693	1.7375
G94	4	G12	16	1	0.667073	1.5704
G94	5	G12 & (G1 | G23 | G3) & (G1 | G23 | G42)	16	5	0.359790	1.4402
G95	1	G97 & (G10 | G54)	17	3	0.387294	2.4002
G95	2	G54 | (G29 & G79)	18	3	0.443122	2.3944
G95	3	G54	17	1	0.512586	1.7749
G96	1	G37 & (G32 | G95)	16	3	0.246138	2.4914
G96	2	G18 | (G32 & G53)	15	3	0.503578	2.1839
G97	1	G50 | G60 | G78	17	3	0.702397	2.0851
G97	2	G60 | G78 | G9	17	3	1.299103	1.7875
G97	3	G60 | G9	17	2	1.329415	1.7875
G97	4	G75 | (G100 & G38)	16	3	1.160638	1.7375
G98	1	G21 | (G11 & G46)	20	3	0.265788	2.6717
G98	2	G21 | (G11 & G34)	20	3	0.355916	2.5816
G98	3	G11 | G21 | G49	19	3	0.309577	2.5779
G98	4	G21 | (G11 & G71)	20	3	0.369912	2.5676
G98	5	G11 | G21	20	2	0.651927	2.2856
G98	6	G21 & (G11 | G46 | G97)	19	4	0.106632	2.2809
G98	7	G21	20	1	0.265788	2.1717
G99	1	G100 & G23 & G95	18	3	0.465553	2.3719
G99	2	G100 & G23	17	2	0.854780	1.9327
G100	1	G49 | G62 | G67	17	3	0.246604	2.5409
G100	2	G49 | G62 | G99	16	3	0.536570	2.2009
G100	3	G49 | G67	16	2	0.687355	2.0501
G100	4	G32 | G49	16	2	0.858018	1.8795
G100	5	G49 | G62 | (G2 & G59)	16	4	0.612897	1.6246
