rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	True	19	1	0.5	True	1	10	0.33377651632183325
2	True	19	1	0.5	True	1	10	0.33377651632183325
3	G1 | G4 | G7	19	3	0.0	G1, G4, G7	3	10	0.33377651632183325
4	True	19	1	0.5	True	1	10	0.33377651632183325
5	G1 | G4 | G7	19	3	0.0	G1, G4, G7	3	10	0.33377651632183325
6	G1 | G4 | G7	19	3	0.0	G1, G4, G7	3	10	0.33377651632183325
7	G1 | G4 | G7	19	3	0.0	G1, G4, G7	3	10	0.33377651632183325
8	G4 | G7 | ~G1	19	3	0.0	G1, G4, G7	3	10	0.33377651632183325
9	G1 | G4 | G7	19	3	0.0	G1, G4, G7	3	10	0.33377651632183325
10	G1 | G4 | G7	19	3	0.0	G1, G4, G7	3	10	0.33377651632183325
11	G1 | G4 | G7	19	3	0.0	G1, G4, G7	3	10	0.33377651632183325
12	G1 | G4 | G7	19	3	0.0	G1, G4, G7	3	10	0.33377651632183325
13	G1 | G4 | G7	19	3	0.0	G1, G4, G7	3	10	0.33377651632183325
14	G1 | G4 | G7	19	3	0.0	G1, G4, G7	3	10	0.33377651632183325
15	G1 | G4 | G7	19	3	0.0	G1, G4, G7	3	10	0.33377651632183325
16	G1 | G4 | G7	19	3	0.0	G1, G4, G7	3	10	0.33377651632183325
17	G1 | G4 | G7	19	3	0.0	G1, G4, G7	3	10	0.33377651632183325
18	True	19	1	0.5	True	1	10	0.7208631195178073
19	True	19	1	0.5	True	1	10	0.723199090549277
20	G10 | G4 | G7	19	3	0.0	G10, G4, G7	3	10	0.7703786080345056
21	G4 | G7	19	2	0.0	G4, G7	2	10	0.7745230149827991
22	G1 | G3 | G4 | G7	19	4	0.5	G1, G3, G4, G7	4	10	0.41779860803738456
23	G4 | G7 | (~G1 & ~G6)	19	4	0.5	G1, G4, G6, G7	4	10	0.5326619479432397
24	G2 | G3 | G4 | G7	19	4	0.5	G2, G3, G4, G7	4	10	0.6282859918320634
25	G1 | G7	18	2	0.0	G1, G7	2	10	0.33377651632183325
26	G1 | G7	18	2	0.0	G1, G7	2	10	0.723199090549277
27	G1 | G7	18	2	0.0	G1, G7	2	10	0.723199090549277
28	G1 | G7	18	2	0.0	G1, G7	2	10	0.723199090549277
29	G1 | G7	18	2	0.0	G1, G7	2	10	0.723199090549277
30	G1 | G7	18	2	0.0	G1, G7	2	10	0.723199090549277
31	G1 | G7	18	2	0.0	G1, G7	2	10	0.723199090549277
32	G1 | G7	18	2	0.0	G1, G7	2	10	0.723199090549277
33	G1 | G7	18	2	0.0	G1, G7	2	10	0.723199090549277
34	G6 | G7 | G8	18	3	0.0	G6, G7, G8	3	10	0.7325149290061146
35	G3 | G4	18	2	0.0	G3, G4	2	10	1.1620600073787233
36	G2 | G7	17	2	0.0	G2, G7	2	10	0.7574347604755237
37	G7	17	1	0.5	G7	1	10	0.7696431589944187
38	G7	17	1	0.5	G7	1	10	0.7696431589944187
39	G7	17	1	0.5	G7	1	10	0.7696431589944187
40	G7	17	1	0.5	G7	1	10	0.7696431589944187
41	G7	17	1	0.5	G7	1	10	0.7696431589944187
42	G7	17	1	0.5	G7	1	10	0.7696431589944187
43	G4 | G8	14	2	0.0	G4, G8	2	10	1.082572977191419
44	G2 | G4	14	2	0.0	G2, G4	2	10	1.144914807852528
45	G4	13	1	0.5	G4	1	10	1.0822536007398673
46	G4	13	1	0.5	G4	1	10	1.181700629343852
47	G4	13	1	0.5	G4	1	10	1.181700629343852
48	G1	11	1	0.5	G1	1	10	0.8872657864834949
49	G1	11	1	0.5	G1	1	10	0.8872657864834949
50	~G1 & ~G4 & ~G7	1	3	0.0	G1, G4, G7	3	10	0.33377651632183325
