rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G10	20	1	0.5	G10	1	6	0.16292555475426956
2	G10	20	1	0.5	G10	1	6	0.16292555475426956
3	G10	20	1	0.5	G10	1	6	0.16292555475426956
4	G10	20	1	0.5	G10	1	6	0.16292555475426956
5	G10 & (G5 | G8)	20	3	0.0	G10, G5, G8	3	6	0.16292555475426956
6	G10	20	1	0.5	G10	1	6	0.16292555475426956
7	G10	20	1	0.5	G10	1	6	0.16292555475426956
8	G10	20	1	0.5	G10	1	6	0.16292555475426956
9	G10	20	1	0.5	G10	1	6	0.16292555475426956
10	G10 & G5	20	2	0.0	G10, G5	2	6	0.16292555475426956
11	G10 & (G5 | G8)	20	3	0.0	G10, G5, G8	3	6	0.16292555475426956
12	G10	20	1	0.5	G10	1	6	0.16292555475426956
13	G10	20	1	0.5	G10	1	6	0.16292555475426956
14	G10	20	1	0.5	G10	1	6	0.16292555475426956
15	G10	20	1	0.5	G10	1	6	0.16292555475426956
16	G10 & G5	20	2	0.0	G10, G5	2	6	0.4256377790653315
17	G10 & G5	20	2	0.0	G10, G5	2	6	0.4256377790653315
18	G10 & G5	20	2	0.0	G10, G5	2	6	0.4256377790653315
19	G10 & G5	20	2	0.0	G10, G5	2	6	0.4256377790653315
20	G10 | (G5 & G8 & G9)	20	4	0.5	G10, G5, G8, G9	4	6	0.189101910999952
21	G10	20	1	0.5	G10	1	6	1.4528645849753095
22	G10	20	1	0.5	G10	1	6	1.4528645849753095
23	G10	20	1	0.5	G10	1	6	1.4528645849753095
24	G10	20	1	0.5	G10	1	6	1.4528645849753095
25	G10	20	1	0.5	G10	1	6	1.4528645849753095
26	G10	20	1	0.5	G10	1	6	1.4528645849753095
27	G10	20	1	0.5	G10	1	6	1.4528645849753095
28	G10	20	1	0.5	G10	1	6	1.4528645849753095
29	G10 & G5 & G8	19	3	0.0	G10, G5, G8	3	6	0.16292555475426956
30	G10 & G5 & G8	19	3	0.0	G10, G5, G8	3	6	0.16292555475426956
31	G10 & G5 & G8	19	3	0.0	G10, G5, G8	3	6	0.16292555475426956
32	G6 & G8	19	2	0.0	G6, G8	2	6	0.3780823316852948
33	G10 & G8	19	2	0.0	G10, G8	2	6	0.38270719012149435
34	G10 & G8	19	2	0.0	G10, G8	2	6	0.38270719012149435
35	G8 & G9	19	2	0.0	G8, G9	2	6	0.4658353102760348
36	G10 & (G3 | G8) & (G5 | G8)	19	4	0.5	G10, G3, G5, G8	4	6	0.09563135865473936
37	G10 & G5 & G6 & G8	19	4	0.5	G10, G5, G6, G8	4	6	0.14641706931865323
38	G10 & G2 & G8 & G9	19	4	0.5	G10, G2, G8, G9	4	6	0.31925914343360984
39	G5 & G8	16	2	0.0	G5, G8	2	6	0.2459729266407351
40	G2 | G8	9	2	0.0	G2, G8	2	6	0.16809753945076206
41	G1	9	1	0.5	G1	1	6	0.4692769390907101
42	G8	9	1	0.5	G8	1	6	0.4784555992108217
43	G5	9	1	0.5	G5	1	6	0.5403801423194485
44	G5	9	1	0.5	G5	1	6	0.5403801423194485
45	G2 | G5	8	2	0.0	G2, G5	2	6	0.43668333460925524
46	G10 | G5 | G8	2	3	0.0	G10, G5, G8	3	6	0.16292555475426956
47	G10 | G5 | G8	2	3	0.0	G10, G5, G8	3	6	0.16292555475426956
48	G5 | G8	2	2	0.0	G5, G8	2	6	0.2459729266407351
49	G5 | G8	2	2	0.0	G5, G8	2	6	0.2459729266407351
50	G5 | G8	2	2	0.0	G5, G8	2	6	0.2459729266407351
