rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G10 & G2 & G5	19	3	0.0	G10, G2, G5	3	5	0.21877672045580987
2	G10 & G2 & G5	19	3	0.0	G10, G2, G5	3	5	0.21877672045580987
3	G10 & G2 & G5	19	3	0.0	G10, G2, G5	3	5	0.21877672045580987
4	G10 & G2 & G5	19	3	0.0	G10, G2, G5	3	5	0.21877672045580987
5	G10 & G2 & G5	19	3	0.0	G10, G2, G5	3	5	0.21877672045580987
6	G10 & G2 & ~G5	19	3	0.0	G10, G2, G5	3	5	0.21877672045580987
7	G10 & G2 & G5	19	3	0.0	G10, G2, G5	3	5	0.21877672045580987
8	G10 & G2 & G5	19	3	0.0	G10, G2, G5	3	5	0.21877672045580987
9	G10 & G2 & G5	19	3	0.0	G10, G2, G5	3	5	0.21877672045580987
10	G10 & G2 & G5	19	3	0.0	G10, G2, G5	3	5	0.21877672045580987
11	G10 & G2 & G5	19	3	0.0	G10, G2, G5	3	5	0.21877672045580987
12	G10 & G2 & G5	19	3	0.0	G10, G2, G5	3	5	0.21877672045580987
13	G10 & G2 & G5	19	3	0.0	G10, G2, G5	3	5	0.21877672045580987
14	G10 & G2 & G5	19	3	0.0	G10, G2, G5	3	5	0.21877672045580987
15	G10 & G2 & G5	19	3	0.0	G10, G2, G5	3	5	0.21877672045580987
16	G10 & G2 & G5	19	3	0.0	G10, G2, G5	3	5	0.21877672045580987
17	G2 & G6	19	2	0.0	G2, G6	2	5	1.1236147540245751
18	G10 & G2	19	2	0.0	G10, G2	2	5	1.1657901551524443
19	G10 & G2	19	2	0.0	G10, G2	2	5	1.1657901551524443
20	G2 & G9	19	2	0.0	G2, G9	2	5	1.2472262298564043
21	G10 & G6 & G9	19	3	0.0	G10, G6, G9	3	5	1.400006742225951
22	G10 & G6	19	2	0.0	G10, G6	2	5	1.401606220133932
23	G10 & G2 & G5 & G9	19	4	0.5	G10, G2, G5, G9	4	5	0.20466200045344965
24	G1 & G10 & G2 & ~G5	19	4	0.5	G1, G10, G2, G5	4	5	0.4957334198564577
25	G10 & G3 & G5 & G9	19	4	0.5	G10, G3, G5, G9	4	5	0.6473535410027207
26	G10 & G3 & G5 & G9	19	4	0.5	G10, G3, G5, G9	4	5	0.6473535410027207
27	G10 & G2 & G5 & G7	19	4	0.5	G10, G2, G5, G7	4	5	0.8156659663691292
28	G10 & G3 & G5 & G6	19	4	0.5	G10, G3, G5, G6	4	5	0.8791986825335147
29	G10 & G2 & G3 & G5 & G6	19	5	1.0	G10, G2, G3, G5, G6	5	5	0.2381812425811573
30	G10 & G2 & G3 & G5 & G9	19	5	1.0	G10, G2, G3, G5, G9	5	5	0.5408751735151394
31	G1 & G10 & G2 & G5 & G6 & G9	19	6	1.5	G1, G10, G2, G5, G6, G9	6	5	0.11591092045057623
32	G10 & G3 & G5 & G6 & G8 & G9	19	6	1.5	G10, G3, G5, G6, G8, G9	6	5	0.30252152883925304
33	G2 & G5 & G7	18	3	0.0	G2, G5, G7	3	5	0.8171053811706676
34	G10 & G5	18	2	0.0	G10, G5	2	5	1.1039660679509695
35	G10 & G5	18	2	0.0	G10, G5	2	5	1.1039660679509695
36	G10 & G5	18	2	0.0	G10, G5	2	5	1.1039660679509695
37	G3 & G9	18	2	0.0	G3, G9	2	5	1.2813806817461169
38	G10	18	1	0.5	G10	1	5	1.3221548482695857
39	G1 & G2	17	2	0.0	G1, G2	2	5	1.1812546476580377
40	G2	17	1	0.5	G2	1	5	0.9394580406216985
41	G2	17	1	0.5	G2	1	5	0.9394580406216985
42	G2	17	1	0.5	G2	1	5	0.9394580406216985
43	G2	17	1	0.5	G2	1	5	0.9394580406216985
44	G8	11	1	0.5	G8	1	5	1.3801189705162624
45	G8	11	1	0.5	G8	1	5	1.3801189705162624
46	G8	11	1	0.5	G8	1	5	1.3801189705162624
47	G5	7	1	0.5	G5	1	5	1.431601313121197
48	G3 & G7	4	2	0.0	G3, G7	2	5	1.1960008773095534
49	G7	3	1	0.5	G7	1	5	1.3268192349349035
50	G3	2	1	0.5	G3	1	5	1.3342397254982763
