rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G4 | G8 | G9	19	3	0.0	G4, G8, G9	3	4	0.19886024739229027
2	G4 | G8 | G9	19	3	0.0	G4, G8, G9	3	4	0.19886024739229027
3	G4 | G8 | G9	19	3	0.0	G4, G8, G9	3	4	0.19886024739229027
4	G4 | G8 | G9	19	3	0.0	G4, G8, G9	3	4	0.19886024739229027
5	G4 | G8 | G9	19	3	0.0	G4, G8, G9	3	4	0.19886024739229027
6	G4 | G8 | G9	19	3	0.0	G4, G8, G9	3	4	0.19886024739229027
7	G4 | G8 | G9	19	3	0.0	G4, G8, G9	3	4	0.19886024739229027
8	G4 | G8 | G9	19	3	0.0	G4, G8, G9	3	4	0.19886024739229027
9	G4 | G8 | G9	19	3	0.0	G4, G8, G9	3	4	0.19886024739229027
10	G4 | G8 | G9	19	3	0.0	G4, G8, G9	3	4	0.19886024739229027
11	G4 | G8 | G9	19	3	0.0	G4, G8, G9	3	4	0.19886024739229027
12	G4 | G8 | G9	19	3	0.0	G4, G8, G9	3	4	0.19886024739229027
13	G4 | G8 | G9	19	3	0.0	G4, G8, G9	3	4	0.19886024739229027
14	G4 | G8 | G9	19	3	0.0	G4, G8, G9	3	4	0.19886024739229027
15	G2 | G4 | G8	19	3	0.0	G2, G4, G8	3	4	0.26329483401420295
16	G4 | G8	19	2	0.0	G4, G8	2	4	0.26479362091117153
17	G4 | G8	19	2	0.0	G4, G8	2	4	0.26479362091117153
18	G4 | G8	19	2	0.0	G4, G8	2	4	0.26479362091117153
19	G1 | G4	19	2	0.0	G1, G4	2	4	0.338869180772401
20	G8 | G9	19	2	0.0	G8, G9	2	4	0.3921135915964806
21	G8 | G9	19	2	0.0	G8, G9	2	4	0.3921135915964806
22	G1 | G9 | (G10 & G4)	19	4	0.5	G1, G10, G4, G9	4	4	0.27319819707048865
23	G1 | G8	18	2	0.0	G1, G8	2	4	0.23796942102212104
24	G1 | G4 | G6	18	3	0.0	G1, G4, G6	3	4	0.2888272368510034
25	G4 | G9	18	2	0.0	G4, G9	2	4	0.5906462492681274
26	G4 | G9	18	2	0.0	G4, G9	2	4	0.5906462492681274
27	G4 | G9	18	2	0.0	G4, G9	2	4	0.5906462492681274
28	G4 | G9	18	2	0.0	G4, G9	2	4	0.5906462492681274
29	G4 | G9	18	2	0.0	G4, G9	2	4	0.5906462492681274
30	G1	18	1	0.5	G1	1	4	0.47711225629662374
31	G4	18	1	0.5	G4	1	4	0.5657736696417643
32	G1 | G6 | G8	17	3	0.0	G1, G6, G8	3	4	0.27440179724804453
33	G1 | G6	17	2	0.0	G1, G6	2	4	0.32979962394397566
34	G6 | G8	17	2	0.0	G6, G8	2	4	0.3347187295684866
35	G10 | G4	17	2	0.0	G10, G4	2	4	0.546038613527058
36	G8 | ~G6	13	2	0.0	G6, G8	2	4	0.3347187295684866
37	G1 | G3	13	2	0.0	G1, G3	2	4	0.562290004967868
38	G3 | G4	13	2	0.0	G3, G4	2	4	0.5928603554908128
39	G3	13	1	0.5	G3	1	4	1.9549660876319637
40	G4 | G7	12	2	0.0	G4, G7	2	4	0.5900440553688274
41	G4 | G6 | ~G8	11	3	0.0	G4, G6, G8	3	4	0.2258516352581226
42	G10 | G7 | G9	11	3	0.0	G10, G7, G9	3	4	1.6505155890129433
43	G10 | G7	10	2	0.0	G10, G7	2	4	1.7537468452205907
44	G9	9	1	0.5	G9	1	4	1.3757964843976436
45	G9	9	1	0.5	G9	1	4	1.3757964843976436
46	G9	9	1	0.5	G9	1	4	1.3757964843976436
47	G9	9	1	0.5	G9	1	4	1.3757964843976436
48	~G4 & ~G6 & ~G8	2	3	0.0	G4, G6, G8	3	4	0.2258516352581226
49	~G1	2	1	0.5	G1	1	4	0.47711225629662374
50	~G8 & ~G9	1	2	0.0	G8, G9	2	4	0.3921135915964806
