rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G4 | G8	19	2	0.0	G4, G8	2	2	0.11785505243559015
2	G4 | G8	19	2	0.0	G4, G8	2	2	0.11785505243559015
3	G4 | G8	19	2	0.0	G4, G8	2	2	0.11785505243559015
4	G4 | G8	19	2	0.0	G4, G8	2	2	0.11785505243559015
5	G4 | G8	19	2	0.0	G4, G8	2	2	0.11785505243559015
6	G4 | G8	19	2	0.0	G4, G8	2	2	0.11785505243559015
7	G4 | G8	19	2	0.0	G4, G8	2	2	0.11785505243559015
8	G4 | G8	19	2	0.0	G4, G8	2	2	0.11785505243559015
9	G4 | G8	19	2	0.0	G4, G8	2	2	0.11785505243559015
10	G4 | G8	19	2	0.0	G4, G8	2	2	0.11785505243559015
11	G4 | G8	19	2	0.0	G4, G8	2	2	0.11785505243559015
12	G4 | G8	19	2	0.0	G4, G8	2	2	0.11785505243559015
13	G4 | G8 | G9	19	3	0.0	G4, G8, G9	3	2	0.19886024739229027
14	G4 | G8	19	2	0.0	G4, G8	2	2	0.19886024739229027
15	G2 | G4 | G8	19	3	0.0	G2, G4, G8	3	2	0.26329483401420295
16	G4 | G8	19	2	0.0	G4, G8	2	2	0.26479362091117153
17	G4 | G8	19	2	0.0	G4, G8	2	2	0.26479362091117153
18	G4 | G8	19	2	0.0	G4, G8	2	2	0.26479362091117153
19	G4 | G8	19	2	0.0	G4, G8	2	2	0.26479362091117153
20	G4 | G8	19	2	0.0	G4, G8	2	2	0.26479362091117153
21	G4 | G8	19	2	0.0	G4, G8	2	2	0.26479362091117153
22	G4 | G8	19	2	0.0	G4, G8	2	2	0.26479362091117153
23	G2 | G4	19	2	0.0	G2, G4	2	2	0.35781488990493765
24	G2 | G4 | (G10 & G8)	19	4	0.5	G10, G2, G4, G8	4	2	0.08373229382832667
25	G10 | G4 | G8	18	3	0.0	G10, G4, G8	3	2	0.11785505243559015
26	G4 | (G10 & G2)	18	3	0.0	G10, G2, G4	3	2	0.25755223048386006
27	G8	18	1	0.5	G8	1	2	0.26479362091117153
28	G8	18	1	0.5	G8	1	2	0.42445437236315153
29	G8	18	1	0.5	G8	1	2	0.42445437236315153
30	G10 | G4 | G8	18	3	0.0	G10, G4, G8	3	2	0.08373229382832667
31	G4 | (G10 & G8)	18	3	0.0	G10, G4, G8	3	2	0.19335051154322463
32	G8	18	1	0.5	G8	1	2	0.2503806850940479
33	G8	18	1	0.5	G8	1	2	0.2503806850940479
34	G8	18	1	0.5	G8	1	2	0.2503806850940479
35	G4 & G8	17	2	0.0	G4, G8	2	2	0.26479362091117153
36	G10 | G8	17	2	0.0	G10, G8	2	2	0.42445437236315153
37	G10 | G8	17	2	0.0	G10, G8	2	2	0.42445437236315153
38	G10 | G4	17	2	0.0	G10, G4	2	2	0.546038613527058
39	G10 | G4	17	2	0.0	G10, G4	2	2	0.546038613527058
40	G10 | G4	17	2	0.0	G10, G4	2	2	0.546038613527058
41	G10 | G8	17	2	0.0	G10, G8	2	2	0.19335051154322463
42	G3 | G8	13	2	0.0	G3, G8	2	2	0.4185199378664653
43	G3 | G4	13	2	0.0	G3, G4	2	2	0.5928603554908128
44	True	12	1	0.5	True	1	2	0.41982979108127044
45	G10 | G4 | G7	12	3	0.0	G10, G4, G7	3	2	0.5259019640473058
46	G7 | G8	11	2	0.0	G7, G8	2	2	0.3471016826019143
47	G7 | (G10 & G4) | (G4 & G8)	11	4	0.5	G10, G4, G7, G8	4	2	0.19335051154322463
48	~G9	11	1	0.5	G9	1	2	1.3757964843976436
49	G10 | G6	6	2	0.0	G10, G6	2	2	0.560194345906019
50	G5	4	1	0.5	G5	1	2	0.3457086213482363
