rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	False	18	1	0.5	False	1	1	0.6292486008874744
2	G5 & G6 & G9	18	3	0.0	G5, G6, G9	3	1	0.6292486008874744
3	G5 & G6 & G9	18	3	0.0	G5, G6, G9	3	1	0.6292486008874744
4	False	18	1	0.5	False	1	1	0.6292486008874744
5	G5 & G6 & G9	18	3	0.0	G5, G6, G9	3	1	0.6292486008874744
6	G5 & G6 & G9	18	3	0.0	G5, G6, G9	3	1	0.6292486008874744
7	G5 & G6 & G9	18	3	0.0	G5, G6, G9	3	1	0.6292486008874744
8	False	18	1	0.5	False	1	1	0.6292486008874744
9	G5 & G6 & G9	18	3	0.0	G5, G6, G9	3	1	0.6292486008874744
10	G5 & G6 & G9	18	3	0.0	G5, G6, G9	3	1	0.6292486008874744
11	G5 & G6 & G9	18	3	0.0	G5, G6, G9	3	1	0.6292486008874744
12	G5 & G6 & G9	18	3	0.0	G5, G6, G9	3	1	0.6292486008874744
13	G6 & G9 & ~G5	18	3	0.0	G5, G6, G9	3	1	0.6292486008874744
14	G5 & G6 & G9	18	3	0.0	G5, G6, G9	3	1	0.6292486008874744
15	G5 & G9 & ~G6	18	3	0.0	G5, G6, G9	3	1	0.6292486008874744
16	False	18	1	0.5	False	1	1	0.6292486008874744
17	G5 & G8 & G9	18	3	0.0	G5, G8, G9	3	1	0.9294858771487531
18	G6 & G8	18	2	0.0	G6, G8	2	1	1.276357486296663
19	G7 & G9	18	2	0.0	G7, G9	2	1	1.6432437696139885
20	G5 & G9	18	2	0.0	G5, G9	2	1	1.8738378461539607
21	G5 & G9	18	2	0.0	G5, G9	2	1	1.8738378461539607
22	G5 & G9	18	2	0.0	G5, G9	2	1	1.8738378461539607
23	G5 & G9	18	2	0.0	G5, G9	2	1	1.8738378461539607
24	G5 & G9	18	2	0.0	G5, G9	2	1	1.8738378461539607
25	G5 & G9	18	2	0.0	G5, G9	2	1	1.8738378461539607
26	G6 & G9	18	2	0.0	G6, G9	2	1	2.1259457553572014
27	G6 & G9	18	2	0.0	G6, G9	2	1	2.1259457553572014
28	G6 & G9	18	2	0.0	G6, G9	2	1	2.1259457553572014
29	G6 & G9	18	2	0.0	G6, G9	2	1	2.1259457553572014
30	G6 & G9	18	2	0.0	G6, G9	2	1	2.1259457553572014
31	G5 & G6 & G8 & G9	18	4	0.5	G5, G6, G8, G9	4	1	0.05181859387821462
32	G6 & G9 & (~G5 | ~G8)	18	4	0.5	G5, G6, G8, G9	4	1	0.05181859387821462
33	G3 & G4 & G5 & G9	18	4	0.5	G3, G4, G5, G9	4	1	0.6173197241320258
34	G2 & G5 & G6 & G9	18	4	0.5	G2, G5, G6, G9	4	1	0.7460898609920062
35	G3 & G5 & G8 & G9	18	4	0.5	G3, G5, G8, G9	4	1	0.805602725721989
36	G3 & G5 & G6 & G9	18	4	0.5	G3, G5, G6, G9	4	1	0.8768760893582751
37	G5 & (G6 | G9)	17	3	0.0	G5, G6, G9	3	1	0.6292486008874744
38	G6 | (G5 & G9)	17	3	0.0	G5, G6, G9	3	1	0.6292486008874744
39	G2 & G5	17	2	0.0	G2, G5	2	1	1.275877253851818
40	G6	17	1	0.5	G6	1	1	1.8930036686831642
41	G6	17	1	0.5	G6	1	1	1.8930036686831642
42	~G4	12	1	0.5	G4	1	1	1.6649443855304562
43	~G5	12	1	0.5	G5	1	1	1.8761193845633972
44	G5	8	1	0.5	G5	1	1	0.36557643706574927
45	G5 | ~G9	3	2	0.0	G5, G9	2	1	1.8738378461539607
46	~G9	3	1	0.5	G9	1	1	2.2693568795446803
47	~G9	3	1	0.5	G9	1	1	2.2693568795446803
48	True	2	1	0.5	True	1	1	0.6292486008874744
49	True	2	1	0.5	True	1	1	1.1655139060956996
50	~G5 | ~G9	2	2	0.0	G5, G9	2	1	1.8738378461539607
