rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G4 | G5 | G7	19	3	0.0	G4, G5, G7	3	3	0.603098701586499
2	G3 | G5 | G7	19	3	0.0	G3, G5, G7	3	3	0.6334977181147626
3	G3 | G5 | G7	19	3	0.0	G3, G5, G7	3	3	0.6334977181147626
4	G3 | G5 | G7	19	3	0.0	G3, G5, G7	3	3	0.6334977181147626
5	G3 | G5 | G7	19	3	0.0	G3, G5, G7	3	3	0.6334977181147626
6	G3 | G5 | G7	19	3	0.0	G3, G5, G7	3	3	0.6334977181147626
7	G3 | G5 | G7	19	3	0.0	G3, G5, G7	3	3	0.6334977181147626
8	G3 | G5 | G7	19	3	0.0	G3, G5, G7	3	3	0.6334977181147626
9	G3 | G5 | G7	19	3	0.0	G3, G5, G7	3	3	0.6334977181147626
10	G3 | G5 | G7	19	3	0.0	G3, G5, G7	3	3	0.6334977181147626
11	G3 | G5 | G7	19	3	0.0	G3, G5, G7	3	3	0.6334977181147626
12	G3 | G5 | G7	19	3	0.0	G3, G5, G7	3	3	0.6334977181147626
13	G3 | G5 | G7	19	3	0.0	G3, G5, G7	3	3	0.6334977181147626
14	G3 | G5 | G7	19	3	0.0	G3, G5, G7	3	3	0.6334977181147626
15	G3 | G4 | G7	19	3	0.0	G3, G4, G7	3	3	0.7437919472989245
16	G3 | G7	19	2	0.0	G3, G7	2	3	0.7489746985112666
17	G3 | G7	19	2	0.0	G3, G7	2	3	0.7489746985112666
18	G3 | G7	19	2	0.0	G3, G7	2	3	0.7489746985112666
19	G2 | G3 | G5	19	3	0.0	G2, G3, G5	3	3	1.1410146804147423
20	G10 | G2 | G3	19	3	0.0	G10, G2, G3	3	3	1.1765046431514634
21	G3 | G5	19	2	0.0	G3, G5	2	3	1.2238100156913123
22	G3 | G5	19	2	0.0	G3, G5	2	3	1.2238100156913123
23	G3 | G5	19	2	0.0	G3, G5	2	3	1.2238100156913123
24	G2 | G4 | G5 | G7	19	4	0.5	G2, G4, G5, G7	4	3	0.3731829810788162
25	G1 | G10 | G3 | G5	19	4	0.5	G1, G10, G3, G5	4	3	0.5212893729803745
26	G10 | G2 | G3 | G7	19	4	0.5	G10, G2, G3, G7	4	3	0.6349848314313289
27	G10 | G2 | G3 | G5	19	4	0.5	G10, G2, G3, G5	4	3	0.8136238414115446
28	G3 | ~G10	18	2	0.0	G10, G3	2	3	1.1777085729857
29	G1 | G5	18	2	0.0	G1, G5	2	3	1.2100607223394946
30	G2 | ~G10	18	2	0.0	G10, G2	2	3	1.2267919728457362
31	G2 | G3	18	2	0.0	G2, G3	2	3	1.2400389014427105
32	G3 | G8	18	2	0.0	G3, G8	2	3	1.2408324314274246
33	G1 | G3	18	2	0.0	G1, G3	2	3	1.2410557319381215
34	G5 | G7	17	2	0.0	G5, G7	2	3	0.6983516747656073
35	G5 | G7	17	2	0.0	G5, G7	2	3	0.6983516747656073
36	G5 | G7	17	2	0.0	G5, G7	2	3	0.6983516747656073
37	G7	17	1	0.5	G7	1	3	0.7696431589944187
38	G7	17	1	0.5	G7	1	3	0.7696431589944187
39	G7	17	1	0.5	G7	1	3	0.7696431589944187
40	G7	17	1	0.5	G7	1	3	0.7696431589944187
41	G3 & G7	16	2	0.0	G3, G7	2	3	0.7489746985112666
42	G3 & G7	16	2	0.0	G3, G7	2	3	0.7489746985112666
43	G10 | G2 | G5	12	3	0.0	G10, G2, G5	3	3	0.9032851911029237
44	G5	11	1	0.5	G5	1	3	0.7959867022274586
45	G5	11	1	0.5	G5	1	3	0.7959867022274586
46	G8	11	1	0.5	G8	1	3	0.9804126220370382
47	G10 | G2	4	2	0.0	G10, G2	2	3	1.2267919728457362
48	G2	3	1	0.5	G2	1	3	1.0904269483684619
49	G2	3	1	0.5	G2	1	3	1.0904269483684619
50	G10	2	1	0.5	G10	1	3	1.2334491980939564
