rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G3 | G5 | G9	18	3	0.0	G3, G5, G9	3	6	0.4280393238328448
2	G3 | G5 | G9	18	3	0.0	G3, G5, G9	3	6	0.4280393238328448
3	G3 | G5 | G9	18	3	0.0	G3, G5, G9	3	6	0.4280393238328448
4	G3 | G5 | G9	18	3	0.0	G3, G5, G9	3	6	0.4280393238328448
5	G3 | G5 | G9	18	3	0.0	G3, G5, G9	3	6	0.4280393238328448
6	G3 | G5 | G9	18	3	0.0	G3, G5, G9	3	6	0.4280393238328448
7	G3 | G5 | G9	18	3	0.0	G3, G5, G9	3	6	0.4280393238328448
8	G3 | G5 | G9	18	3	0.0	G3, G5, G9	3	6	0.4280393238328448
9	G3 | G5 | G9	18	3	0.0	G3, G5, G9	3	6	0.4280393238328448
10	G3 | G5 | G9	18	3	0.0	G3, G5, G9	3	6	0.4280393238328448
11	G3 | G5 | G9	18	3	0.0	G3, G5, G9	3	6	0.4280393238328448
12	G3 | G5 | G9	18	3	0.0	G3, G5, G9	3	6	0.4280393238328448
13	G3 | G5 | G9	18	3	0.0	G3, G5, G9	3	6	0.4280393238328448
14	G3 | G5 | G9	18	3	0.0	G3, G5, G9	3	6	0.4280393238328448
15	G3 | G5 | G9	18	3	0.0	G3, G5, G9	3	6	0.4280393238328448
16	G3 | G5 | G9	18	3	0.0	G3, G5, G9	3	6	0.4280393238328448
17	G3 | G5 | G9	18	3	0.0	G3, G5, G9	3	6	0.4280393238328448
18	G3 | G5 | G9	18	3	0.0	G3, G5, G9	3	6	0.4280393238328448
19	G3 | G5 | G9	18	3	0.0	G3, G5, G9	3	6	0.4280393238328448
20	G3 | G5 | G6	18	3	0.0	G3, G5, G6	3	6	0.6209902912436204
21	G3 | G5	18	2	0.0	G3, G5	2	6	0.8725529029285078
22	G3 | G5 | G6 | G9	18	4	0.5	G3, G5, G6, G9	4	6	0.1239752037879884
23	G3 | G5 | G6 | G9	18	4	0.5	G3, G5, G6, G9	4	6	0.289879169175062
24	G3 | G5 | G6 | G8 | G9	18	5	1.0	G3, G5, G6, G8, G9	5	6	0.28762655555918676
25	G2 | G3 | G9	17	3	0.0	G2, G3, G9	3	6	0.6630880709414678
26	G3 | G6	17	2	0.0	G3, G6	2	6	0.7770779313714937
27	G3 | G9	17	2	0.0	G3, G9	2	6	0.9053365088004507
28	G3 | G9	17	2	0.0	G3, G9	2	6	0.9053365088004507
29	G3 | G9	17	2	0.0	G3, G9	2	6	0.9053365088004507
30	G3 | G9	17	2	0.0	G3, G9	2	6	0.9053365088004507
31	G3 | G9	17	2	0.0	G3, G9	2	6	0.9053365088004507
32	G3	17	1	0.5	G3	1	6	0.9053365088004507
33	G3 | G9	17	2	0.0	G3, G9	2	6	0.9053365088004507
34	G5 | G8	17	2	0.0	G5, G8	2	6	1.0852972539851236
35	G3	17	1	0.5	G3	1	6	1.2738141154168408
36	G3	17	1	0.5	G3	1	6	1.2738141154168408
37	G5 | G6 | G9	15	3	0.0	G5, G6, G9	3	6	0.6181509110361991
38	G5 | G9	15	2	0.0	G5, G9	2	6	0.7368576023625929
39	G5 | G9	15	2	0.0	G5, G9	2	6	0.7368576023625929
40	G5 | G9	15	2	0.0	G5, G9	2	6	0.7368576023625929
41	G5 | G6	14	2	0.0	G5, G6	2	6	0.9852193023544649
42	G5 | G6	14	2	0.0	G5, G6	2	6	0.9852193023544649
43	G5 | G6	14	2	0.0	G5, G6	2	6	0.9852193023544649
44	G5	14	1	0.5	G5	1	6	1.1309226880956247
45	G2 | G6 | G8 | G9	10	4	0.5	G2, G6, G8, G9	4	6	0.6190328940974332
46	G4 & (G5 | G9)	7	3	0.0	G4, G5, G9	3	6	0.6156341727499327
47	G6 | G9	4	2	0.0	G6, G9	2	6	0.6239577046596748
48	~G7	4	1	0.5	G7	1	6	1.543971825415658
49	G9	3	1	0.5	G9	1	6	0.6181509110361991
50	G10	3	1	0.5	G10	1	6	1.397648313479799
