rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G10 & G5 & ~G8	20	3	0.0	G10, G5, G8	3	5	0.16292555475426956
2	G10 & G5 & ~G8	20	3	0.0	G10, G5, G8	3	5	0.16292555475426956
3	G10 & G5 & ~G8	20	3	0.0	G10, G5, G8	3	5	0.16292555475426956
4	G10 & G5 & ~G8	20	3	0.0	G10, G5, G8	3	5	0.16292555475426956
5	G10 & G5 & ~G8	20	3	0.0	G10, G5, G8	3	5	0.16292555475426956
6	G10 & G5 & ~G8	20	3	0.0	G10, G5, G8	3	5	0.16292555475426956
7	G10 & G5 & ~G8	20	3	0.0	G10, G5, G8	3	5	0.16292555475426956
8	G10 & G5 & ~G8	20	3	0.0	G10, G5, G8	3	5	0.16292555475426956
9	G10 & G5 & ~G8	20	3	0.0	G10, G5, G8	3	5	0.16292555475426956
10	G10 & G5 & ~G8	20	3	0.0	G10, G5, G8	3	5	0.16292555475426956
11	G10 & G5 & ~G8	20	3	0.0	G10, G5, G8	3	5	0.16292555475426956
12	G10 | (G1 & G9)	20	3	0.0	G1, G10, G9	3	5	0.1717744120114849
13	G10 & ~G8	20	2	0.0	G10, G8	2	5	0.38270719012149435
14	G10 & ~G8	20	2	0.0	G10, G8	2	5	0.38270719012149435
15	G10 & ~G8	20	2	0.0	G10, G8	2	5	0.38270719012149435
16	G10 & G5	20	2	0.0	G10, G5	2	5	0.4256377790653315
17	G10 & G5	20	2	0.0	G10, G5	2	5	0.4256377790653315
18	G10 & G5	20	2	0.0	G10, G5	2	5	0.4256377790653315
19	G10	20	1	0.5	G10	1	5	1.4528645849753095
20	G10	20	1	0.5	G10	1	5	1.4528645849753095
21	G10 & G4 & G5	19	3	0.0	G10, G4, G5	3	5	0.3012283661463653
22	G8 & G9	19	2	0.0	G8, G9	2	5	0.4658353102760348
23	G10 & G3	19	2	0.0	G10, G3	2	5	1.8089053216965147
24	G10 & G3	19	2	0.0	G10, G3	2	5	1.8089053216965147
25	G1 & G10 & G2 & ~G8	19	4	0.5	G1, G10, G2, G8	4	5	0.1670287122813668
26	False	19	1	0.5	False	1	5	0.1806303567651574
27	G10 & G5 & G8 & G9	19	4	0.5	G10, G5, G8, G9	4	5	0.189101910999952
28	G10 & G3 & G8 & ~G1	19	4	0.5	G1, G10, G3, G8	4	5	0.3105520113526983
29	G4 & G9	18	2	0.0	G4, G9	2	5	0.4273497921705389
30	G4 & G9	18	2	0.0	G4, G9	2	5	0.4273497921705389
31	G2 & G5	18	2	0.0	G2, G5	2	5	0.43668333460925524
32	G5 & G6	18	2	0.0	G5, G6	2	5	0.47593094431361094
33	G9	18	1	0.5	G9	1	5	1.1852468287750442
34	G5 & G8	16	2	0.0	G5, G8	2	5	0.2459729266407351
35	G5 & G8	16	2	0.0	G5, G8	2	5	0.2459729266407351
36	G5 & G8	16	2	0.0	G5, G8	2	5	0.2459729266407351
37	G5 & G8	16	2	0.0	G5, G8	2	5	0.2459729266407351
38	~G1	11	1	0.5	G1	1	5	0.4692769390907101
39	~G5	11	1	0.5	G5	1	5	0.5403801423194485
40	~G5	11	1	0.5	G5	1	5	0.5403801423194485
41	G1 | G8	9	2	0.0	G1, G8	2	5	0.21450869252437857
42	G3 & G8	9	2	0.0	G3, G8	2	5	0.47404240326745534
43	~G5 | (G1 & G3 & G8)	8	4	0.5	G1, G3, G5, G8	4	5	0.0542273611451637
44	G4	7	1	0.5	G4	1	5	0.5181809707539082
45	G4	7	1	0.5	G4	1	5	0.5181809707539082
46	~G10 | ~G5 | ~G8	1	3	0.0	G10, G5, G8	3	5	0.16292555475426956
47	G8 | (G5 & ~G10)	1	3	0.0	G10, G5, G8	3	5	0.16292555475426956
48	~G10 | ~G4 | ~G8	1	3	0.0	G10, G4, G8	3	5	0.19656864940339688
49	~G10	0	1	0.5	G10	1	5	1.4528645849753095
50	~G10	0	1	0.5	G10	1	5	1.4528645849753095
