rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	~G7 & (G1 | G5)	19	3	0.0	G1, G5, G7	3	2	0.9030864319654914
2	~G7 & (G1 | G5)	19	3	0.0	G1, G5, G7	3	2	0.9030864319654914
3	~G7 & (G1 | G5)	19	3	0.0	G1, G5, G7	3	2	0.9030864319654914
4	~G7 & (G1 | G5)	19	3	0.0	G1, G5, G7	3	2	0.9030864319654914
5	~G7 & (G1 | G5)	19	3	0.0	G1, G5, G7	3	2	0.9030864319654914
6	~G7 & (G1 | G5)	19	3	0.0	G1, G5, G7	3	2	0.9030864319654914
7	~G7 & (G1 | G5)	19	3	0.0	G1, G5, G7	3	2	0.9030864319654914
8	~G7 & (G1 | G5)	19	3	0.0	G1, G5, G7	3	2	0.9030864319654914
9	~G7 & (G1 | G5)	19	3	0.0	G1, G5, G7	3	2	0.9030864319654914
10	~G7 & (G1 | G5)	19	3	0.0	G1, G5, G7	3	2	0.9030864319654914
11	~G7 & (G1 | G5)	19	3	0.0	G1, G5, G7	3	2	0.9030864319654914
12	~G3 & (G1 | ~G7)	18	3	0.0	G1, G3, G7	3	2	1.064135348322436
13	G5 & ~G7	18	2	0.0	G5, G7	2	2	1.616581268310022
14	G9 & ~G4 & ~G7	18	3	0.0	G4, G7, G9	3	2	1.620843564165238
15	G7 & G9	18	2	0.0	G7, G9	2	2	1.6432437696139885
16	~G7	18	1	0.5	G7	1	2	1.6496455982344305
17	~G7	18	1	0.5	G7	1	2	1.6496455982344305
18	~G7	18	1	0.5	G7	1	2	1.6496455982344305
19	False	18	1	0.5	False	1	2	1.6496455982344305
20	~G7	18	1	0.5	G7	1	2	1.6496455982344305
21	~G3	17	1	0.5	G3	1	2	2.042116520391656
22	~G3	17	1	0.5	G3	1	2	2.042116520391656
23	G9	17	1	0.5	G9	1	2	2.2693568795446803
24	G9	17	1	0.5	G9	1	2	2.2693568795446803
25	G2 & (G3 | G8)	16	3	0.0	G2, G3, G8	3	2	1.113957756439077
26	G1 & (~G2 | ~G7) & (~G5 | ~G7)	14	4	0.5	G1, G2, G5, G7	4	2	0.6171758890478873
27	~G4	12	1	0.5	G4	1	2	1.6649443855304562
28	G1 & (G4 | ~G5)	11	3	0.0	G1, G4, G5	3	2	0.896627250738853
29	~G1 | ~G7	11	2	0.0	G1, G7	2	2	1.1677715956367625
30	~G1 & ~G10	11	2	0.0	G1, G10	2	2	1.3114614345709423
31	G1 & G7	9	2	0.0	G1, G7	2	2	1.1677715956367625
32	G1 & G7	9	2	0.0	G1, G7	2	2	1.1677715956367625
33	G1 & G7	9	2	0.0	G1, G7	2	2	1.1677715956367625
34	G1 & (G2 | G5 | G7)	9	4	0.5	G1, G2, G5, G7	4	2	0.6171758890478873
35	G7 & (G1 | ~G5) & (G3 | ~G5)	9	4	0.5	G1, G3, G5, G7	4	2	0.9621014852415177
36	G10 | G5	8	2	0.0	G10, G5	2	2	1.8039886560467138
37	G1 | G7	3	2	0.0	G1, G7	2	2	1.1677715956367625
38	G1 | G7	3	2	0.0	G1, G7	2	2	1.1677715956367625
39	G1 | G5	3	2	0.0	G1, G5	2	2	1.3359128430483498
40	~G9	3	1	0.5	G9	1	2	2.2693568795446803
41	(G1 & G2) | (G1 & G3) | (G1 & G5) | (G1 & G8) | (G2 & G7) | (G3 & G7) | (G5 & G7) | (G7 & G8)	3	6	1.5	G1, G2, G3, G5, G7, G8	6	2	0.3144167516361014
42	G7 | ~G2	2	2	0.0	G2, G7	2	2	0.9755091511316223
43	(G7 | ~G1) & (G7 | ~G3) & (~G1 | ~G9) & (~G3 | ~G9)	2	4	0.5	G1, G3, G7, G9	4	2	0.8462977261682989
44	G10 | G5 | G7	2	3	0.0	G10, G5, G7	3	2	0.865398500869699
45	G7	2	1	0.5	G7	1	2	1.6496455982344305
46	True	2	1	0.5	True	1	2	1.6496455982344305
47	G7	2	1	0.5	G7	1	2	1.6496455982344305
48	True	2	1	0.5	True	1	2	1.6496455982344305
49	G7	2	1	0.5	G7	1	2	1.6496455982344305
50	G7	2	1	0.5	G7	1	2	1.6496455982344305
