rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G5 | ~G3 | ~G8	19	3	0.0	G3, G5, G8	3	8	0.10391901306498023
2	G5 | ~G3 | ~G8	19	3	0.0	G3, G5, G8	3	8	0.10391901306498023
3	G5 | ~G8	19	2	0.0	G5, G8	2	8	0.10391901306498023
4	G5 | ~G8	19	2	0.0	G5, G8	2	8	0.10391901306498023
5	G5 | ~G3 | ~G8	19	3	0.0	G3, G5, G8	3	8	0.10391901306498023
6	G5 | ~G3 | ~G8	19	3	0.0	G3, G5, G8	3	8	0.10391901306498023
7	G5 | ~G3 | ~G8	19	3	0.0	G3, G5, G8	3	8	0.10391901306498023
8	G5 | ~G3 | ~G8	19	3	0.0	G3, G5, G8	3	8	0.10391901306498023
9	G5 | ~G8	19	2	0.0	G5, G8	2	8	0.10391901306498023
10	G5 | ~G8	19	2	0.0	G5, G8	2	8	0.10391901306498023
11	G5 | ~G8	19	2	0.0	G5, G8	2	8	0.10391901306498023
12	G5 | ~G8	19	2	0.0	G5, G8	2	8	0.14480433298018047
13	G5 | ~G8	19	2	0.0	G5, G8	2	8	0.14480433298018047
14	G5 | ~G3	18	2	0.0	G3, G5	2	8	0.10391901306498023
15	~G8	18	1	0.5	G8	1	8	0.14480433298018047
16	G10 | ~G8	18	2	0.0	G10, G8	2	8	0.2594115261400435
17	G10 | G5	18	2	0.0	G10, G5	2	8	0.6184898393892905
18	~G8	18	1	0.5	G8	1	8	0.259825472002775
19	~G8	18	1	0.5	G8	1	8	0.259825472002775
20	G5	18	1	0.5	G5	1	8	0.6228380149741495
21	G5	18	1	0.5	G5	1	8	0.6228380149741495
22	G5	18	1	0.5	G5	1	8	0.6228380149741495
23	G5	18	1	0.5	G5	1	8	0.6228380149741495
24	G5	18	1	0.5	G5	1	8	0.6228380149741495
25	G5	18	1	0.5	G5	1	8	0.6228380149741495
26	G5	18	1	0.5	G5	1	8	0.6228380149741495
27	G5	18	1	0.5	G5	1	8	0.6228380149741495
28	G5 & ~G8	17	2	0.0	G5, G8	2	8	0.14480433298018047
29	G5 | ~G2	13	2	0.0	G2, G5	2	8	0.33300064517516653
30	G3 | G5 | G8	12	3	0.0	G3, G5, G8	3	8	0.10391901306498023
31	G3 | ~G5 | ~G8	12	3	0.0	G3, G5, G8	3	8	0.10391901306498023
32	G3 | G5 | ~G8	12	3	0.0	G3, G5, G8	3	8	0.10391901306498023
33	G3 | G5 | ~G8	12	3	0.0	G3, G5, G8	3	8	0.10391901306498023
34	True	12	1	0.5	True	1	8	0.14480433298018047
35	True	12	1	0.5	True	1	8	0.14480433298018047
36	G10 | G7	12	2	0.0	G10, G7	2	8	1.9483141083377191
37	G5 | G8	11	2	0.0	G5, G8	2	8	0.14480433298018047
38	G5 | G8	11	2	0.0	G5, G8	2	8	0.14480433298018047
39	G5 & ~G3 & ~G8	9	3	0.0	G3, G5, G8	3	8	0.10391901306498023
40	G5 & G8	9	2	0.0	G5, G8	2	8	0.14480433298018047
41	G5 & G8	9	2	0.0	G5, G8	2	8	0.14480433298018047
42	G9	9	1	0.5	G9	1	8	2.020118607454031
43	False	8	1	0.5	False	1	8	0.10391901306498023
44	G8	2	1	0.5	G8	1	8	0.14480433298018047
45	G1 & G3	2	2	0.0	G1, G3	2	8	0.24473004912922303
46	G1	2	1	0.5	G1	1	8	0.2586855709129639
47	G8	2	1	0.5	G8	1	8	0.259825472002775
48	~G5	2	1	0.5	G5	1	8	0.6228380149741495
49	~G5	2	1	0.5	G5	1	8	0.6228380149741495
50	~G5	2	1	0.5	G5	1	8	0.6228380149741495
